Nombre,Apellido,Numero_Documento__c,Email,Telefono,Rol__c,Tipo_Documento__c
Helena,Benitez,34844319,helena.benitez@outlook.com,+54 9 2759 4551,Alumno,DNI
Luciano,Fernandez,41177146,luciano.fernandez@hotmail.com,+54 9 2957 0125,Alumno,DNI
Nicolas,Perez,45426946,nicolas.perez@outlook.com,+54 9 2785 5741,Alumno,DNI
Sofia Belen,Romero,43914297,sofia.belen.romero@outlook.com,+54 9 2604 2249,Alumno,DNI
Nicolas,Escobar,43220086,nicolas.escobar@gmail.com,+54 9 2257 7210,Alumno,DNI
Sofia,Ramirez,34027014,sofia.ramirez@gmail.com,+54 9 2685 1639,Alumno,DNI
Emilia,Pereyra,35412606,emilia.pereyra@yahoo.com,+54 9 2571 5226,Alumno,DNI
Bautista Benjamin,Figueroa,38282799,bautista.benjamin.figueroa@hotmail.com,+54 9 3128 5156,Alumno,DNI
Lautaro Benjamin,Bustos,31888081,lautaro.benjamin.bustos@hotmail.com,+54 9 2440 7477,Alumno,DNI
Valentino,Coronel,31834919,valentino.coronel@hotmail.com,+54 9 3460 1436,Alumno,DNI
Ana Paula,Peralta,35944501,ana.paula.peralta@gmail.com,+54 9 3102 7685,Alumno,DNI
Sofía,Garcia,41249420,sofia.garcia@yahoo.com,+54 9 3401 1529,Alumno,DNI
Juan Cruz,Moreno,32108091,juan.cruz.moreno@outlook.com,+54 9 2442 8391,Alumno,DNI
Agostina,Aguirre,30367040,agostina.aguirre@gmail.com,+54 9 2370 4341,Alumno,DNI
Sofia Belen,Bravo,41333709,sofia.belen.bravo@outlook.com,+54 9 2154 5398,Alumno,DNI
Juan Martin,Alvarez,35281520,juan.martin.alvarez@gmail.com,+54 9 2182 5400,Alumno,DNI
Morena,Sosa,36615209,morena.sosa@outlook.com,+54 9 2597 8577,Alumno,DNI
Isabella,Ruiz,31725100,isabella.ruiz@gmail.com,+54 9 3452 8176,Alumno,DNI
Benjamin Ezequiel,Medina,34704174,benjamin.ezequiel.medina@yahoo.com,+54 9 3235 6753,Alumno,DNI
Alfonsina,Duarte,44713441,alfonsina.duarte@hotmail.com,+54 9 2509 1276,Alumno,DNI
Julia,Bustos,38129607,julia.bustos@gmail.com,+54 9 2107 5921,Alumno,DNI
Mora,Sanchez,30530462,mora.sanchez@hotmail.com,+54 9 3753 2126,Alumno,DNI
Mora,Maldonado,39877132,mora.maldonado@yahoo.com,+54 9 3397 5284,Alumno,DNI
Enzo,Lopez,31036656,enzo.lopez@gmail.com,+54 9 3672 6666,Alumno,DNI
Ciro,Fernandez,35345987,ciro.fernandez@hotmail.com,+54 9 2757 8671,Alumno,DNI
Julieta,Gonzalez,44341695,julieta.gonzalez@gmail.com,+54 9 2636 7869,Alumno,DNI
Geronimo,Rodriguez,30757580,geronimo.rodriguez@outlook.com,+54 9 3637 9605,Alumno,DNI
Francesca,Ledesma,30398761,francesca.ledesma@gmail.com,+54 9 3128 2830,Alumno,DNI
Valentino,Farias,33730688,valentino.farias@hotmail.com,+54 9 2756 6066,Alumno,DNI
Catalina,Acosta,38632250,catalina.acosta@gmail.com,+54 9 3553 0248,Alumno,DNI
Emanuel,Aguero,33112320,emanuel.aguero@outlook.com,+54 9 3350 7122,Alumno,DNI
Sofia,Godoy,43671191,sofia.godoy@yahoo.com,+54 9 2656 8600,Alumno,DNI
Victoria,Sosa,32412306,victoria.sosa@yahoo.com,+54 9 3962 9040,Alumno,DNI
Salvador,Sanchez,45038314,salvador.sanchez@hotmail.com,+54 9 2988 1095,Alumno,DNI
Mateo,Medina,41258011,mateo.medina@hotmail.com,+54 9 3598 1512,Alumno,DNI
Pilar,Gimenez,45245358,pilar.gimenez@yahoo.com,+54 9 2318 9070,Alumno,DNI
Morena,Escobar,32204161,morena.escobar@yahoo.com,+54 9 2172 9101,Alumno,DNI
Angel Gabriel,Gonzalez,30961379,angel.gabriel.gonzalez@outlook.com,+54 9 3581 6868,Alumno,DNI
Constanza,Flores,35565985,constanza.flores@hotmail.com,+54 9 2821 4246,Alumno,DNI
Benjamin,Aguirre,42674907,benjamin.aguirre@outlook.com,+54 9 2922 4113,Alumno,DNI
Tomàs,Gomez,30098040,tomas.gomez@outlook.com,+54 9 3603 6843,Alumno,DNI
Felipe,Perez,30123333,felipe.perez@yahoo.com,+54 9 2604 0224,Alumno,DNI
Mateo,Vera,37814684,mateo.vera@hotmail.com,+54 9 2972 5933,Alumno,DNI
Valentina,Benitez,38856423,valentina.benitez@yahoo.com,+54 9 3211 7388,Alumno,DNI
Benicio,Fernandez,37244102,benicio.fernandez@gmail.com,+54 9 3916 6475,Alumno,DNI
Thiago,Escobar,33460388,thiago.escobar@outlook.com,+54 9 3540 9601,Alumno,DNI
Jazmin,Bravo,41664468,jazmin.bravo@hotmail.com,+54 9 3832 3094,Alumno,DNI
Valentin,Silva,44144505,valentin.silva@yahoo.com,+54 9 2553 3837,Alumno,DNI
Bautista,Acosta,34207249,bautista.acosta@gmail.com,+54 9 3355 7407,Alumno,DNI
Micaela,Martinez,37478367,micaela.martinez@yahoo.com,+54 9 3823 9483,Alumno,DNI
Juan Manuel,Gonzalez,43867075,juan.manuel.gonzalez@hotmail.com,+54 9 3148 6620,Alumno,DNI
Santino,Vega,42781956,santino.vega@yahoo.com,+54 9 3178 6657,Alumno,DNI
Ciro,Caceres,43942866,ciro.caceres@yahoo.com,+54 9 2810 8961,Alumno,DNI
Lola,Avila,42936217,lola.avila@hotmail.com,+54 9 3551 4356,Alumno,DNI
Lara,Rodriguez,41268285,lara.rodriguez@hotmail.com,+54 9 3151 9824,Alumno,DNI
Agostina,Lopez,37495057,agostina.lopez@yahoo.com,+54 9 2198 0678,Alumno,DNI
Benicio,Sanchez,40840726,benicio.sanchez@outlook.com,+54 9 2767 4311,Alumno,DNI
Camilo,Acosta,33871049,camilo.acosta@outlook.com,+54 9 2260 1518,Alumno,DNI
Simon,Garcia,35552454,simon.garcia@gmail.com,+54 9 3854 8194,Alumno,DNI
Elena,Aguirre,41734135,elena.aguirre@outlook.com,+54 9 2405 2837,Alumno,DNI
Bautista,Cabrera,36296794,bautista.cabrera@hotmail.com,+54 9 2696 5764,Alumno,DNI
Miguel Angel,Mansilla,35953678,miguel.angel.mansilla@outlook.com,+54 9 2331 2498,Alumno,DNI
Ana Paula,Benitez,43110444,ana.paula.benitez@hotmail.com,+54 9 3322 9860,Alumno,DNI
Juan Cruz,Fernandez,30055060,juan.cruz.fernandez@outlook.com,+54 9 2364 0323,Alumno,DNI
Nahiara,Quiroga,40132599,nahiara.quiroga@yahoo.com,+54 9 2801 7393,Alumno,DNI
Emanuel,Rodriguez,44506499,emanuel.rodriguez@gmail.com,+54 9 2526 8888,Alumno,DNI
Isabella,Martinez,44141804,isabella.martinez@yahoo.com,+54 9 2321 2821,Alumno,DNI
Ana Paula,Perez,44228213,ana.paula.perez@gmail.com,+54 9 3447 0887,Alumno,DNI
Bautista,Ramirez,38406935,bautista.ramirez@outlook.com,+54 9 3650 6437,Alumno,DNI
Maria Victoria,Castro,39684246,maria.victoria.castro@gmail.com,+54 9 3815 6300,Alumno,DNI
Juan Ignacio,Gonzalez,35842163,juan.ignacio.gonzalez@outlook.com,+54 9 2320 0749,Alumno,DNI
Julieta,Caceres,43799230,julieta.caceres@outlook.com,+54 9 2584 5613,Alumno,DNI
Santino Gabriel,Perez,31451368,santino.gabriel.perez@yahoo.com,+54 9 2955 9114,Alumno,DNI
Mia,Vazquez,43350438,mia.vazquez@yahoo.com,+54 9 2901 6454,Alumno,DNI
Thiago Agustin,Leiva,45170433,thiago.agustin.leiva@hotmail.com,+54 9 3752 4905,Alumno,DNI
Sofia,Torres,41824986,sofia.torres@hotmail.com,+54 9 3691 2568,Alumno,DNI
Valentin,Martinez,35388639,valentin.martinez@gmail.com,+54 9 2514 8912,Alumno,DNI
Benjamin,Franco,45970742,benjamin.franco@hotmail.com,+54 9 3255 0134,Alumno,DNI
Ignacio,Paz,42886191,ignacio.paz@hotmail.com,+54 9 3340 4530,Alumno,DNI
Helena,Rodriguez,37031483,helena.rodriguez@hotmail.com,+54 9 3784 0196,Alumno,DNI
Bautista,Carrizo,42411250,bautista.carrizo@hotmail.com,+54 9 3369 0463,Alumno,DNI
Angelina,Gomez,38290123,angelina.gomez@yahoo.com,+54 9 2809 2655,Alumno,DNI
Lucía,Avila,41765198,lucia.avila@outlook.com,+54 9 2765 7966,Alumno,DNI
Agustín,Silva,35605561,agustin.silva@outlook.com,+54 9 3533 4868,Alumno,DNI
Victoria,Ledesma,36928006,victoria.ledesma@yahoo.com,+54 9 3624 7141,Alumno,DNI
Luisina,Coronel,35278293,luisina.coronel@yahoo.com,+54 9 3150 0267,Alumno,DNI
Kiara,Gimenez,40583085,kiara.gimenez@hotmail.com,+54 9 3202 4623,Alumno,DNI
Lucia,Mendoza,43529073,lucia.mendoza@outlook.com,+54 9 2703 8970,Alumno,DNI
Sofia,Fernandez,35297114,sofia.fernandez@gmail.com,+54 9 3382 0868,Alumno,DNI
Santino,Sosa,32738313,santino.sosa@gmail.com,+54 9 2710 1644,Alumno,DNI
Morena Jazmin,Dominguez,41728313,morena.jazmin.dominguez@outlook.com,+54 9 3812 9863,Alumno,DNI
Agostina,Diaz,33693959,agostina.diaz@yahoo.com,+54 9 3888 6108,Alumno,DNI
Benicio,Barrios,33964267,benicio.barrios@hotmail.com,+54 9 2932 6960,Alumno,DNI
Fausto,Molina,41485165,fausto.molina@yahoo.com,+54 9 3123 4849,Alumno,DNI
Morena,Benitez,34198627,morena.benitez@gmail.com,+54 9 2661 0157,Alumno,DNI
Valentino,Sanchez,34687649,valentino.sanchez@yahoo.com,+54 9 3160 3255,Alumno,DNI
Martina,Coronel,31017566,martina.coronel@hotmail.com,+54 9 3675 7611,Alumno,DNI
León,Chavez,42699425,leon.chavez@yahoo.com,+54 9 3724 7880,Alumno,DNI
Sol,Aguirre,30088172,sol.aguirre@yahoo.com,+54 9 3580 2420,Alumno,DNI
Benjamin,Acuña,43542005,benjamin.acuna@outlook.com,+54 9 2955 2425,Alumno,DNI
Bautista,Toledo,32692729,bautista.toledo@hotmail.com,+54 9 2804 1173,Alumno,DNI
Gael,Romero,41248088,gael.romero@hotmail.com,+54 9 2410 4043,Alumno,DNI
Tomas,Rodriguez,35654379,tomas.rodriguez@outlook.com,+54 9 2448 6949,Alumno,DNI
Bautista,Moyano,35242773,bautista.moyano@outlook.com,+54 9 2949 1350,Alumno,DNI
Vicente,Sanchez,44436801,vicente.sanchez@outlook.com,+54 9 2388 6574,Alumno,DNI
Alma,Caceres,33043866,alma.caceres@yahoo.com,+54 9 2263 5632,Alumno,DNI
Juan Ignacio,Mendez,39695033,juan.ignacio.mendez@hotmail.com,+54 9 3662 3805,Alumno,DNI
Zoe Jazmin,Duarte,31102495,zoe.jazmin.duarte@hotmail.com,+54 9 2633 1110,Alumno,DNI
Julia,Garcia,43727225,julia.garcia@gmail.com,+54 9 3330 8895,Alumno,DNI
Angel Gabriel,Ayala,33828320,angel.gabriel.ayala@gmail.com,+54 9 2397 5222,Alumno,DNI
Valentino,Navarro,39515864,valentino.navarro@yahoo.com,+54 9 3422 5210,Alumno,DNI
Maria Emilia,Castro,33544470,maria.emilia.castro@hotmail.com,+54 9 3612 0639,Alumno,DNI
Emiliano,Alvarez,39314240,emiliano.alvarez@outlook.com,+54 9 2622 9740,Alumno,DNI
Victoria,Suarez,30735404,victoria.suarez@yahoo.com,+54 9 3900 1818,Alumno,DNI
Milagros,Hernandez,33133815,milagros.hernandez@hotmail.com,+54 9 2787 2709,Alumno,DNI
Emanuel,Silva,38133728,emanuel.silva@yahoo.com,+54 9 2443 7222,Alumno,DNI
Ambar,Carrizo,31071888,ambar.carrizo@gmail.com,+54 9 2204 2253,Alumno,DNI
Juan Ignacio,Diaz,45896651,juan.ignacio.diaz@yahoo.com,+54 9 2255 6956,Alumno,DNI
Jazmin,Silva,38137274,jazmin.silva@hotmail.com,+54 9 2881 1833,Alumno,DNI
Lola,Gonzalez,40306605,lola.gonzalez@yahoo.com,+54 9 2206 1641,Alumno,DNI
Martina,Perez,35906862,martina.perez@yahoo.com,+54 9 2179 3774,Alumno,DNI
Lautaro Benjamin,Figueroa,35511517,lautaro.benjamin.figueroa@outlook.com,+54 9 3728 4080,Alumno,DNI
Luciano,Soria,38717375,luciano.soria@outlook.com,+54 9 2316 8447,Alumno,DNI
Francisco,Sosa,35940256,francisco.sosa@gmail.com,+54 9 3712 7580,Alumno,DNI
Zoe Jazmin,Paez,40668065,zoe.jazmin.paez@yahoo.com,+54 9 3849 9314,Alumno,DNI
Ian Ezequiel,Silva,38188233,ian.ezequiel.silva@hotmail.com,+54 9 2481 4804,Alumno,DNI
Oriana,Gimenez,44516064,oriana.gimenez@gmail.com,+54 9 2210 8961,Alumno,DNI
Agustin,Perez,45544327,agustin.perez@hotmail.com,+54 9 2928 2857,Alumno,DNI
Renata,Perez,32231628,renata.perez@hotmail.com,+54 9 2513 8871,Alumno,DNI
Sofia Belen,Lucero,33423546,sofia.belen.lucero@gmail.com,+54 9 3644 8717,Alumno,DNI
Sofia,Rodriguez,34728997,sofia.rodriguez@hotmail.com,+54 9 2119 9773,Alumno,DNI
Lucas Benjamin,Roldan,30230499,lucas.benjamin.roldan@hotmail.com,+54 9 3838 9647,Alumno,DNI
Francisco,Peralta,32673458,francisco.peralta@outlook.com,+54 9 2302 6935,Alumno,DNI
Renata,Fernandez,37239533,renata.fernandez@hotmail.com,+54 9 2664 1519,Alumno,DNI
Maria Belen,Ramos,38842716,maria.belen.ramos@yahoo.com,+54 9 2805 4050,Alumno,DNI
Pedro,Rodriguez,43733466,pedro.rodriguez@yahoo.com,+54 9 3809 4602,Alumno,DNI
Lucia,Soria,32901887,lucia.soria@hotmail.com,+54 9 2977 5530,Alumno,DNI
Santino Agustin,Ramirez,38081258,santino.agustin.ramirez@hotmail.com,+54 9 3836 4063,Alumno,DNI
Martin,Silva,30004548,martin.silva@gmail.com,+54 9 2719 3815,Alumno,DNI
Zoe Valentina,Romero,45692552,zoe.valentina.romero@outlook.com,+54 9 2433 5632,Alumno,DNI
Giuliana,Blanco,36520319,giuliana.blanco@yahoo.com,+54 9 3292 7786,Alumno,DNI
Emilia,Suarez,42082012,emilia.suarez@outlook.com,+54 9 2996 1754,Alumno,DNI
Ivan,Bustos,41310259,ivan.bustos@yahoo.com,+54 9 3849 1905,Alumno,DNI
Maria Victoria,Ramos,44492899,maria.victoria.ramos@outlook.com,+54 9 2283 0598,Alumno,DNI
Mora,Flores,40156501,mora.flores@outlook.com,+54 9 2254 7112,Alumno,DNI
Gonzalo,Muñoz,32919443,gonzalo.munoz@yahoo.com,+54 9 3424 3541,Alumno,DNI
Abril,Vazquez,33545850,abril.vazquez@yahoo.com,+54 9 2162 9761,Alumno,DNI
Thiago Benjamin,Martinez,38928581,thiago.benjamin.martinez@gmail.com,+54 9 2568 2980,Alumno,DNI
Sofia,Gomez,34989772,sofia.gomez@outlook.com,+54 9 2743 4100,Alumno,DNI
Ramiro,Olivera,41418439,ramiro.olivera@yahoo.com,+54 9 2332 6663,Alumno,DNI
Lautaro Nicolas,Diaz,38434835,lautaro.nicolas.diaz@hotmail.com,+54 9 2807 7144,Alumno,DNI
Lola,Martinez,36537106,lola.martinez@yahoo.com,+54 9 2594 0082,Alumno,DNI
Santino Agustin,Fernandez,41008531,santino.agustin.fernandez@gmail.com,+54 9 2582 8814,Alumno,DNI
Martina,Maldonado,41453617,martina.maldonado@yahoo.com,+54 9 2640 2672,Alumno,DNI
Facundo,Fernandez,38703238,facundo.fernandez@hotmail.com,+54 9 2866 4633,Alumno,DNI
Tobias,Diaz,43726508,tobias.diaz@gmail.com,+54 9 2885 2045,Alumno,DNI
Tomàs,Gonzalez,34447081,tomas.gonzalez@yahoo.com,+54 9 2731 0414,Alumno,DNI
Olivia,Perez,38703285,olivia.perez@gmail.com,+54 9 3131 1449,Alumno,DNI
Catalina,Caceres,44521824,catalina.caceres@outlook.com,+54 9 3718 0118,Alumno,DNI
Sebastian,Ledesma,35031297,sebastian.ledesma@outlook.com,+54 9 2757 4586,Alumno,DNI
Juan,Sanchez,32823541,juan.sanchez@hotmail.com,+54 9 3253 2696,Alumno,DNI
Lourdes,Alvarez,45091268,lourdes.alvarez@hotmail.com,+54 9 3563 4379,Alumno,DNI
Facundo,Paez,34641008,facundo.paez@gmail.com,+54 9 2340 6650,Alumno,DNI
Matilda,Quiroga,30996789,matilda.quiroga@yahoo.com,+54 9 2743 4973,Alumno,DNI
Benjamin,Aguirre,38027945,benjamin.aguirre@gmail.com,+54 9 3326 9109,Alumno,DNI
Guillermina,Garcia,31591629,guillermina.garcia@outlook.com,+54 9 3905 4651,Alumno,DNI
Lucía ,Campos,33688099,lucia..campos@yahoo.com,+54 9 2466 3766,Alumno,DNI
Camila,Martinez,39208663,camila.martinez@outlook.com,+54 9 3443 3706,Alumno,DNI
Nina,Diaz,30772589,nina.diaz@hotmail.com,+54 9 2815 3940,Alumno,DNI
Ezequiel,Lopez,45532881,ezequiel.lopez@hotmail.com,+54 9 2824 5367,Alumno,DNI
Nicolas,Cabrera,42026432,nicolas.cabrera@outlook.com,+54 9 2355 3045,Alumno,DNI
Lautaro Ezequiel,Rojas,41660538,lautaro.ezequiel.rojas@hotmail.com,+54 9 3974 0906,Alumno,DNI
Geronimo,Castillo,32875207,geronimo.castillo@yahoo.com,+54 9 2399 2142,Alumno,DNI
Vicente,Nuñez,45878884,vicente.nunez@yahoo.com,+54 9 2773 9063,Alumno,DNI
Mateo Ezequiel,Silva,32838454,mateo.ezequiel.silva@outlook.com,+54 9 2800 0722,Alumno,DNI
Juan Gabriel,Cruz,42555362,juan.gabriel.cruz@gmail.com,+54 9 3279 0400,Alumno,DNI
Facundo,Flores,35961291,facundo.flores@outlook.com,+54 9 2995 1730,Alumno,DNI
Lautaro Benjamin,Campos,36847519,,+54 9 3441 3659,Alumno,DNI
Felipe,Sanchez,31695622,felipe.sanchez@yahoo.com,+54 9 2847 3851,Alumno,DNI
Alma,Rodriguez,45844538,alma.rodriguez@gmail.com,+54 9 3457 7978,Alumno,DNI
Felipe,Ramirez,43810640,felipe.ramirez@gmail.com,+54 9 3525 2675,Alumno,DNI
Isabella,Gonzalez,30763126,isabella.gonzalez@outlook.com,+54 9 3627 1435,Alumno,DNI
Sofia,Mendoza,30609077,sofia.mendoza@gmail.com,+54 9 3744 6115,Alumno,DNI
Catalina,Martinez,39749714,catalina.martinez@gmail.com,+54 9 3973 0075,Alumno,DNI
Juan Ignacio,Fernandez,33878037,juan.ignacio.fernandez@outlook.com,+54 9 3283 3919,Alumno,DNI
Benjamin,Morales,31704019,benjamin.morales@hotmail.com,+54 9 3856 1189,Alumno,DNI
Maximiliano,Rojas,44502106,maximiliano.rojas@hotmail.com,+54 9 2616 5886,Alumno,DNI
Juan Manuel,Cordoba,45666370,juan.manuel.cordoba@outlook.com,+54 9 2816 8960,Alumno,DNI
Delfina,Sosa,33883514,delfina.sosa@yahoo.com,+54 9 2737 3724,Alumno,DNI
Renata,Lopez,35854507,renata.lopez@yahoo.com,+54 9 2350 8482,Alumno,DNI
Santiago Nicolas,Gomez,34452113,santiago.nicolas.gomez@yahoo.com,+54 9 2265 0546,Alumno,DNI
Thiago Ezequiel,Molina,32697331,thiago.ezequiel.molina@hotmail.com,+54 9 2584 9188,Alumno,DNI
Vicente,Medina,43777501,vicente.medina@yahoo.com,+54 9 3651 2667,Alumno,DNI
Tomas,Arias,33158030,tomas.arias@hotmail.com,+54 9 3217 9090,Alumno,DNI
Julieta,Martinez,32096884,julieta.martinez@outlook.com,+54 9 3160 1200,Alumno,DNI
Ema,Gomez,44946319,ema.gomez@outlook.com,+54 9 3594 4144,Alumno,DNI
Mateo Agustin,Ponce,32830740,mateo.agustin.ponce@outlook.com,+54 9 3386 4828,Alumno,DNI
Benjamin,Ayala,41240321,benjamin.ayala@gmail.com,+54 9 2960 3361,Alumno,DNI
Felipe,Paez,37149339,felipe.paez@gmail.com,+54 9 3975 2796,Alumno,DNI
Thiago,Vera,35904105,thiago.vera@yahoo.com,+54 9 3734 8232,Alumno,DNI
Ludmila,Martinez,35792864,ludmila.martinez@gmail.com,+54 9 2244 6550,Alumno,DNI
Santino Ezequiel,Vega,36161620,santino.ezequiel.vega@yahoo.com,+54 9 3228 1663,Alumno,DNI
Paula,Martinez,31562479,paula.martinez@gmail.com,+54 9 3959 5067,Alumno,DNI
Milagros,Maldonado,34850065,milagros.maldonado@yahoo.com,+54 9 2282 4071,Alumno,DNI
Morena,Cordoba,45685363,morena.cordoba@hotmail.com,+54 9 2815 2647,Alumno,DNI
Helena,Suarez,41092656,helena.suarez@gmail.com,+54 9 3937 2670,Alumno,DNI
Juan,Aguirre,31500794,juan.aguirre@gmail.com,+54 9 2469 0424,Alumno,DNI
Lautaro,Moyano,33822169,lautaro.moyano@yahoo.com,+54 9 3952 4015,Alumno,DNI
Sofía,Martinez,31262811,sofia.martinez@yahoo.com,+54 9 2561 4182,Alumno,DNI
Juan Martin,Gutierrez,31305554,juan.martin.gutierrez@yahoo.com,+54 9 3538 5954,Alumno,DNI
Francisco,Gimenez,33212131,francisco.gimenez@outlook.com,+54 9 3836 6659,Alumno,DNI
Santino,Martinez,43970719,santino.martinez@outlook.com,+54 9 3687 1842,Alumno,DNI
Emilia,Moreno,35718936,emilia.moreno@gmail.com,+54 9 3588 3763,Alumno,DNI
Dylan,Torres,31668253,dylan.torres@outlook.com,+54 9 2282 5593,Alumno,DNI
Delfina,Fernandez,32284080,delfina.fernandez@gmail.com,+54 9 2224 9634,Alumno,DNI
Bruno,Romero,35690393,bruno.romero@outlook.com,+54 9 3164 0655,Alumno,DNI
Martina,Hernandez,32486624,,+54 9 2775 4922,Alumno,DNI
Martina,Leiva,41212075,martina.leiva@gmail.com,+54 9 3651 4360,Alumno,DNI
Agustina,Suarez,36867908,agustina.suarez@hotmail.com,+54 9 3232 9381,Alumno,DNI
Valentino,Figueroa,41511282,valentino.figueroa@gmail.com,+54 9 2236 6190,Alumno,DNI
Juana,Rios,32369229,juana.rios@yahoo.com,+54 9 2872 5176,Alumno,DNI
Lola,Vargas,44898507,lola.vargas@gmail.com,+54 9 2423 9477,Alumno,DNI
Benjamin,Martinez,43447193,benjamin.martinez@gmail.com,+54 9 2930 4243,Alumno,DNI
Victoria,Martin,39038900,victoria.martin@yahoo.com,+54 9 2568 6840,Alumno,DNI
Lorenzo,Garcia,37216255,lorenzo.garcia@yahoo.com,+54 9 2944 7867,Alumno,DNI
Santino Benjamin,Silva,34218122,santino.benjamin.silva@yahoo.com,+54 9 3466 1449,Alumno,DNI
Lorenzo,Sanchez,45320934,lorenzo.sanchez@hotmail.com,+54 9 2602 2743,Alumno,DNI
Alma,Acuña,40358012,alma.acuna@gmail.com,+54 9 2157 7844,Alumno,DNI
Clara,Ojeda,37607894,clara.ojeda@outlook.com,+54 9 3692 7877,Alumno,DNI
Delfina,Sosa,33555444,delfina.sosa@yahoo.com,+54 9 2699 7901,Alumno,DNI
Genaro,Rodriguez,32659067,genaro.rodriguez@yahoo.com,+54 9 2945 2152,Alumno,DNI
Thiago Benjamin,Medina,32033807,thiago.benjamin.medina@yahoo.com,+54 9 2962 4018,Alumno,DNI
Ambar,Herrera,37531532,ambar.herrera@outlook.com,+54 9 3263 5421,Alumno,DNI
Clara,Maidana,37564736,clara.maidana@yahoo.com,+54 9 2674 0946,Alumno,DNI
Juana,Romero,37597528,juana.romero@gmail.com,+54 9 2737 5119,Alumno,DNI
Bianca,Fernandez,45926308,bianca.fernandez@outlook.com,+54 9 2736 8279,Alumno,DNI
Emilia,Diaz,44870664,emilia.diaz@hotmail.com,+54 9 3512 5116,Alumno,DNI
Juan Ignacio,Fernandez,31404097,juan.ignacio.fernandez@hotmail.com,+54 9 2922 2941,Alumno,DNI
Renata,Bustos,38600036,renata.bustos@outlook.com,+54 9 2987 2630,Alumno,DNI
Martina,Benitez,43093166,martina.benitez@outlook.com,+54 9 2203 0629,Alumno,DNI
Ian Benjamin,Ruiz,35668496,ian.benjamin.ruiz@gmail.com,+54 9 2311 2335,Alumno,DNI
Luca,Gutierrez,44554723,luca.gutierrez@gmail.com,+54 9 3639 6498,Alumno,DNI
Ignacio,Valdez,44698429,ignacio.valdez@outlook.com,+54 9 2257 9840,Alumno,DNI
Felipe,Rodriguez,32785292,felipe.rodriguez@hotmail.com,+54 9 2526 8722,Alumno,DNI
Josefina,Garcia,32794495,josefina.garcia@outlook.com,+54 9 3391 7679,Alumno,DNI
Luca,Romero,33898883,luca.romero@gmail.com,+54 9 3911 9576,Alumno,DNI
Josefina,Vazquez,45116252,josefina.vazquez@yahoo.com,+54 9 3171 6830,Alumno,DNI
Valentino,Chavez,41235752,valentino.chavez@gmail.com,+54 9 2712 4622,Alumno,DNI
Lorenzo,Villalba,31544603,lorenzo.villalba@yahoo.com,+54 9 2924 0341,Alumno,DNI
Alma Valentina,Flores,34724187,alma.valentina.flores@gmail.com,+54 9 3323 2889,Alumno,DNI
Alejo,Juarez,36746458,alejo.juarez@outlook.com,+54 9 2558 7808,Alumno,DNI
Mateo,Fernandez,42622519,mateo.fernandez@hotmail.com,+54 9 2841 2021,Alumno,DNI
Sofia,Coronel,32120170,sofia.coronel@outlook.com,+54 9 2619 1417,Alumno,DNI
Alma Valentina,Gomez,30682265,alma.valentina.gomez@hotmail.com,+54 9 3561 3635,Alumno,DNI
Juliana,Leiva,37272214,juliana.leiva@outlook.com,+54 9 2206 6918,Alumno,DNI
Lucas,Acosta,37376900,lucas.acosta@gmail.com,+54 9 2332 2937,Alumno,DNI
Sofia,Rodriguez,41564993,sofia.rodriguez@outlook.com,+54 9 2779 0712,Alumno,DNI
Paulina,Sanchez,40391525,paulina.sanchez@yahoo.com,+54 9 3267 7615,Alumno,DNI
Gino,Martinez,45348552,gino.martinez@gmail.com,+54 9 3929 5140,Alumno,DNI
Sofia,Lopez,37032603,sofia.lopez@gmail.com,+54 9 3137 1964,Alumno,DNI
Nicolas,Perez,43990468,nicolas.perez@hotmail.com,+54 9 2251 4214,Alumno,DNI
Ignacio,Mansilla,39910307,,+54 9 2222 1032,Alumno,DNI
Matias,Martinez,31581376,matias.martinez@yahoo.com,+54 9 3995 4031,Alumno,DNI
Maria Victoria,Diaz,41289623,maria.victoria.diaz@gmail.com,+54 9 3904 6464,Alumno,DNI
Ciro,Diaz,40965886,ciro.diaz@gmail.com,+54 9 2322 0571,Alumno,DNI
Lucia,Sanchez,38443830,lucia.sanchez@hotmail.com,+54 9 2715 6544,Alumno,DNI
Benjamin Ezequiel,Benitez,44900640,benjamin.ezequiel.benitez@hotmail.com,+54 9 3783 5346,Alumno,DNI
Alma,Correa,44067426,alma.correa@yahoo.com,+54 9 2178 3979,Alumno,DNI
Lisandro,Romero,38082801,lisandro.romero@yahoo.com,+54 9 2563 9978,Alumno,DNI
Isabella,Flores,31770202,isabella.flores@gmail.com,+54 9 3722 6093,Alumno,DNI
Lucas Ezequiel,Medina,32855448,lucas.ezequiel.medina@yahoo.com,+54 9 3910 1797,Alumno,DNI
Thiago Lionel,Gutierrez,41607939,thiago.lionel.gutierrez@outlook.com,+54 9 2764 4837,Alumno,DNI
Lautaro Nicolas,Rodriguez,41126806,lautaro.nicolas.rodriguez@hotmail.com,+54 9 2123 4531,Alumno,DNI
Felicitas,Cruz,30808302,felicitas.cruz@outlook.com,+54 9 2810 8883,Alumno,DNI
Alma,Bustos,42789411,alma.bustos@hotmail.com,+54 9 3778 8096,Alumno,DNI
Santiago,Bravo,39353079,santiago.bravo@outlook.com,+54 9 3274 3743,Alumno,DNI
