Numero_Documento__c,Codigo_Materia,ID_Importacion,Anio_Lectivo
44959844,UX-100,44959844_UX-100_2025-2,2025-2
44754060,UX-100,44754060_UX-100_2025-2,2025-2
46780927,DAT-305,46780927_DAT-305_2025-2,2025-2
32459600,DAT-201,32459600_DAT-201_2025-2,2025-2
47481163,DEV-101,47481163_DEV-101_2025-2,2025-2
40967959,DAT-201,40967959_DAT-201_2025-2,2025-2
44407218,DEV-101,44407218_DEV-101_2025-2,2025-2
46952948,DAT-101,46952948_DAT-101_2025-2,2025-2
44398280,IA-300,44398280_IA-300_2025-2,2025-2
30186819,DAT-101,30186819_DAT-101_2025-2,2025-2
47075635,DEV-101,47075635_DEV-101_2025-2,2025-2
37059839,IA-300,37059839_IA-300_2025-2,2025-2
44700314,GEN-101,44700314_GEN-101_2025-2,2025-2
32454237,MKT-200,32454237_MKT-200_2025-2,2025-2
33191684,MKT-200,33191684_MKT-200_2025-2,2025-2
46886132,UX-100,46886132_UX-100_2025-2,2025-2
44182964,DAT-305,44182964_DAT-305_2025-2,2025-2
43624314,DAT-305,43624314_DAT-305_2025-2,2025-2
37885100,GEN-101,37885100_GEN-101_2025-2,2025-2
40039504,DAT-305,40039504_DAT-305_2025-2,2025-2
35054932,IA-300,35054932_IA-300_2025-2,2025-2
45539704,NEG-400,45539704_NEG-400_2025-2,2025-2
30672524,IA-300,30672524_IA-300_2025-2,2025-2
35486815,IA-400,35486815_IA-400_2025-2,2025-2
44477303,GEN-101,44477303_GEN-101_2025-2,2025-2
44878225,IA-300,44878225_IA-300_2025-2,2025-2
40915348,DAT-201,40915348_DAT-201_2025-2,2025-2
46278232,UX-100,46278232_UX-100_2025-2,2025-2
30719634,DAT-305,30719634_DAT-305_2025-2,2025-2
30271801,DEV-101,30271801_DEV-101_2025-2,2025-2
40719473,IA-400,40719473_IA-400_2025-2,2025-2
33511174,DEV-101,33511174_DEV-101_2025-2,2025-2
46510451,MKT-200,46510451_MKT-200_2025-2,2025-2
34108557,UX-100,34108557_UX-100_2025-2,2025-2
36257669,DAT-101,36257669_DAT-101_2025-2,2025-2
30283080,UX-100,30283080_UX-100_2025-2,2025-2
40451762,DEV-101,40451762_DEV-101_2025-2,2025-2
38680320,IA-300,38680320_IA-300_2025-2,2025-2
37095694,IA-300,37095694_IA-300_2025-2,2025-2
44443284,UX-100,44443284_UX-100_2025-2,2025-2
40967959,DAT-305,40967959_DAT-305_2025-2,2025-2
31748817,IA-300,31748817_IA-300_2025-2,2025-2
44343101,DAT-201,44343101_DAT-201_2025-2,2025-2
30163309,GEN-101,30163309_GEN-101_2025-2,2025-2
44343101,DAT-101,44343101_DAT-101_2025-2,2025-2
30381511,IA-400,30381511_IA-400_2025-2,2025-2
32460250,DEV-101,32460250_DEV-101_2025-2,2025-2
43069128,DAT-101,43069128_DAT-101_2025-2,2025-2
36907961,DAT-305,36907961_DAT-305_2025-2,2025-2
40337941,DAT-101,40337941_DAT-101_2025-2,2025-2
41273545,UX-100,41273545_UX-100_2025-2,2025-2
41904080,DAT-201,41904080_DAT-201_2025-2,2025-2
37119833,DAT-305,37119833_DAT-305_2025-2,2025-2
39412125,DAT-305,39412125_DAT-305_2025-2,2025-2
30055089,GEN-101,30055089_GEN-101_2025-2,2025-2
46080609,MKT-200,46080609_MKT-200_2025-2,2025-2
47320705,UX-100,47320705_UX-100_2025-2,2025-2
37131375,DAT-101,37131375_DAT-101_2025-2,2025-2
34869838,IA-400,34869838_IA-400_2025-2,2025-2
35608376,DAT-305,35608376_DAT-305_2025-2,2025-2
47707678,DAT-305,47707678_DAT-305_2025-2,2025-2
40904939,NEG-400,40904939_NEG-400_2025-2,2025-2
39265874,DEV-101,39265874_DEV-101_2025-2,2025-2
41023707,IA-300,41023707_IA-300_2025-2,2025-2
35218002,MKT-200,35218002_MKT-200_2025-2,2025-2
32362905,IA-300,32362905_IA-300_2025-2,2025-2
38631479,NEG-400,38631479_NEG-400_2025-2,2025-2
40305444,MKT-200,40305444_MKT-200_2025-2,2025-2
33831924,IA-400,33831924_IA-400_2025-2,2025-2
32726810,DAT-101,32726810_DAT-101_2025-2,2025-2
40998609,UX-100,40998609_UX-100_2025-2,2025-2
47775711,UX-100,47775711_UX-100_2025-2,2025-2
31909036,DAT-101,31909036_DAT-101_2025-2,2025-2
36138156,IA-400,36138156_IA-400_2025-2,2025-2
40401825,DAT-305,40401825_DAT-305_2025-2,2025-2
39244530,DAT-305,39244530_DAT-305_2025-2,2025-2
38531623,DAT-101,38531623_DAT-101_2025-2,2025-2
36532331,IA-400,36532331_IA-400_2025-2,2025-2
33143242,IA-400,33143242_IA-400_2025-2,2025-2
34501518,DAT-201,34501518_DAT-201_2025-2,2025-2
32388706,IA-300,32388706_IA-300_2025-2,2025-2
43185797,NEG-400,43185797_NEG-400_2025-2,2025-2
39335040,MKT-200,39335040_MKT-200_2025-2,2025-2
39396593,DEV-101,39396593_DEV-101_2025-2,2025-2
44544802,DAT-305,44544802_DAT-305_2025-2,2025-2
44115122,DEV-101,44115122_DEV-101_2025-2,2025-2
40783770,NEG-400,40783770_NEG-400_2025-2,2025-2
44717216,GEN-101,44717216_GEN-101_2025-2,2025-2
34089245,IA-300,34089245_IA-300_2025-2,2025-2
31786305,DAT-101,31786305_DAT-101_2025-2,2025-2
31116340,DEV-101,31116340_DEV-101_2025-2,2025-2
34896530,GEN-101,34896530_GEN-101_2025-2,2025-2
34764302,DAT-201,34764302_DAT-201_2025-2,2025-2
43830930,DAT-305,43830930_DAT-305_2025-2,2025-2
40333573,MKT-200,40333573_MKT-200_2025-2,2025-2
44692963,NEG-400,44692963_NEG-400_2025-2,2025-2
46637531,IA-400,46637531_IA-400_2025-2,2025-2
33792064,MKT-200,33792064_MKT-200_2025-2,2025-2
45311516,MKT-200,45311516_MKT-200_2025-2,2025-2
37733861,DAT-101,37733861_DAT-101_2025-2,2025-2
46965600,DAT-305,46965600_DAT-305_2025-2,2025-2
44490644,DAT-305,44490644_DAT-305_2025-2,2025-2
41213341,DEV-101,41213341_DEV-101_2025-2,2025-2
35419862,MKT-200,35419862_MKT-200_2025-2,2025-2
45225711,DAT-101,45225711_DAT-101_2025-2,2025-2
34355689,DEV-101,34355689_DEV-101_2025-2,2025-2
31846283,IA-400,31846283_IA-400_2025-2,2025-2
44343101,MKT-200,44343101_MKT-200_2025-2,2025-2
31067946,MKT-200,31067946_MKT-200_2025-2,2025-2
34696467,NEG-400,34696467_NEG-400_2025-2,2025-2
32496231,IA-400,32496231_IA-400_2025-2,2025-2
46024126,MKT-200,46024126_MKT-200_2025-2,2025-2
32583779,IA-300,32583779_IA-300_2025-2,2025-2
33296162,IA-300,33296162_IA-300_2025-2,2025-2
44820591,UX-100,44820591_UX-100_2025-2,2025-2
40846299,DAT-305,40846299_DAT-305_2025-2,2025-2
47788251,DEV-101,47788251_DEV-101_2025-2,2025-2
44049715,NEG-400,44049715_NEG-400_2025-2,2025-2
36780964,DAT-101,36780964_DAT-101_2025-2,2025-2
44911255,IA-300,44911255_IA-300_2025-2,2025-2
46890428,UX-100,46890428_UX-100_2025-2,2025-2
32349636,NEG-400,32349636_NEG-400_2025-2,2025-2
32844429,DEV-101,32844429_DEV-101_2025-2,2025-2
39579172,UX-100,39579172_UX-100_2025-2,2025-2
39073370,DAT-101,39073370_DAT-101_2025-2,2025-2
32130223,DAT-101,32130223_DAT-101_2025-2,2025-2
43537356,DAT-101,43537356_DAT-101_2025-2,2025-2
37106276,GEN-101,37106276_GEN-101_2025-2,2025-2
46329934,UX-100,46329934_UX-100_2025-2,2025-2
30649167,IA-400,30649167_IA-400_2025-2,2025-2
46510451,GEN-101,46510451_GEN-101_2025-2,2025-2
35951430,UX-100,35951430_UX-100_2025-2,2025-2
46372785,DEV-101,46372785_DEV-101_2025-2,2025-2
30342609,NEG-400,30342609_NEG-400_2025-2,2025-2
40733106,DAT-201,40733106_DAT-201_2025-2,2025-2
38695540,DAT-305,38695540_DAT-305_2025-2,2025-2
35199789,UX-100,35199789_UX-100_2025-2,2025-2
40998609,NEG-400,40998609_NEG-400_2025-2,2025-2
46119042,GEN-101,46119042_GEN-101_2025-2,2025-2
43254348,UX-100,43254348_UX-100_2025-2,2025-2
31786305,DAT-305,31786305_DAT-305_2025-2,2025-2
44490644,MKT-200,44490644_MKT-200_2025-2,2025-2
45177548,MKT-200,45177548_MKT-200_2025-2,2025-2
34288472,IA-300,34288472_IA-300_2025-2,2025-2
41166199,DAT-201,41166199_DAT-201_2025-2,2025-2
38085164,NEG-400,38085164_NEG-400_2025-2,2025-2
43462497,DAT-305,43462497_DAT-305_2025-2,2025-2
33683627,IA-400,33683627_IA-400_2025-2,2025-2
46564562,DEV-101,46564562_DEV-101_2025-2,2025-2
37596799,IA-400,37596799_IA-400_2025-2,2025-2
38940969,IA-300,38940969_IA-300_2025-2,2025-2
39623347,IA-300,39623347_IA-300_2025-2,2025-2
31547849,UX-100,31547849_UX-100_2025-2,2025-2
33568791,IA-300,33568791_IA-300_2025-2,2025-2
37059839,NEG-400,37059839_NEG-400_2025-2,2025-2
32905120,IA-300,32905120_IA-300_2025-2,2025-2
31365812,NEG-400,31365812_NEG-400_2025-2,2025-2
40916647,DEV-101,40916647_DEV-101_2025-2,2025-2
38964128,DAT-201,38964128_DAT-201_2025-2,2025-2
45984678,IA-300,45984678_IA-300_2025-2,2025-2
36858459,IA-400,36858459_IA-400_2025-2,2025-2
30639152,DEV-101,30639152_DEV-101_2025-2,2025-2
44473224,UX-100,44473224_UX-100_2025-2,2025-2
41890956,GEN-101,41890956_GEN-101_2025-2,2025-2
39737785,DEV-101,39737785_DEV-101_2025-2,2025-2
36780964,IA-300,36780964_IA-300_2025-2,2025-2
31278420,GEN-101,31278420_GEN-101_2025-2,2025-2
36858459,GEN-101,36858459_GEN-101_2025-2,2025-2
47217063,GEN-101,47217063_GEN-101_2025-2,2025-2
39817999,DAT-101,39817999_DAT-101_2025-2,2025-2
47822229,DAT-101,47822229_DAT-101_2025-2,2025-2
43008590,UX-100,43008590_UX-100_2025-2,2025-2
40756585,GEN-101,40756585_GEN-101_2025-2,2025-2
31332769,UX-100,31332769_UX-100_2025-2,2025-2
47906696,NEG-400,47906696_NEG-400_2025-2,2025-2
32441127,DEV-101,32441127_DEV-101_2025-2,2025-2
43098716,MKT-200,43098716_MKT-200_2025-2,2025-2
39047069,MKT-200,39047069_MKT-200_2025-2,2025-2
30946573,IA-300,30946573_IA-300_2025-2,2025-2
45041476,IA-300,45041476_IA-300_2025-2,2025-2
34130787,DEV-101,34130787_DEV-101_2025-2,2025-2
33229738,UX-100,33229738_UX-100_2025-2,2025-2
45002798,GEN-101,45002798_GEN-101_2025-2,2025-2
33201122,DAT-305,33201122_DAT-305_2025-2,2025-2
31908414,DAT-305,31908414_DAT-305_2025-2,2025-2
47197652,UX-100,47197652_UX-100_2025-2,2025-2
34987487,DAT-305,34987487_DAT-305_2025-2,2025-2
40104822,GEN-101,40104822_GEN-101_2025-2,2025-2
36480390,IA-400,36480390_IA-400_2025-2,2025-2
40833222,MKT-200,40833222_MKT-200_2025-2,2025-2
39396593,MKT-200,39396593_MKT-200_2025-2,2025-2
34883029,UX-100,34883029_UX-100_2025-2,2025-2
40854875,DAT-101,40854875_DAT-101_2025-2,2025-2
33614240,IA-400,33614240_IA-400_2025-2,2025-2
43549346,UX-100,43549346_UX-100_2025-2,2025-2
35683885,IA-400,35683885_IA-400_2025-2,2025-2
31486885,MKT-200,31486885_MKT-200_2025-2,2025-2
46797195,DAT-101,46797195_DAT-101_2025-2,2025-2
32817735,DAT-305,32817735_DAT-305_2025-2,2025-2
33649881,UX-100,33649881_UX-100_2025-2,2025-2
38714246,IA-300,38714246_IA-300_2025-2,2025-2
44988509,DEV-101,44988509_DEV-101_2025-2,2025-2
39073064,IA-400,39073064_IA-400_2025-2,2025-2
31848115,IA-300,31848115_IA-300_2025-2,2025-2
39107282,GEN-101,39107282_GEN-101_2025-2,2025-2
40399678,GEN-101,40399678_GEN-101_2025-2,2025-2
43471496,DEV-101,43471496_DEV-101_2025-2,2025-2
33507272,NEG-400,33507272_NEG-400_2025-2,2025-2
41204894,NEG-400,41204894_NEG-400_2025-2,2025-2
44176621,IA-300,44176621_IA-300_2025-2,2025-2
44692963,DEV-101,44692963_DEV-101_2025-2,2025-2
41815317,IA-400,41815317_IA-400_2025-2,2025-2
35486815,DAT-101,35486815_DAT-101_2025-2,2025-2
43714584,IA-400,43714584_IA-400_2025-2,2025-2
40523492,DAT-305,40523492_DAT-305_2025-2,2025-2
40175984,DAT-305,40175984_DAT-305_2025-2,2025-2
31365812,DEV-101,31365812_DEV-101_2025-2,2025-2
41833461,UX-100,41833461_UX-100_2025-2,2025-2
30278086,DAT-305,30278086_DAT-305_2025-2,2025-2
47733210,MKT-200,47733210_MKT-200_2025-2,2025-2
32844429,NEG-400,32844429_NEG-400_2025-2,2025-2
37947511,IA-300,37947511_IA-300_2025-2,2025-2
44443284,DAT-305,44443284_DAT-305_2025-2,2025-2
36156003,NEG-400,36156003_NEG-400_2025-2,2025-2
45496689,DAT-305,45496689_DAT-305_2025-2,2025-2
35470566,UX-100,35470566_UX-100_2025-2,2025-2
35425422,DEV-101,35425422_DEV-101_2025-2,2025-2
43729856,GEN-101,43729856_GEN-101_2025-2,2025-2
36676918,IA-400,36676918_IA-400_2025-2,2025-2
44241859,MKT-200,44241859_MKT-200_2025-2,2025-2
40039504,DAT-101,40039504_DAT-101_2025-2,2025-2
43496203,DEV-101,43496203_DEV-101_2025-2,2025-2
40330349,UX-100,40330349_UX-100_2025-2,2025-2
43492230,DAT-305,43492230_DAT-305_2025-2,2025-2
44754301,DAT-201,44754301_DAT-201_2025-2,2025-2
35133995,IA-400,35133995_IA-400_2025-2,2025-2
30506698,MKT-200,30506698_MKT-200_2025-2,2025-2
46538783,IA-300,46538783_IA-300_2025-2,2025-2
30679979,IA-400,30679979_IA-400_2025-2,2025-2
35629692,GEN-101,35629692_GEN-101_2025-2,2025-2
40284355,DEV-101,40284355_DEV-101_2025-2,2025-2
36532331,GEN-101,36532331_GEN-101_2025-2,2025-2
38786481,DAT-101,38786481_DAT-101_2025-2,2025-2
32201924,DEV-101,32201924_DEV-101_2025-2,2025-2
47611874,IA-400,47611874_IA-400_2025-2,2025-2
45820009,DEV-101,45820009_DEV-101_2025-2,2025-2
40437078,DEV-101,40437078_DEV-101_2025-2,2025-2
40582609,DEV-101,40582609_DEV-101_2025-2,2025-2
31277192,DEV-101,31277192_DEV-101_2025-2,2025-2
44724307,DAT-201,44724307_DAT-201_2025-2,2025-2
44811354,NEG-400,44811354_NEG-400_2025-2,2025-2
30219683,DEV-101,30219683_DEV-101_2025-2,2025-2
46833655,DAT-201,46833655_DAT-201_2025-2,2025-2
33247551,UX-100,33247551_UX-100_2025-2,2025-2
34743897,DEV-101,34743897_DEV-101_2025-2,2025-2
31528900,DAT-201,31528900_DAT-201_2025-2,2025-2
31748817,DAT-101,31748817_DAT-101_2025-2,2025-2
37460819,GEN-101,37460819_GEN-101_2025-2,2025-2
40350483,DAT-101,40350483_DAT-101_2025-2,2025-2
41016204,IA-300,41016204_IA-300_2025-2,2025-2
39835913,NEG-400,39835913_NEG-400_2025-2,2025-2
36882138,GEN-101,36882138_GEN-101_2025-2,2025-2
35207049,UX-100,35207049_UX-100_2025-2,2025-2
31885715,DAT-201,31885715_DAT-201_2025-2,2025-2
40642269,UX-100,40642269_UX-100_2025-2,2025-2
37874267,DEV-101,37874267_DEV-101_2025-2,2025-2
44454123,DAT-101,44454123_DAT-101_2025-2,2025-2
35930527,DAT-305,35930527_DAT-305_2025-2,2025-2
32329071,UX-100,32329071_UX-100_2025-2,2025-2
32027618,NEG-400,32027618_NEG-400_2025-2,2025-2
34764302,DAT-305,34764302_DAT-305_2025-2,2025-2
31531992,DEV-101,31531992_DEV-101_2025-2,2025-2
39006974,DAT-305,39006974_DAT-305_2025-2,2025-2
32166416,MKT-200,32166416_MKT-200_2025-2,2025-2
30125745,MKT-200,30125745_MKT-200_2025-2,2025-2
39901527,IA-300,39901527_IA-300_2025-2,2025-2
45153061,IA-300,45153061_IA-300_2025-2,2025-2
36765559,IA-300,36765559_IA-300_2025-2,2025-2
43055426,DEV-101,43055426_DEV-101_2025-2,2025-2
40756585,MKT-200,40756585_MKT-200_2025-2,2025-2
35077928,UX-100,35077928_UX-100_2025-2,2025-2
40854875,GEN-101,40854875_GEN-101_2025-2,2025-2
34108557,DAT-101,34108557_DAT-101_2025-2,2025-2
40099804,NEG-400,40099804_NEG-400_2025-2,2025-2
45177548,NEG-400,45177548_NEG-400_2025-2,2025-2
35284612,DAT-201,35284612_DAT-201_2025-2,2025-2
46510451,NEG-400,46510451_NEG-400_2025-2,2025-2
40915348,DAT-305,40915348_DAT-305_2025-2,2025-2
43647497,GEN-101,43647497_GEN-101_2025-2,2025-2
44488443,DEV-101,44488443_DEV-101_2025-2,2025-2
46538783,MKT-200,46538783_MKT-200_2025-2,2025-2
45984678,MKT-200,45984678_MKT-200_2025-2,2025-2
45291864,NEG-400,45291864_NEG-400_2025-2,2025-2
36092237,NEG-400,36092237_NEG-400_2025-2,2025-2
37392794,DAT-101,37392794_DAT-101_2025-2,2025-2
45766160,IA-300,45766160_IA-300_2025-2,2025-2
39195104,MKT-200,39195104_MKT-200_2025-2,2025-2
45797473,UX-100,45797473_UX-100_2025-2,2025-2
46377357,DAT-305,46377357_DAT-305_2025-2,2025-2
38085164,GEN-101,38085164_GEN-101_2025-2,2025-2
44700314,DAT-305,44700314_DAT-305_2025-2,2025-2
40014561,NEG-400,40014561_NEG-400_2025-2,2025-2
36727561,DAT-101,36727561_DAT-101_2025-2,2025-2
43331228,MKT-200,43331228_MKT-200_2025-2,2025-2
31485455,NEG-400,31485455_NEG-400_2025-2,2025-2
37799625,DAT-305,37799625_DAT-305_2025-2,2025-2
33816707,DEV-101,33816707_DEV-101_2025-2,2025-2
43040142,DAT-305,43040142_DAT-305_2025-2,2025-2
43191267,NEG-400,43191267_NEG-400_2025-2,2025-2
44118742,IA-300,44118742_IA-300_2025-2,2025-2
47700089,GEN-101,47700089_GEN-101_2025-2,2025-2
43498834,UX-100,43498834_UX-100_2025-2,2025-2
30381511,GEN-101,30381511_GEN-101_2025-2,2025-2
47909977,MKT-200,47909977_MKT-200_2025-2,2025-2
34873483,GEN-101,34873483_GEN-101_2025-2,2025-2
44986230,GEN-101,44986230_GEN-101_2025-2,2025-2
33745990,IA-400,33745990_IA-400_2025-2,2025-2
35629692,IA-300,35629692_IA-300_2025-2,2025-2
44544802,GEN-101,44544802_GEN-101_2025-2,2025-2
32480780,DAT-201,32480780_DAT-201_2025-2,2025-2
39250711,DAT-201,39250711_DAT-201_2025-2,2025-2
39311402,GEN-101,39311402_GEN-101_2025-2,2025-2
35951430,IA-400,35951430_IA-400_2025-2,2025-2
32286145,DAT-305,32286145_DAT-305_2025-2,2025-2
34888999,MKT-200,34888999_MKT-200_2025-2,2025-2
38714246,MKT-200,38714246_MKT-200_2025-2,2025-2
46952948,GEN-101,46952948_GEN-101_2025-2,2025-2
33528686,NEG-400,33528686_NEG-400_2025-2,2025-2
44730308,NEG-400,44730308_NEG-400_2025-2,2025-2
40846299,DEV-101,40846299_DEV-101_2025-2,2025-2
43507384,DEV-101,43507384_DEV-101_2025-2,2025-2
37981847,IA-300,37981847_IA-300_2025-2,2025-2
44491570,IA-300,44491570_IA-300_2025-2,2025-2
43542829,DAT-201,43542829_DAT-201_2025-2,2025-2
33397920,DAT-201,33397920_DAT-201_2025-2,2025-2
47864391,UX-100,47864391_UX-100_2025-2,2025-2
36257669,IA-300,36257669_IA-300_2025-2,2025-2
32171676,DEV-101,32171676_DEV-101_2025-2,2025-2
44811661,MKT-200,44811661_MKT-200_2025-2,2025-2
40848361,DAT-101,40848361_DAT-101_2025-2,2025-2
40140970,GEN-101,40140970_GEN-101_2025-2,2025-2
35470566,MKT-200,35470566_MKT-200_2025-2,2025-2
46411752,IA-300,46411752_IA-300_2025-2,2025-2
30674136,UX-100,30674136_UX-100_2025-2,2025-2
36219416,GEN-101,36219416_GEN-101_2025-2,2025-2
36998955,DAT-305,36998955_DAT-305_2025-2,2025-2
39159460,GEN-101,39159460_GEN-101_2025-2,2025-2
44651662,IA-300,44651662_IA-300_2025-2,2025-2
46572742,UX-100,46572742_UX-100_2025-2,2025-2
47483336,DEV-101,47483336_DEV-101_2025-2,2025-2
33792064,DAT-101,33792064_DAT-101_2025-2,2025-2
33505185,DAT-201,33505185_DAT-201_2025-2,2025-2
33896639,DAT-305,33896639_DAT-305_2025-2,2025-2
43372972,DAT-201,43372972_DAT-201_2025-2,2025-2
44221505,DAT-101,44221505_DAT-101_2025-2,2025-2
35199789,DAT-305,35199789_DAT-305_2025-2,2025-2
45589540,IA-400,45589540_IA-400_2025-2,2025-2
46418357,DAT-101,46418357_DAT-101_2025-2,2025-2
36434636,IA-400,36434636_IA-400_2025-2,2025-2
43402603,DAT-201,43402603_DAT-201_2025-2,2025-2
45847470,NEG-400,45847470_NEG-400_2025-2,2025-2
39040140,MKT-200,39040140_MKT-200_2025-2,2025-2
37561794,NEG-400,37561794_NEG-400_2025-2,2025-2
34148661,DAT-201,34148661_DAT-201_2025-2,2025-2
40998609,DAT-201,40998609_DAT-201_2025-2,2025-2
45704555,GEN-101,45704555_GEN-101_2025-2,2025-2
36200569,IA-300,36200569_IA-300_2025-2,2025-2
38275238,DAT-101,38275238_DAT-101_2025-2,2025-2
46372785,GEN-101,46372785_GEN-101_2025-2,2025-2
45838988,MKT-200,45838988_MKT-200_2025-2,2025-2
43558573,MKT-200,43558573_MKT-200_2025-2,2025-2
30394856,UX-100,30394856_UX-100_2025-2,2025-2
33641153,IA-400,33641153_IA-400_2025-2,2025-2
46218945,IA-300,46218945_IA-300_2025-2,2025-2
47822229,MKT-200,47822229_MKT-200_2025-2,2025-2
47044309,MKT-200,47044309_MKT-200_2025-2,2025-2
32108581,DEV-101,32108581_DEV-101_2025-2,2025-2
40305444,DAT-101,40305444_DAT-101_2025-2,2025-2
31681085,DAT-305,31681085_DAT-305_2025-2,2025-2
43713231,DAT-201,43713231_DAT-201_2025-2,2025-2
31355414,GEN-101,31355414_GEN-101_2025-2,2025-2
32583779,DAT-305,32583779_DAT-305_2025-2,2025-2
46599245,IA-400,46599245_IA-400_2025-2,2025-2
40337941,NEG-400,40337941_NEG-400_2025-2,2025-2
43827991,GEN-101,43827991_GEN-101_2025-2,2025-2
38869750,IA-400,38869750_IA-400_2025-2,2025-2
30713710,DAT-201,30713710_DAT-201_2025-2,2025-2
43871938,NEG-400,43871938_NEG-400_2025-2,2025-2
30277884,GEN-101,30277884_GEN-101_2025-2,2025-2
39121001,DAT-305,39121001_DAT-305_2025-2,2025-2
39579172,NEG-400,39579172_NEG-400_2025-2,2025-2
44182964,DAT-201,44182964_DAT-201_2025-2,2025-2
34343190,DAT-201,34343190_DAT-201_2025-2,2025-2
45105658,DAT-305,45105658_DAT-305_2025-2,2025-2
43652049,IA-400,43652049_IA-400_2025-2,2025-2
30020248,UX-100,30020248_UX-100_2025-2,2025-2
39337175,DAT-201,39337175_DAT-201_2025-2,2025-2
36745278,NEG-400,36745278_NEG-400_2025-2,2025-2
40904939,DAT-305,40904939_DAT-305_2025-2,2025-2
41396027,DAT-201,41396027_DAT-201_2025-2,2025-2
37918142,DEV-101,37918142_DEV-101_2025-2,2025-2
39073370,MKT-200,39073370_MKT-200_2025-2,2025-2
46060979,UX-100,46060979_UX-100_2025-2,2025-2
32522161,NEG-400,32522161_NEG-400_2025-2,2025-2
36742732,NEG-400,36742732_NEG-400_2025-2,2025-2
30074046,MKT-200,30074046_MKT-200_2025-2,2025-2
44986230,DAT-201,44986230_DAT-201_2025-2,2025-2
35383408,DAT-101,35383408_DAT-101_2025-2,2025-2
39480865,DAT-101,39480865_DAT-101_2025-2,2025-2
46952948,UX-100,46952948_UX-100_2025-2,2025-2
45066439,MKT-200,45066439_MKT-200_2025-2,2025-2
46669980,DAT-305,46669980_DAT-305_2025-2,2025-2
47233498,DAT-305,47233498_DAT-305_2025-2,2025-2
34294158,DAT-101,34294158_DAT-101_2025-2,2025-2
41084438,DEV-101,41084438_DEV-101_2025-2,2025-2
33566074,DAT-101,33566074_DAT-101_2025-2,2025-2
44076200,DAT-201,44076200_DAT-201_2025-2,2025-2
45552569,DEV-101,45552569_DEV-101_2025-2,2025-2
46024126,GEN-101,46024126_GEN-101_2025-2,2025-2
45679679,IA-300,45679679_IA-300_2025-2,2025-2
30219683,UX-100,30219683_UX-100_2025-2,2025-2
37799625,GEN-101,37799625_GEN-101_2025-2,2025-2
37774603,GEN-101,37774603_GEN-101_2025-2,2025-2
36300221,DAT-305,36300221_DAT-305_2025-2,2025-2
45709038,DAT-305,45709038_DAT-305_2025-2,2025-2
39145092,IA-400,39145092_IA-400_2025-2,2025-2
41815317,MKT-200,41815317_MKT-200_2025-2,2025-2
34631520,DAT-305,34631520_DAT-305_2025-2,2025-2
35930527,IA-400,35930527_IA-400_2025-2,2025-2
45076705,IA-300,45076705_IA-300_2025-2,2025-2
34401288,MKT-200,34401288_MKT-200_2025-2,2025-2
44286872,UX-100,44286872_UX-100_2025-2,2025-2
46556662,MKT-200,46556662_MKT-200_2025-2,2025-2
44305990,IA-400,44305990_IA-400_2025-2,2025-2
35133995,DAT-201,35133995_DAT-201_2025-2,2025-2
33175574,IA-300,33175574_IA-300_2025-2,2025-2
40400092,MKT-200,40400092_MKT-200_2025-2,2025-2
34923335,NEG-400,34923335_NEG-400_2025-2,2025-2
43941263,GEN-101,43941263_GEN-101_2025-2,2025-2
32805911,IA-300,32805911_IA-300_2025-2,2025-2
35563087,DEV-101,35563087_DEV-101_2025-2,2025-2
34219114,NEG-400,34219114_NEG-400_2025-2,2025-2
44986230,MKT-200,44986230_MKT-200_2025-2,2025-2
30173121,IA-400,30173121_IA-400_2025-2,2025-2
43471496,DAT-201,43471496_DAT-201_2025-2,2025-2
44827801,NEG-400,44827801_NEG-400_2025-2,2025-2
35947218,IA-300,35947218_IA-300_2025-2,2025-2
44492127,IA-400,44492127_IA-400_2025-2,2025-2
34294158,DAT-201,34294158_DAT-201_2025-2,2025-2
30649167,DAT-201,30649167_DAT-201_2025-2,2025-2
36691364,DAT-101,36691364_DAT-101_2025-2,2025-2
47983613,DAT-201,47983613_DAT-201_2025-2,2025-2
43605753,NEG-400,43605753_NEG-400_2025-2,2025-2
33201122,MKT-200,33201122_MKT-200_2025-2,2025-2
41671067,DAT-101,41671067_DAT-101_2025-2,2025-2
44173257,IA-400,44173257_IA-400_2025-2,2025-2
37182051,IA-400,37182051_IA-400_2025-2,2025-2
43615605,IA-400,43615605_IA-400_2025-2,2025-2
33800391,GEN-101,33800391_GEN-101_2025-2,2025-2
46829066,DAT-305,46829066_DAT-305_2025-2,2025-2
46518516,DAT-101,46518516_DAT-101_2025-2,2025-2
46382860,UX-100,46382860_UX-100_2025-2,2025-2
36421707,DAT-101,36421707_DAT-101_2025-2,2025-2
32171052,DAT-101,32171052_DAT-101_2025-2,2025-2
36971688,IA-400,36971688_IA-400_2025-2,2025-2
34130787,GEN-101,34130787_GEN-101_2025-2,2025-2
36882138,NEG-400,36882138_NEG-400_2025-2,2025-2
32027618,MKT-200,32027618_MKT-200_2025-2,2025-2
33742338,DEV-101,33742338_DEV-101_2025-2,2025-2
36701529,DAT-101,36701529_DAT-101_2025-2,2025-2
46372785,IA-300,46372785_IA-300_2025-2,2025-2
46145128,IA-400,46145128_IA-400_2025-2,2025-2
40950154,MKT-200,40950154_MKT-200_2025-2,2025-2
44407218,DAT-201,44407218_DAT-201_2025-2,2025-2
