Nombre,Apellido,Numero_Documento__c,Email,Telefono,Rol__c,Tipo_Documento__c
Jeronimo,Ledesma,34858008,jeronimo.ledesma@gmail.com,+54 9 3428 5333,Alumno,DNI
Felipe,Ruiz,43191267,felipe.ruiz25@outlook.com,+54 9 2264 2274,Alumno,DNI
Joaquin,Vera,31277192,joaquin.vera@gmail.com,+54 9 3395 7546,Alumno,DNI
Francisco,Castillo,34411929,francisco.castillo@gmail.com,+54 9 3931 3382,Alumno,DNI
Lautaro Benjamin,Vega,33511174,lautaro.benjamin.vega@gmail.com,+54 9 2359 6472,Alumno,DNI
Zoe Valentina,Rodriguez,45813207,zoe.valentina.rodriguez25@outlook.com,+54 9 2741 7892,Alumno,DNI
Renata,Rivero,35720054,renata.rivero@gmail.com,+54 9 2292 8880,Alumno,DNI
Martina,Cruz,40582609,martina.cruz@gmail.com,+54 9 2320 0008,Alumno,DNI
Guadalupe,Gomez,38111908,guadalupe.gomez@gmail.com,+54 9 2201 9035,Alumno,DNI
Thiago Joaquin,Romero,32339744,thiago.joaquin.romero@gmail.com,+54 9 3685 6557,Alumno,DNI
Julieta,Fernandez,34486034,julieta.fernandez@gmail.com,+54 9 3787 2887,Alumno,DNI
Ian Benjamin,Valdez,43284866,ian.benjamin.valdez25@outlook.com,+54 9 2623 4962,Alumno,DNI
Sofia,Rodriguez,38648189,sofia.rodriguez@gmail.com,+54 9 3653 2883,Alumno,DNI
Bautista,Maldonado,30386246,bautista.maldonado@gmail.com,+54 9 2511 7573,Alumno,DNI
Benjamin,Flores,31924807,benjamin.flores@gmail.com,+54 9 3182 9620,Alumno,DNI
Mora,Valdez,46510451,mora.valdez25@outlook.com,+54 9 2814 3560,Alumno,DNI
Sol,Gomez,31067946,sol.gomez@gmail.com,+54 9 3980 0115,Alumno,DNI
Mia Jazmin,Quiroga,40606935,mia.jazmin.quiroga@gmail.com,+54 9 2704 0082,Alumno,DNI
Martina,Ortiz,32454237,martina.ortiz@gmail.com,+54 9 2248 2168,Alumno,DNI
Thiago Emanuel,Rodriguez,45177548,thiago.emanuel.rodriguez25@outlook.com,+54 9 3486 6592,Alumno,DNI
Angel Gabriel,Gomez,46147941,angel.gabriel.gomez25@outlook.com,+54 9 3859 5137,Alumno,DNI
Mora,Gonzalez,40333573,mora.gonzalez@gmail.com,+54 9 2448 6466,Alumno,DNI
Jazmin,Alvarez,43331228,jazmin.alvarez25@outlook.com,+54 9 2825 2186,Alumno,DNI
Luz Milagros,Soto,39557640,luz.milagros.soto@gmail.com,+54 9 2925 4098,Alumno,DNI
Dante,Figueroa,37952315,dante.figueroa@gmail.com,+54 9 3598 4742,Alumno,DNI
Benjamin,Juarez,47817560,benjamin.juarez25@outlook.com,+54 9 3875 1564,Alumno,DNI
Dylan Ezequiel,Lopez,35983804,dylan.ezequiel.lopez@gmail.com,+54 9 2173 8784,Alumno,DNI
Emilia,Diaz,45847470,emilia.diaz25@outlook.com,+54 9 2879 4945,Alumno,DNI
Samuel,Ojeda,43679905,samuel.ojeda25@outlook.com,+54 9 3172 3633,Alumno,DNI
Alma,Cardozo,31099331,alma.cardozo@gmail.com,+54 9 3161 0436,Alumno,DNI
Dylan Ezequiel,Coronel,30055089,dylan.ezequiel.coronel@gmail.com,+54 9 2514 8988,Alumno,DNI
Franco,Perez,35486815,franco.perez@gmail.com,+54 9 2650 6421,Alumno,DNI
Santino Benjamin,Garcia,47822229,santino.benjamin.garcia25@outlook.com,+54 9 2619 7984,Alumno,DNI
Antonio,Ramirez,40102789,antonio.ramirez@gmail.com,+54 9 3710 7301,Alumno,DNI
Gonzalo,Moyano,30789190,gonzalo.moyano@gmail.com,+54 9 3825 1992,Alumno,DNI
Angel Gabriel,Morales,37017626,angel.gabriel.morales@gmail.com,+54 9 2475 5073,Alumno,DNI
Mateo,Lopez,41166199,mateo.lopez@gmail.com,+54 9 3731 7849,Alumno,DNI
Pilar,Valdez,38211223,pilar.valdez@gmail.com,+54 9 3859 1715,Alumno,DNI
Santino,Romero,37515292,santino.romero@gmail.com,+54 9 3166 8844,Alumno,DNI
Emilia,Luna,44115909,emilia.luna25@outlook.com,+54 9 3527 9657,Alumno,DNI
Thiago,Castro,39040140,thiago.castro@gmail.com,+54 9 3610 6463,Alumno,DNI
Santiago,Quiroga,44959844,santiago.quiroga25@outlook.com,+54 9 2580 3858,Alumno,DNI
Benjamin,Paz,30766010,benjamin.paz@gmail.com,+54 9 2729 5916,Alumno,DNI
Benicio,Acosta,35207049,benicio.acosta@gmail.com,+54 9 3912 1163,Alumno,DNI
Mateo Joaquin,Garcia,30719634,mateo.joaquin.garcia@gmail.com,+54 9 2165 0258,Alumno,DNI
Rosario,Gonzalez,32592763,rosario.gonzalez@gmail.com,+54 9 3770 7755,Alumno,DNI
Simon,Arias,40753275,simon.arias@gmail.com,+54 9 3749 9910,Alumno,DNI
Sofia Belen,Castillo,39579172,sofia.belen.castillo@gmail.com,+54 9 3249 4706,Alumno,DNI
Santiago,Sosa,44820591,santiago.sosa25@outlook.com,+54 9 2610 9863,Alumno,DNI
Ciro Benjamin,Gonzalez,34432017,ciro.benjamin.gonzalez@gmail.com,+54 9 2944 2981,Alumno,DNI
Candela,Luna,40989234,candela.luna@gmail.com,+54 9 2644 5274,Alumno,DNI
Guillermina,Garcia,39159460,guillermina.garcia@gmail.com,+54 9 3820 3838,Alumno,DNI
Juan Ignacio,Martinez,44340522,juan.ignacio.martinez25@outlook.com,+54 9 3134 3852,Alumno,DNI
Thiago Gabriel,Fernandez,34729179,thiago.gabriel.fernandez@gmail.com,+54 9 3770 9681,Alumno,DNI
Justina,Gutierrez,36227478,justina.gutierrez@gmail.com,+54 9 3119 5095,Alumno,DNI
Matias,Peralta,34977085,matias.peralta@gmail.com,+54 9 3442 7434,Alumno,DNI
Mia Jazmin,Aguirre,41782307,mia.jazmin.aguirre@gmail.com,+54 9 2872 4371,Alumno,DNI
Salvador,Paz,32128322,salvador.paz@gmail.com,+54 9 2553 1707,Alumno,DNI
Thiago Agustin,Luna,47969954,thiago.agustin.luna25@outlook.com,+54 9 3384 3131,Alumno,DNI
Luna,Mendoza,40451762,luna.mendoza@gmail.com,+54 9 2186 7469,Alumno,DNI
Mateo Agustin,Martinez,32228319,mateo.agustin.martinez@gmail.com,+54 9 2985 5876,Alumno,DNI
Oriana,Ortiz,36907961,oriana.ortiz@gmail.com,+54 9 3642 0757,Alumno,DNI
Benicio,Cordoba,40783770,benicio.cordoba@gmail.com,+54 9 3585 7874,Alumno,DNI
Lucas,Correa,38967997,lucas.correa@gmail.com,+54 9 3212 2230,Alumno,DNI
Simon,Garcia,32139544,simon.garcia@gmail.com,+54 9 2106 5300,Alumno,DNI
Luciano,Ferreyra,45474521,luciano.ferreyra25@outlook.com,+54 9 2564 2665,Alumno,DNI
Ana Paula,Ruiz,31492591,ana.paula.ruiz@gmail.com,+54 9 2573 3008,Alumno,DNI
Mateo,Ledesma,45746833,mateo.ledesma25@outlook.com,+54 9 2345 1579,Alumno,DNI
Maximo,Ruiz,44923903,maximo.ruiz25@outlook.com,+54 9 2267 5590,Alumno,DNI
Bastian,Barrios,44442488,bastian.barrios25@outlook.com,+54 9 2852 6514,Alumno,DNI
Sofia,Lopez,43008590,sofia.lopez25@outlook.com,+54 9 2796 4023,Alumno,DNI
Guillermina,Ruiz,32130223,guillermina.ruiz@gmail.com,+54 9 2589 7617,Alumno,DNI
Agustina,Ramirez,34531843,agustina.ramirez@gmail.com,+54 9 2450 6445,Alumno,DNI
Bautista,Perez,31467025,bautista.perez@gmail.com,+54 9 2490 6807,Alumno,DNI
Juan Manuel,Castillo,37527174,juan.manuel.castillo@gmail.com,+54 9 3864 3217,Alumno,DNI
Ambar,Romero,38417833,ambar.romero@gmail.com,+54 9 3547 1543,Alumno,DNI
Luciana,Ruiz,41023707,luciana.ruiz@gmail.com,+54 9 2381 6292,Alumno,DNI
Juliana,Garcia,37583844,juliana.garcia@gmail.com,+54 9 2932 8927,Alumno,DNI
Juan Francisco,Maidana,38559625,juan.francisco.maidana@gmail.com,+54 9 3106 7177,Alumno,DNI
Benicio,Romero,35753821,benicio.romero@gmail.com,+54 9 3493 2690,Alumno,DNI
Catalina,Acosta,46538783,catalina.acosta25@outlook.com,+54 9 3854 4998,Alumno,DNI
Olivia,Soto,36532331,olivia.soto@gmail.com,+54 9 3110 7196,Alumno,DNI
Joaquín,Aguirre,45568950,joaquin.aguirre25@outlook.com,+54 9 2498 3098,Alumno,DNI
Juana,Castro,36133533,juana.castro@gmail.com,+54 9 2508 7979,Alumno,DNI
Manuel,Rivero,45984678,manuel.rivero25@outlook.com,+54 9 2140 0587,Alumno,DNI
Felipe,Roldan,46080609,felipe.roldan25@outlook.com,+54 9 3116 4433,Alumno,DNI
Ian Ezequiel,Farias,45838988,ian.ezequiel.farias25@outlook.com,+54 9 3528 9441,Alumno,DNI
Tiziana,Aguirre,45105658,tiziana.aguirre25@outlook.com,+54 9 2465 3819,Alumno,DNI
Mateo,Fernandez,31846333,mateo.fernandez@gmail.com,+54 9 3288 3247,Alumno,DNI
Rafael,Gutierrez,45704555,rafael.gutierrez25@outlook.com,+54 9 3391 8523,Alumno,DNI
Martina,Castro,41904080,martina.castro@gmail.com,+54 9 2431 2243,Alumno,DNI
Juan Ignacio,Perez,46698472,juan.ignacio.perez25@outlook.com,+54 9 2119 2004,Alumno,DNI
Paloma,Diaz,38500035,paloma.diaz@gmail.com,+54 9 2974 3058,Alumno,DNI
Benicio,Ramos,35415212,benicio.ramos@gmail.com,+54 9 2888 1141,Alumno,DNI
Luz Milagros,Acuña,36765559,luz.milagros.acuna@gmail.com,+54 9 3343 1849,Alumno,DNI
Zoe,Perez,33397920,zoe.perez@gmail.com,+54 9 2971 5023,Alumno,DNI
Valentina ,Gutierrez,35574653,valentina..gutierrez@gmail.com,+54 9 3354 6331,Alumno,DNI
Benjamin,Carrizo,46346975,benjamin.carrizo25@outlook.com,+54 9 3709 9957,Alumno,DNI
Thiago,Moreno,39759071,thiago.moreno@gmail.com,+54 9 3312 3505,Alumno,DNI
Luisina,Gomez,46860457,luisina.gomez25@outlook.com,+54 9 3398 3704,Alumno,DNI
Octavio,Sanchez,36510557,octavio.sanchez@gmail.com,+54 9 2784 3007,Alumno,DNI
Martina,Velazquez,44076200,martina.velazquez25@outlook.com,+54 9 2586 8167,Alumno,DNI
Benjamin,Herrera,36892333,benjamin.herrera@gmail.com,+54 9 3204 2208,Alumno,DNI
Isabella,Nuñez,36676918,isabella.nunez@gmail.com,+54 9 3972 7053,Alumno,DNI
Lucía,Sosa,46263687,lucia.sosa25@outlook.com,+54 9 2397 3742,Alumno,DNI
Guadalupe,Sanchez,36691364,guadalupe.sanchez@gmail.com,+54 9 2281 5403,Alumno,DNI
León,Garcia,46153310,leon.garcia25@outlook.com,+54 9 2819 6740,Alumno,DNI
Gael,Rios,35839853,gael.rios@gmail.com,+54 9 3779 5817,Alumno,DNI
Tiziano Benjamin,Martinez,34702143,tiziano.benjamin.martinez@gmail.com,+54 9 2642 4065,Alumno,DNI
Sebastian,Blanco,43711417,sebastian.blanco25@outlook.com,+54 9 3772 0801,Alumno,DNI
Milagros,Campos,31634609,milagros.campos@gmail.com,+54 9 3379 8110,Alumno,DNI
Ana Paula,Rios,47764924,ana.paula.rios25@outlook.com,+54 9 2323 5264,Alumno,DNI
Angelina,Romero,32171052,angelina.romero@gmail.com,+54 9 3817 8605,Alumno,DNI
Jazmin,Campos,47678899,jazmin.campos25@outlook.com,+54 9 2399 6526,Alumno,DNI
Jeronimo,Gomez,38589344,jeronimo.gomez@gmail.com,+54 9 2594 0236,Alumno,DNI
Milagros,Herrera,36349336,milagros.herrera@gmail.com,+54 9 3694 1937,Alumno,DNI
Lucía ,Pereyra,41721378,lucia..pereyra@gmail.com,+54 9 2811 9841,Alumno,DNI
Jazmín,Mendez,30839312,jazmin.mendez@gmail.com,+54 9 3493 4706,Alumno,DNI
Sofia,Gonzalez,31562676,sofia.gonzalez@gmail.com,+54 9 2684 6349,Alumno,DNI
Malena,Gomez,36364003,malena.gomez@gmail.com,+54 9 2569 6727,Alumno,DNI
Alvaro,Gonzalez,45007686,alvaro.gonzalez25@outlook.com,+54 9 3763 8121,Alumno,DNI
Gonzalo,Vega,43713231,gonzalo.vega25@outlook.com,+54 9 2566 9799,Alumno,DNI
Lautaro,Lucero,31685119,lautaro.lucero@gmail.com,+54 9 2298 9451,Alumno,DNI
Isabel,Maidana,44700314,isabel.maidana25@outlook.com,+54 9 2492 5919,Alumno,DNI
Francisca,Rodriguez,43528816,francisca.rodriguez25@outlook.com,+54 9 3973 0260,Alumno,DNI
Tomàs,Lopez,32658531,tomas.lopez@gmail.com,+54 9 2929 0955,Alumno,DNI
Valentino,Gonzalez,31660305,valentino.gonzalez@gmail.com,+54 9 3593 7969,Alumno,DNI
Amparo,Rodriguez,40658261,amparo.rodriguez@gmail.com,+54 9 3164 2056,Alumno,DNI
Juan Bautista,Gomez,34148661,juan.bautista.gomez@gmail.com,+54 9 2994 1501,Alumno,DNI
Santiago,Gonzalez,40832369,santiago.gonzalez@gmail.com,+54 9 2222 9008,Alumno,DNI
Santiago,Caceres,36185529,santiago.caceres@gmail.com,+54 9 2973 7443,Alumno,DNI
Juan Ignacio,Gimenez,41213341,juan.ignacio.gimenez@gmail.com,+54 9 2459 3784,Alumno,DNI
Emiliano,Sosa,47206312,emiliano.sosa25@outlook.com,+54 9 3306 8299,Alumno,DNI
Paloma,Molina,35284612,paloma.molina@gmail.com,+54 9 3761 4912,Alumno,DNI
Ignacio,Chavez,44174755,ignacio.chavez25@outlook.com,+54 9 3972 3790,Alumno,DNI
Juan Bautista,Rodriguez,47468880,juan.bautista.rodriguez25@outlook.com,+54 9 3290 5076,Alumno,DNI
Agustin,Lopez,34793173,agustin.lopez@gmail.com,+54 9 2998 3196,Alumno,DNI
Valentina,Sanchez,46145128,valentina.sanchez25@outlook.com,+54 9 2250 5590,Alumno,DNI
Catalina,Farias,41803813,catalina.farias@gmail.com,+54 9 2887 3919,Alumno,DNI
Zoe Jazmin,Castillo,39073064,zoe.jazmin.castillo@gmail.com,+54 9 3595 0967,Alumno,DNI
Valentina,Ramirez,31076430,valentina.ramirez@gmail.com,+54 9 3645 1465,Alumno,DNI
Lautaro Benjamin,Paz,35218002,lautaro.benjamin.paz@gmail.com,+54 9 2423 7428,Alumno,DNI
Manuel,Olivera,47430513,manuel.olivera25@outlook.com,+54 9 3543 7432,Alumno,DNI
Francisca,Nuñez,38794221,francisca.nunez@gmail.com,+54 9 2182 3647,Alumno,DNI
Alma Jazmin,Fernandez,34044850,alma.jazmin.fernandez@gmail.com,+54 9 3936 5364,Alumno,DNI
Emma,Soria,39901527,emma.soria@gmail.com,+54 9 2702 8197,Alumno,DNI
Julieta,Luna,43895529,julieta.luna25@outlook.com,+54 9 2156 1266,Alumno,DNI
Morena Jazmin,Vera,43904377,morena.jazmin.vera25@outlook.com,+54 9 3103 7839,Alumno,DNI
Valentino,Gomez,41661140,valentino.gomez@gmail.com,+54 9 3334 9979,Alumno,DNI
Luca,Gonzalez,35419862,luca.gonzalez@gmail.com,+54 9 3700 9146,Alumno,DNI
Felipe,Chavez,33698941,felipe.chavez@gmail.com,+54 9 3977 9173,Alumno,DNI
Nahiara Jazmin,Sanchez,46637531,nahiara.jazmin.sanchez25@outlook.com,+54 9 3476 8211,Alumno,DNI
Dylan Benjamin,Maidana,47247100,dylan.benjamin.maidana25@outlook.com,+54 9 2688 2455,Alumno,DNI
Valentina,Diaz,33962182,valentina.diaz@gmail.com,+54 9 3633 3975,Alumno,DNI
Sofia Belen,Acosta,32567561,sofia.belen.acosta@gmail.com,+54 9 2896 0880,Alumno,DNI
Lautaro Nicolas,Cardozo,40719473,lautaro.nicolas.cardozo@gmail.com,+54 9 2260 4347,Alumno,DNI
Sofía,Barrios,33641153,sofia.barrios@gmail.com,+54 9 2274 4875,Alumno,DNI
Amparo,Perez,33296162,amparo.perez@gmail.com,+54 9 2746 5753,Alumno,DNI
Santino,Gomez,46591765,santino.gomez25@outlook.com,+54 9 2855 1830,Alumno,DNI
Sofia,Duarte,41006133,sofia.duarte@gmail.com,+54 9 3387 6360,Alumno,DNI
Julieta,Aguero,40612010,julieta.aguero@gmail.com,+54 9 2923 7514,Alumno,DNI
Francesco,Ramirez,37885100,francesco.ramirez@gmail.com,+54 9 3521 7163,Alumno,DNI
Agustin,Moreno,38622475,agustin.moreno@gmail.com,+54 9 3950 0522,Alumno,DNI
Thiago Joaquin,Alvarez,35757363,thiago.joaquin.alvarez@gmail.com,+54 9 2688 8359,Alumno,DNI
Matias,Gutierrez,40337941,matias.gutierrez@gmail.com,+54 9 3579 8170,Alumno,DNI
Maximo,Velazquez,32726810,maximo.velazquez@gmail.com,+54 9 3216 6292,Alumno,DNI
Angelina,Ruiz,35033683,angelina.ruiz@gmail.com,+54 9 3449 5457,Alumno,DNI
Maria Paz,Ruiz,32703610,maria.paz.ruiz@gmail.com,+54 9 3315 0999,Alumno,DNI
Felipe,Luna,46382860,felipe.luna25@outlook.com,+54 9 2795 1038,Alumno,DNI
Catalina,Ramirez,46596607,catalina.ramirez25@outlook.com,+54 9 2251 7346,Alumno,DNI
Matias,Martinez,43651947,matias.martinez25@outlook.com,+54 9 3397 6861,Alumno,DNI
Bautista Benjamin,Acosta,34446896,bautista.benjamin.acosta@gmail.com,+54 9 2845 8367,Alumno,DNI
Thiago Lionel,Chavez,38263069,thiago.lionel.chavez@gmail.com,+54 9 3763 2042,Alumno,DNI
Josefina,Duarte,39214817,josefina.duarte@gmail.com,+54 9 3376 4118,Alumno,DNI
Luca,Fernandez,34631520,luca.fernandez@gmail.com,+54 9 3199 0390,Alumno,DNI
Renata,Rodriguez,36331097,renata.rodriguez@gmail.com,+54 9 3260 1158,Alumno,DNI
Santiago,Soto,35683885,santiago.soto@gmail.com,+54 9 2971 7254,Alumno,DNI
Victoria,Gutierrez,46218945,victoria.gutierrez25@outlook.com,+54 9 2198 3718,Alumno,DNI
Luz Milagros,Correa,36158027,luz.milagros.correa@gmail.com,+54 9 2236 5511,Alumno,DNI
Zoe Valentina,Herrera,46284693,zoe.valentina.herrera25@outlook.com,+54 9 3413 2176,Alumno,DNI
Joaquin,Muñoz,46040721,joaquin.munoz25@outlook.com,+54 9 2714 0499,Alumno,DNI
Victoria,Fernandez,30851248,victoria.fernandez@gmail.com,+54 9 3532 4132,Alumno,DNI
Alma,Olivera,39535799,alma.olivera@gmail.com,+54 9 3779 6396,Alumno,DNI
Mora,Avila,33520255,mora.avila@gmail.com,+54 9 3108 2724,Alumno,DNI
Malena,Lucero,40293144,malena.lucero@gmail.com,+54 9 2856 9027,Alumno,DNI
Ignacio,Martinez,46564562,ignacio.martinez25@outlook.com,+54 9 2866 3121,Alumno,DNI
Santino,Barrios,46847177,santino.barrios25@outlook.com,+54 9 3259 2427,Alumno,DNI
Joaquin,Juarez,44062737,joaquin.juarez25@outlook.com,+54 9 2200 8924,Alumno,DNI
Milagros,Cabrera,34299183,milagros.cabrera@gmail.com,+54 9 2306 1286,Alumno,DNI
Thiago Emanuel,Vega,30216143,thiago.emanuel.vega@gmail.com,+54 9 3249 3889,Alumno,DNI
Mia Valentina,Herrera,37131375,mia.valentina.herrera@gmail.com,+54 9 3790 9344,Alumno,DNI
Luana,Fernandez,30679979,luana.fernandez@gmail.com,+54 9 2767 2428,Alumno,DNI
Martina,Moreno,40655822,martina.moreno@gmail.com,+54 9 2106 8293,Alumno,DNI
Benjamin,Martinez,35598065,benjamin.martinez@gmail.com,+54 9 3851 8295,Alumno,DNI
Juan Pablo,Sanchez,44786123,juan.pablo.sanchez25@outlook.com,+54 9 3589 8719,Alumno,DNI
Lara,Fernandez,47993064,lara.fernandez25@outlook.com,+54 9 3584 5179,Alumno,DNI
Victoria,Martinez,32166416,victoria.martinez@gmail.com,+54 9 2837 3508,Alumno,DNI
Manuel,Romero,33818954,manuel.romero@gmail.com,+54 9 3255 1342,Alumno,DNI
Juan Martin,Ojeda,40902797,juan.martin.ojeda@gmail.com,+54 9 3158 3361,Alumno,DNI
Isabella,Nuñez,37460819,isabella.nunez@gmail.com,+54 9 2516 6786,Alumno,DNI
Mia,Rios,44111228,mia.rios25@outlook.com,+54 9 2412 3733,Alumno,DNI
Benjamin,Garcia,47645473,benjamin.garcia25@outlook.com,+54 9 2482 7784,Alumno,DNI
Catalina,Molina,32435922,catalina.molina@gmail.com,+54 9 2987 8340,Alumno,DNI
Renata,Valdez,40848361,renata.valdez@gmail.com,+54 9 3774 2281,Alumno,DNI
Luna,Rodriguez,46600954,luna.rodriguez25@outlook.com,+54 9 2247 1032,Alumno,DNI
Francisco,Rodriguez,32550613,francisco.rodriguez@gmail.com,+54 9 3844 9374,Alumno,DNI
Paulina,Godoy,39831826,paulina.godoy@gmail.com,+54 9 3306 7182,Alumno,DNI
Facundo,Vega,43473683,facundo.vega25@outlook.com,+54 9 3719 6444,Alumno,DNI
Lautaro Nahuel,Martinez,34850967,lautaro.nahuel.martinez@gmail.com,+54 9 3304 8482,Alumno,DNI
Alma,Lopez,46833655,alma.lopez25@outlook.com,+54 9 3581 7858,Alumno,DNI
Tiziano,Sanchez,33948364,tiziano.sanchez@gmail.com,+54 9 3763 2861,Alumno,DNI
Franco,Mendez,31173022,franco.mendez@gmail.com,+54 9 3226 1478,Alumno,DNI
Juan Manuel,Mansilla,45645475,juan.manuel.mansilla25@outlook.com,+54 9 3719 6949,Alumno,DNI
Guadalupe,Cardozo,35926356,guadalupe.cardozo@gmail.com,+54 9 3550 8874,Alumno,DNI
Olivia,Ramirez,45041476,olivia.ramirez25@outlook.com,+54 9 2567 1752,Alumno,DNI
Martín,Fernandez,46385782,martin.fernandez25@outlook.com,+54 9 2751 8859,Alumno,DNI
Benjamin,Miranda,35457839,benjamin.miranda@gmail.com,+54 9 3850 6543,Alumno,DNI
Geronimo,Maldonado,40523492,geronimo.maldonado@gmail.com,+54 9 3946 9646,Alumno,DNI
Pedro,Alvarez,45002798,pedro.alvarez25@outlook.com,+54 9 2230 9622,Alumno,DNI
Renata,Fernandez,39047069,renata.fernandez@gmail.com,+54 9 2421 5023,Alumno,DNI
Pedro,Miranda,40437937,pedro.miranda@gmail.com,+54 9 2869 9217,Alumno,DNI
Santiago,Caceres,47775711,santiago.caceres25@outlook.com,+54 9 2450 9084,Alumno,DNI
Lautaro,Rios,32170253,lautaro.rios@gmail.com,+54 9 2536 0534,Alumno,DNI
Julieta,Valdez,34219114,julieta.valdez@gmail.com,+54 9 2737 8680,Alumno,DNI
Benjamin,Rodriguez,37119833,benjamin.rodriguez@gmail.com,+54 9 3143 9690,Alumno,DNI
Tomas,Medina,36863273,tomas.medina@gmail.com,+54 9 3856 7583,Alumno,DNI
Mateo,Barrios,46708439,mateo.barrios25@outlook.com,+54 9 2432 7834,Alumno,DNI
Valentino,Moreno,33191684,valentino.moreno@gmail.com,+54 9 3965 5837,Alumno,DNI
Tobias,Torres,31209670,tobias.torres@gmail.com,+54 9 2361 7501,Alumno,DNI
Juan Bautista,Ortiz,40762250,juan.bautista.ortiz@gmail.com,+54 9 3982 9587,Alumno,DNI
Santiago Benjamin,Rodriguez,41416545,santiago.benjamin.rodriguez@gmail.com,+54 9 2495 9418,Alumno,DNI
Delfina,Garcia,44692963,delfina.garcia25@outlook.com,+54 9 3652 2166,Alumno,DNI
Alma,Vega,43471496,alma.vega25@outlook.com,+54 9 2352 5627,Alumno,DNI
Maria Paz,Rodriguez,36235580,maria.paz.rodriguez@gmail.com,+54 9 3674 8872,Alumno,DNI
Benicio,Garcia,46920666,benicio.garcia25@outlook.com,+54 9 3620 6998,Alumno,DNI
Camila,Romero,39449899,camila.romero@gmail.com,+54 9 3702 0303,Alumno,DNI
Candela,Acosta,47864391,candela.acosta25@outlook.com,+54 9 3397 9100,Alumno,DNI
Lucas,Medina,47788251,lucas.medina25@outlook.com,+54 9 2408 8371,Alumno,DNI
Luca,Martinez,33709759,luca.martinez@gmail.com,+54 9 2120 8450,Alumno,DNI
Juana,Chavez,30283080,juana.chavez@gmail.com,+54 9 2112 2240,Alumno,DNI
Agustin,Avila,40394280,agustin.avila@gmail.com,+54 9 3671 0892,Alumno,DNI
Camila,Ruiz,47690351,camila.ruiz25@outlook.com,+54 9 3259 3349,Alumno,DNI
Jazmin,Flores,33333250,jazmin.flores@gmail.com,+54 9 2786 1126,Alumno,DNI
Alma,Martinez,40350483,alma.martinez@gmail.com,+54 9 3240 1935,Alumno,DNI
Thiago Leonel,Gonzalez,32480780,thiago.leonel.gonzalez@gmail.com,+54 9 3881 9373,Alumno,DNI
Juana,Bravo,44118742,juana.bravo25@outlook.com,+54 9 2842 9518,Alumno,DNI
Mateo Benjamin,Ruiz,32997790,mateo.benjamin.ruiz@gmail.com,+54 9 2316 2089,Alumno,DNI
Franco,Sanchez,35947218,franco.sanchez@gmail.com,+54 9 2599 3503,Alumno,DNI
Isabella,Alvarez,32388706,isabella.alvarez@gmail.com,+54 9 3401 0957,Alumno,DNI
Thiago Lionel,Farias,35133995,thiago.lionel.farias@gmail.com,+54 9 3531 4716,Alumno,DNI
Sara,Paz,47358131,sara.paz25@outlook.com,+54 9 3635 5806,Alumno,DNI
Valentino,Martinez,32284312,valentino.martinez@gmail.com,+54 9 2694 1296,Alumno,DNI
Victoria,Coronel,30662919,victoria.coronel@gmail.com,+54 9 3735 6390,Alumno,DNI
Elena,Rodriguez,47906696,elena.rodriguez25@outlook.com,+54 9 2465 1291,Alumno,DNI
Lautaro Benjamin,Pereyra,45134203,lautaro.benjamin.pereyra25@outlook.com,+54 9 3211 6916,Alumno,DNI
Bruno,Blanco,36583358,bruno.blanco@gmail.com,+54 9 2312 6065,Alumno,DNI
Emma,Fernandez,36138156,emma.fernandez@gmail.com,+54 9 3418 7412,Alumno,DNI
Abril,Molina,43281049,abril.molina25@outlook.com,+54 9 3904 1124,Alumno,DNI
Alexander,Fernandez,37918142,alexander.fernandez@gmail.com,+54 9 2326 2785,Alumno,DNI
Ignacio,Aguirre,45066439,ignacio.aguirre25@outlook.com,+54 9 3179 5575,Alumno,DNI
Mateo Agustin,Soto,32241129,mateo.agustin.soto@gmail.com,+54 9 3683 7207,Alumno,DNI
Martín,Romero,40250893,martin.romero@gmail.com,+54 9 3800 6411,Alumno,DNI
Milagros,Benitez,45766160,milagros.benitez25@outlook.com,+54 9 2655 7072,Alumno,DNI
Jazmin,Cabrera,35470566,jazmin.cabrera@gmail.com,+54 9 3362 8341,Alumno,DNI
Juan Sebastian,Acosta,40230385,juan.sebastian.acosta@gmail.com,+54 9 2138 0899,Alumno,DNI
Isabella,Ortiz,38353870,isabella.ortiz@gmail.com,+54 9 3215 3823,Alumno,DNI
Octavio,Rodriguez,45847170,octavio.rodriguez25@outlook.com,+54 9 3770 3068,Alumno,DNI
Gino,Duarte,41079498,gino.duarte@gmail.com,+54 9 2766 8146,Alumno,DNI
Sofia,Romero,43399661,sofia.romero25@outlook.com,+54 9 2966 2869,Alumno,DNI
Alma,Vargas,31803019,alma.vargas@gmail.com,+54 9 3878 8179,Alumno,DNI
Nicolas,Aguero,43632991,nicolas.aguero25@outlook.com,+54 9 3870 7177,Alumno,DNI
Juana,Sosa,31730204,juana.sosa@gmail.com,+54 9 3738 5240,Alumno,DNI
Vicente,Suarez,45452257,vicente.suarez25@outlook.com,+54 9 3915 3929,Alumno,DNI
Thiago Joaquin,Rodriguez,32099939,thiago.joaquin.rodriguez@gmail.com,+54 9 2145 7655,Alumno,DNI
Matias,Alvarez,39592778,matias.alvarez@gmail.com,+54 9 3228 5704,Alumno,DNI
