Numero_Documento__c;Codigo_Materia;ID_Importacion;Anio_Lectivo
43941263;DAT-305;43941263-DAT305;2025 - I
43941263;IA-400;43941263-IA400;2025 - I
43941263;DAT-101;43941263-DAT101;2025 - I
43941263;DEV-101;43941263-DEV101;2025 - II
43941263;IA-300;43941263-IA300;2025 - II
43941263;GEN-101;43941263-GEN101;2025 - II
43942866;MKT-200;43942866-MKT200;2024 - II
43942866;DAT-101;43942866-DAT101;2024 - II
43947996;IA-300;43947996-IA300;2024 - I
43947996;UX-100;43947996-UX100;2024 - II
43947996;DAT-101;43947996-DAT101;2024 - II
43948943;GEN-101;43948943-GEN101;2024 - II
43948943;MKT-200;43948943-MKT200;2024 - I
43956427;MKT-200;43956427-MKT200;2024 - II
43956427;UX-100;43956427-UX100;2024 - II
43970719;DAT-101;43970719-DAT101;2024 - II
43972226;MKT-200;43972226-MKT200;2024 - I
43978117;DAT-101;43978117-DAT101;2024 - I
43978117;MKT-200;43978117-MKT200;2024 - II
43978117;IA-300;43978117-IA300;2024 - II
43978117;GEN-101;43978117-GEN101;2024 - II
43990468;IA-300;43990468-IA300;2024 - II
43991288;IA-400;43991288-IA400;2025 - I
43991288;DAT-201;43991288-DAT201;2025 - I
43991288;MKT-200;43991288-MKT200;2025 - I
43991288;DAT-305;43991288-DAT305;2025 - II
43991901;DAT-101;43991901-DAT101;2024 - I
43991901;DEV-101;43991901-DEV101;2024 - II
44012569;GEN-101;44012569-GEN101;2024 - I
44025027;DAT-305;44025027-DAT305;2025 - II
44025027;DAT-201;44025027-DAT201;2025 - I
44025027;MKT-200;44025027-MKT200;2025 - II
44025027;NEG-400;44025027-NEG400;2025 - II
44047485;DAT-101;44047485-DAT101;2024 - II
44047721;UX-100;44047721-UX100;2024 - II
44047721;DAT-101;44047721-DAT101;2024 - II
44047721;MKT-200;44047721-MKT200;2024 - I
44047721;DAT-201;44047721-DAT201;2024 - I
44049715;DAT-101;44049715-DAT101;2025 - I
44049715;DAT-305;44049715-DAT305;2025 - I
44049715;DAT-201;44049715-DAT201;2025 - I
44049715;GEN-101;44049715-GEN101;2025 - II
44049715;NEG-400;44049715-NEG400;2025 - II
44059178;GEN-101;44059178-GEN101;2025 - I
44059178;IA-400;44059178-IA400;2025 - I
44059178;NEG-400;44059178-NEG400;2025 - I
44059778;DAT-101;44059778-DAT101;2024 - II
44059778;IA-300;44059778-IA300;2024 - II
44062737;MKT-200;44062737-MKT200;2025 - II
44062737;IA-300;44062737-IA300;2025 - II
44064200;DEV-101;44064200-DEV101;2025 - I
44064200;DAT-101;44064200-DAT101;2025 - II
44064200;DAT-305;44064200-DAT305;2025 - II
44067426;NEG-400;44067426-NEG400;2024 - II
44076200;IA-400;44076200-IA400;2025 - I
44076200;DAT-201;44076200-DAT201;2025 - II
44084939;IA-300;44084939-IA300;2024 - II
44084939;DAT-201;44084939-DAT201;2024 - II
44084939;NEG-400;44084939-NEG400;2024 - II
44086116;IA-300;44086116-IA300;2025 - I
44086116;UX-100;44086116-UX100;2025 - I
44094966;DAT-201;44094966-DAT201;2024 - I
44101321;DAT-201;44101321-DAT201;2025 - I
44101321;UX-100;44101321-UX100;2025 - I
44101321;DEV-101;44101321-DEV101;2025 - I
44101321;GEN-101;44101321-GEN101;2025 - I
44101321;NEG-400;44101321-NEG400;2025 - I
44107875;DAT-201;44107875-DAT201;2025 - I
44107875;GEN-101;44107875-GEN101;2025 - I
44107875;IA-300;44107875-IA300;2025 - I
44107875;DAT-305;44107875-DAT305;2025 - II
44111228;DEV-101;44111228-DEV101;2025 - II
44111228;NEG-400;44111228-NEG400;2025 - II
44111228;IA-300;44111228-IA300;2025 - II
44111228;IA-400;44111228-IA400;2025 - II
44113409;UX-100;44113409-UX100;2024 - II
44113409;IA-300;44113409-IA300;2024 - II
44113409;DAT-101;44113409-DAT101;2024 - I
44113409;DAT-201;44113409-DAT201;2024 - II
44115122;MKT-200;44115122-MKT200;2025 - I
44115122;DEV-101;44115122-DEV101;2025 - I
44115122;NEG-400;44115122-NEG400;2025 - I
44115909;DAT-201;44115909-DAT201;2025 - II
44115909;IA-400;44115909-IA400;2025 - I
44115909;DAT-101;44115909-DAT101;2025 - I
44115909;MKT-200;44115909-MKT200;2025 - I
44115909;UX-100;44115909-UX100;2025 - II
44118742;GEN-101;44118742-GEN101;2025 - II
44118742;DAT-101;44118742-DAT101;2025 - II
44118742;NEG-400;44118742-NEG400;2025 - II
44118742;IA-300;44118742-IA300;2025 - II
44120543;MKT-200;44120543-MKT200;2024 - I
44141804;MKT-200;44141804-MKT200;2024 - II
44142004;GEN-101;44142004-GEN101;2024 - I
44144505;IA-300;44144505-IA300;2024 - II
44144505;GEN-101;44144505-GEN101;2024 - II
44173257;IA-300;44173257-IA300;2025 - I
44173257;IA-400;44173257-IA400;2025 - II
44174755;GEN-101;44174755-GEN101;2025 - I
44176621;NEG-400;44176621-NEG400;2025 - II
44176621;IA-300;44176621-IA300;2025 - II
44176621;DAT-101;44176621-DAT101;2025 - II
44182964;MKT-200;44182964-MKT200;2025 - I
44182964;DAT-201;44182964-DAT201;2025 - II
44182964;UX-100;44182964-UX100;2025 - II
44182964;DAT-305;44182964-DAT305;2025 - II
44190336;DAT-201;44190336-DAT201;2025 - II
44190336;NEG-400;44190336-NEG400;2025 - II
44190336;IA-400;44190336-IA400;2025 - II
44190336;MKT-200;44190336-MKT200;2025 - I
44190336;DAT-305;44190336-DAT305;2025 - I
44190336;UX-100;44190336-UX100;2025 - I
44197978;UX-100;44197978-UX100;2025 - I
44197978;DAT-201;44197978-DAT201;2025 - I
44197978;DEV-101;44197978-DEV101;2025 - II
44197978;IA-400;44197978-IA400;2025 - I
44197978;IA-300;44197978-IA300;2025 - I
44197978;DAT-305;44197978-DAT305;2025 - II
44210932;UX-100;44210932-UX100;2024 - I
44216431;MKT-200;44216431-MKT200;2025 - I
44216431;GEN-101;44216431-GEN101;2025 - II
44216431;DAT-101;44216431-DAT101;2025 - I
44219639;GEN-101;44219639-GEN101;2024 - I
44221505;GEN-101;44221505-GEN101;2025 - II
44221505;DAT-305;44221505-DAT305;2025 - I
44221505;DEV-101;44221505-DEV101;2025 - I
44221505;DAT-101;44221505-DAT101;2025 - II
44221505;NEG-400;44221505-NEG400;2025 - II
44224033;IA-300;44224033-IA300;2025 - I
44224033;DEV-101;44224033-DEV101;2025 - II
44224033;UX-100;44224033-UX100;2025 - II
44224033;IA-400;44224033-IA400;2025 - I
44224033;NEG-400;44224033-NEG400;2025 - II
44224033;DAT-305;44224033-DAT305;2025 - I
44227115;MKT-200;44227115-MKT200;2025 - II
44227115;NEG-400;44227115-NEG400;2025 - II
44228213;DAT-101;44228213-DAT101;2024 - II
44229724;DEV-101;44229724-DEV101;2025 - I
44229724;UX-100;44229724-UX100;2025 - I
44229724;NEG-400;44229724-NEG400;2025 - I
44235496;DAT-305;44235496-DAT305;2025 - II
44235496;DAT-101;44235496-DAT101;2025 - II
44235496;MKT-200;44235496-MKT200;2025 - I
44235496;DEV-101;44235496-DEV101;2025 - I
44235496;DAT-201;44235496-DAT201;2025 - II
44241859;NEG-400;44241859-NEG400;2025 - II
44241859;IA-400;44241859-IA400;2025 - II
44241859;IA-300;44241859-IA300;2025 - I
44241859;DAT-201;44241859-DAT201;2025 - II
44241859;MKT-200;44241859-MKT200;2025 - II
44242303;DEV-101;44242303-DEV101;2024 - I
44242960;DAT-101;44242960-DAT101;2025 - II
44242960;UX-100;44242960-UX100;2025 - I
44242960;DAT-201;44242960-DAT201;2025 - I
44242960;NEG-400;44242960-NEG400;2025 - II
44263113;IA-300;44263113-IA300;2024 - II
44264848;IA-300;44264848-IA300;2025 - II
44264848;DAT-101;44264848-DAT101;2025 - II
44264848;DAT-201;44264848-DAT201;2025 - II
44284431;DAT-101;44284431-DAT101;2025 - I
44284431;IA-300;44284431-IA300;2025 - II
44284431;GEN-101;44284431-GEN101;2025 - II
44284431;MKT-200;44284431-MKT200;2025 - II
44284431;DEV-101;44284431-DEV101;2025 - II
44284579;GEN-101;44284579-GEN101;2025 - I
44286872;UX-100;44286872-UX100;2025 - II
44286872;DEV-101;44286872-DEV101;2025 - II
44286872;GEN-101;44286872-GEN101;2025 - I
44286872;MKT-200;44286872-MKT200;2025 - I
44286872;NEG-400;44286872-NEG400;2025 - II
44289991;NEG-400;44289991-NEG400;2024 - II
44289991;DEV-101;44289991-DEV101;2024 - II
44289991;GEN-101;44289991-GEN101;2024 - II
44289991;MKT-200;44289991-MKT200;2024 - I
44291013;DAT-101;44291013-DAT101;2025 - II
44291013;NEG-400;44291013-NEG400;2025 - I
44291013;IA-300;44291013-IA300;2025 - I
44291013;MKT-200;44291013-MKT200;2025 - II
44305990;IA-400;44305990-IA400;2025 - II
44305990;MKT-200;44305990-MKT200;2025 - II
44305990;DAT-201;44305990-DAT201;2025 - I
44305990;IA-300;44305990-IA300;2025 - I
44308885;UX-100;44308885-UX100;2024 - I
44313136;DAT-101;44313136-DAT101;2024 - I
44334164;MKT-200;44334164-MKT200;2025 - II
44334164;NEG-400;44334164-NEG400;2025 - I
44340522;IA-300;44340522-IA300;2025 - II
44340522;DEV-101;44340522-DEV101;2025 - I
44340522;DAT-201;44340522-DAT201;2025 - II
44341695;UX-100;44341695-UX100;2024 - II
44343101;DAT-201;44343101-DAT201;2025 - II
44343101;DAT-101;44343101-DAT101;2025 - II
44343101;UX-100;44343101-UX100;2025 - II
44343101;MKT-200;44343101-MKT200;2025 - II
44343339;DAT-305;44343339-DAT305;2025 - I
44343339;MKT-200;44343339-MKT200;2025 - II
44343339;GEN-101;44343339-GEN101;2025 - II
44343339;DAT-101;44343339-DAT101;2025 - II
44343339;IA-400;44343339-IA400;2025 - II
44343339;IA-300;44343339-IA300;2025 - II
44343339;DAT-201;44343339-DAT201;2025 - I
44345701;DAT-101;44345701-DAT101;2025 - II
44345701;UX-100;44345701-UX100;2025 - I
44345701;DAT-305;44345701-DAT305;2025 - I
44358674;DAT-201;44358674-DAT201;2024 - II
44370456;NEG-400;44370456-NEG400;2024 - I
44370456;DAT-101;44370456-DAT101;2024 - I
44370456;MKT-200;44370456-MKT200;2024 - II
44370456;UX-100;44370456-UX100;2024 - II
44376034;IA-300;44376034-IA300;2025 - I
44376034;IA-400;44376034-IA400;2025 - II
44376034;GEN-101;44376034-GEN101;2025 - I
44381082;DAT-305;44381082-DAT305;2025 - II
44383216;UX-100;44383216-UX100;2025 - I
44385458;DEV-101;44385458-DEV101;2024 - I
44398280;DAT-101;44398280-DAT101;2025 - II
44398280;IA-300;44398280-IA300;2025 - II
44398280;GEN-101;44398280-GEN101;2025 - II
44398280;DAT-305;44398280-DAT305;2025 - I
44407218;DAT-305;44407218-DAT305;2025 - II
44407218;DEV-101;44407218-DEV101;2025 - II
44407218;DAT-201;44407218-DAT201;2025 - II
44407218;NEG-400;44407218-NEG400;2025 - I
44407218;IA-400;44407218-IA400;2025 - I
44412440;DAT-101;44412440-DAT101;2024 - I
44415606;DEV-101;44415606-DEV101;2025 - II
44415606;DAT-201;44415606-DAT201;2025 - II
44415606;UX-100;44415606-UX100;2025 - II
44415606;GEN-101;44415606-GEN101;2025 - I
44419143;NEG-400;44419143-NEG400;2025 - I
44419143;IA-400;44419143-IA400;2025 - I
44419194;DEV-101;44419194-DEV101;2024 - I
44419194;NEG-400;44419194-NEG400;2024 - II
44419194;IA-300;44419194-IA300;2024 - I
44427813;DAT-101;44427813-DAT101;2024 - I
44436801;MKT-200;44436801-MKT200;2024 - II
44436801;GEN-101;44436801-GEN101;2024 - II
44441151;MKT-200;44441151-MKT200;2024 - II
44441151;DAT-101;44441151-DAT101;2024 - I
44442488;NEG-400;44442488-NEG400;2025 - II
44442488;DEV-101;44442488-DEV101;2025 - I
44442488;IA-400;44442488-IA400;2025 - II
44442488;DAT-201;44442488-DAT201;2025 - I
44443284;DAT-305;44443284-DAT305;2025 - II
44443284;DEV-101;44443284-DEV101;2025 - II
44443284;UX-100;44443284-UX100;2025 - II
44443284;DAT-201;44443284-DAT201;2025 - II
44443284;GEN-101;44443284-GEN101;2025 - II
44443284;NEG-400;44443284-NEG400;2025 - I
44445238;DAT-101;44445238-DAT101;2025 - I
44445238;DAT-201;44445238-DAT201;2025 - II
44445238;DEV-101;44445238-DEV101;2025 - II
44454123;DAT-305;44454123-DAT305;2025 - II
44454123;IA-300;44454123-IA300;2025 - I
44454123;NEG-400;44454123-NEG400;2025 - I
44454123;DAT-101;44454123-DAT101;2025 - II
44454123;GEN-101;44454123-GEN101;2025 - I
44454123;IA-400;44454123-IA400;2025 - II
44456279;DAT-201;44456279-DAT201;2024 - II
44456279;IA-300;44456279-IA300;2024 - II
44473224;MKT-200;44473224-MKT200;2025 - II
44473224;IA-300;44473224-IA300;2025 - II
44473224;UX-100;44473224-UX100;2025 - II
44473224;DEV-101;44473224-DEV101;2025 - I
44476887;NEG-400;44476887-NEG400;2025 - II
44476887;IA-400;44476887-IA400;2025 - II
44476887;GEN-101;44476887-GEN101;2025 - I
44477303;GEN-101;44477303-GEN101;2025 - II
44483113;DAT-101;44483113-DAT101;2024 - II
44488443;UX-100;44488443-UX100;2025 - II
44488443;IA-300;44488443-IA300;2025 - II
44488443;DEV-101;44488443-DEV101;2025 - II
44488443;DAT-101;44488443-DAT101;2025 - II
44490644;NEG-400;44490644-NEG400;2025 - I
44490644;IA-400;44490644-IA400;2025 - I
44490644;DAT-201;44490644-DAT201;2025 - I
44490644;IA-300;44490644-IA300;2025 - II
44490644;DAT-305;44490644-DAT305;2025 - II
44490644;MKT-200;44490644-MKT200;2025 - II
44490644;DAT-101;44490644-DAT101;2025 - II
44490644;UX-100;44490644-UX100;2025 - I
44491570;IA-300;44491570-IA300;2025 - II
44491570;DAT-305;44491570-DAT305;2025 - II
44491570;MKT-200;44491570-MKT200;2025 - I
44491570;DAT-101;44491570-DAT101;2025 - I
44492127;DAT-101;44492127-DAT101;2025 - I
44492127;IA-400;44492127-IA400;2025 - I
44492899;NEG-400;44492899-NEG400;2024 - II
44492899;DAT-201;44492899-DAT201;2024 - II
44492899;DEV-101;44492899-DEV101;2024 - II
44492899;UX-100;44492899-UX100;2024 - II
44502106;UX-100;44502106-UX100;2024 - II
44506499;IA-300;44506499-IA300;2024 - II
44506499;DEV-101;44506499-DEV101;2024 - II
44508081;DAT-101;44508081-DAT101;2024 - I
44508081;DAT-201;44508081-DAT201;2024 - I
44508081;MKT-200;44508081-MKT200;2024 - I
44508081;DEV-101;44508081-DEV101;2024 - II
44512365;IA-300;44512365-IA300;2025 - II
44512365;DAT-201;44512365-DAT201;2025 - I
44512365;MKT-200;44512365-MKT200;2025 - I
44512365;GEN-101;44512365-GEN101;2025 - II
44512365;UX-100;44512365-UX100;2025 - II
44513749;NEG-400;44513749-NEG400;2024 - I
44513749;MKT-200;44513749-MKT200;2024 - II
44513749;DAT-201;44513749-DAT201;2024 - II
44516064;UX-100;44516064-UX100;2024 - II
44521729;UX-100;44521729-UX100;2025 - I
44521824;MKT-200;44521824-MKT200;2024 - II
44528233;IA-300;44528233-IA300;2024 - I
44536877;GEN-101;44536877-GEN101;2024 - II
44536877;DAT-201;44536877-DAT201;2024 - I
44536877;NEG-400;44536877-NEG400;2024 - I
44544802;UX-100;44544802-UX100;2025 - II
44544802;IA-300;44544802-IA300;2025 - I
44544802;DAT-201;44544802-DAT201;2025 - II
44544802;DAT-305;44544802-DAT305;2025 - II
44544802;GEN-101;44544802-GEN101;2025 - II
44554637;DEV-101;44554637-DEV101;2025 - II
44554637;DAT-201;44554637-DAT201;2025 - I
44554723;GEN-101;44554723-GEN101;2024 - II
44555423;MKT-200;44555423-MKT200;2024 - I
44555423;IA-300;44555423-IA300;2024 - II
44563667;DAT-201;44563667-DAT201;2024 - I
44594931;MKT-200;44594931-MKT200;2024 - I
44594931;DAT-201;44594931-DAT201;2024 - I
44594931;IA-300;44594931-IA300;2024 - II
44594931;DAT-101;44594931-DAT101;2024 - I
44613692;IA-400;44613692-IA400;2025 - II
44613692;DAT-305;44613692-DAT305;2025 - I
44613692;DEV-101;44613692-DEV101;2025 - II
44617524;GEN-101;44617524-GEN101;2024 - II
44617524;DAT-101;44617524-DAT101;2024 - I
44635112;IA-300;44635112-IA300;2024 - I
44640011;DAT-201;44640011-DAT201;2025 - I
44640011;DAT-101;44640011-DAT101;2025 - I
44640011;MKT-200;44640011-MKT200;2025 - II
44651662;MKT-200;44651662-MKT200;2025 - II
44651662;NEG-400;44651662-NEG400;2025 - I
44651662;IA-300;44651662-IA300;2025 - II
44654200;DAT-201;44654200-DAT201;2024 - II
44654200;DAT-101;44654200-DAT101;2024 - I
44654293;DAT-201;44654293-DAT201;2024 - I
44654293;MKT-200;44654293-MKT200;2024 - II
44661890;MKT-200;44661890-MKT200;2024 - I
44661890;GEN-101;44661890-GEN101;2024 - I
44692963;NEG-400;44692963-NEG400;2025 - II
44692963;DEV-101;44692963-DEV101;2025 - II
44692963;GEN-101;44692963-GEN101;2025 - II
44692963;DAT-101;44692963-DAT101;2025 - II
44698429;DAT-201;44698429-DAT201;2024 - II
44698831;IA-300;44698831-IA300;2024 - I
44700314;DAT-305;44700314-DAT305;2025 - II
44700314;GEN-101;44700314-GEN101;2025 - II
44700314;UX-100;44700314-UX100;2025 - I
44702371;NEG-400;44702371-NEG400;2025 - II
44702371;DAT-201;44702371-DAT201;2025 - I
44702371;DAT-305;44702371-DAT305;2025 - I
44713441;GEN-101;44713441-GEN101;2024 - II
44713441;UX-100;44713441-UX100;2024 - II
44713988;NEG-400;44713988-NEG400;2024 - II
44713988;MKT-200;44713988-MKT200;2024 - I
44717216;DEV-101;44717216-DEV101;2025 - I
44717216;GEN-101;44717216-GEN101;2025 - II
44717216;IA-400;44717216-IA400;2025 - II
44724307;DAT-201;44724307-DAT201;2025 - II
44724307;IA-300;44724307-IA300;2025 - II
44724307;DAT-305;44724307-DAT305;2025 - I
44724307;DAT-101;44724307-DAT101;2025 - I
44726166;IA-400;44726166-IA400;2025 - II
44726166;IA-300;44726166-IA300;2025 - I
44726166;UX-100;44726166-UX100;2025 - II
44726166;DAT-305;44726166-DAT305;2025 - I
44726844;NEG-400;44726844-NEG400;2024 - II
44730308;MKT-200;44730308-MKT200;2025 - II
44730308;DAT-201;44730308-DAT201;2025 - II
44730308;DAT-305;44730308-DAT305;2025 - I
44730308;NEG-400;44730308-NEG400;2025 - I
44753132;UX-100;44753132-UX100;2024 - I
44753132;GEN-101;44753132-GEN101;2024 - II
44753132;IA-300;44753132-IA300;2024 - I
44754060;UX-100;44754060-UX100;2025 - I
44754060;DAT-305;44754060-DAT305;2025 - I
44754060;NEG-400;44754060-NEG400;2025 - I
44754060;DAT-201;44754060-DAT201;2025 - I
44754060;MKT-200;44754060-MKT200;2025 - II
44754301;DAT-101;44754301-DAT101;2025 - I
44754301;DAT-305;44754301-DAT305;2025 - I
44754301;DAT-201;44754301-DAT201;2025 - II
44754301;MKT-200;44754301-MKT200;2025 - II
44754301;NEG-400;44754301-NEG400;2025 - I
44765173;DAT-101;44765173-DAT101;2024 - I
44765173;GEN-101;44765173-GEN101;2024 - I
44775708;GEN-101;44775708-GEN101;2024 - I
44775708;IA-300;44775708-IA300;2024 - I
44775708;MKT-200;44775708-MKT200;2024 - II
44775708;DAT-201;44775708-DAT201;2024 - II
44775708;NEG-400;44775708-NEG400;2024 - II
44778294;GEN-101;44778294-GEN101;2024 - II
44780393;NEG-400;44780393-NEG400;2024 - I
44786123;DEV-101;44786123-DEV101;2025 - II
44786123;DAT-305;44786123-DAT305;2025 - II
44786123;DAT-101;44786123-DAT101;2025 - II
44791193;DEV-101;44791193-DEV101;2024 - I
44807676;GEN-101;44807676-GEN101;2024 - I
44811354;DAT-101;44811354-DAT101;2025 - I
44811354;NEG-400;44811354-NEG400;2025 - I
44811354;IA-300;44811354-IA300;2025 - II
44811354;MKT-200;44811354-MKT200;2025 - II
44811354;UX-100;44811354-UX100;2025 - II
44811354;DAT-201;44811354-DAT201;2025 - I
44811661;IA-400;44811661-IA400;2025 - I
44811661;MKT-200;44811661-MKT200;2025 - I
44811661;NEG-400;44811661-NEG400;2025 - II
44811661;UX-100;44811661-UX100;2025 - I
44811661;DAT-201;44811661-DAT201;2025 - II
44820591;DEV-101;44820591-DEV101;2025 - I
44820591;IA-300;44820591-IA300;2025 - I
44820591;UX-100;44820591-UX100;2025 - II
44820591;NEG-400;44820591-NEG400;2025 - II
44827801;DAT-201;44827801-DAT201;2025 - II
44827801;UX-100;44827801-UX100;2025 - II
44827801;IA-300;44827801-IA300;2025 - I
44827801;NEG-400;44827801-NEG400;2025 - II
44827801;DAT-101;44827801-DAT101;2025 - II
44830567;MKT-200;44830567-MKT200;2025 - I
44830567;IA-300;44830567-IA300;2025 - I
44830567;DEV-101;44830567-DEV101;2025 - I
44831598;UX-100;44831598-UX100;2024 - II
44844263;UX-100;44844263-UX100;2025 - I
44844263;IA-400;44844263-IA400;2025 - II
44853849;IA-400;44853849-IA400;2025 - II
44853849;NEG-400;44853849-NEG400;2025 - II
44858776;GEN-101;44858776-GEN101;2025 - I
44858776;DAT-201;44858776-DAT201;2025 - II
44858776;IA-300;44858776-IA300;2025 - I
44859529;DAT-201;44859529-DAT201;2024 - II
44870664;DAT-101;44870664-DAT101;2024 - II
44870664;DAT-201;44870664-DAT201;2024 - II
44878225;DEV-101;44878225-DEV101;2025 - II
44878225;DAT-101;44878225-DAT101;2025 - I
44878225;IA-300;44878225-IA300;2025 - II
44878225;UX-100;44878225-UX100;2025 - II
44878225;MKT-200;44878225-MKT200;2025 - II
44886400;DAT-201;44886400-DAT201;2024 - I
44886400;DEV-101;44886400-DEV101;2024 - I
44886400;NEG-400;44886400-NEG400;2024 - II
44898507;DAT-101;44898507-DAT101;2024 - II
44900640;NEG-400;44900640-NEG400;2024 - II
44904880;DEV-101;44904880-DEV101;2024 - II
44904960;IA-300;44904960-IA300;2025 - II
44904960;DAT-201;44904960-DAT201;2025 - I
44910143;MKT-200;44910143-MKT200;2024 - I
44910143;UX-100;44910143-UX100;2024 - II
44911255;DAT-201;44911255-DAT201;2025 - I
44911255;UX-100;44911255-UX100;2025 - I
44911255;MKT-200;44911255-MKT200;2025 - I
44911255;IA-300;44911255-IA300;2025 - II
44912505;IA-300;44912505-IA300;2024 - I
44919962;UX-100;44919962-UX100;2024 - I
44923903;GEN-101;44923903-GEN101;2025 - II
44923903;NEG-400;44923903-NEG400;2025 - II
44923903;DEV-101;44923903-DEV101;2025 - I
44923903;DAT-305;44923903-DAT305;2025 - II
44927685;UX-100;44927685-UX100;2024 - II
44927685;MKT-200;44927685-MKT200;2024 - I
44927685;DAT-201;44927685-DAT201;2024 - II
44927685;DEV-101;44927685-DEV101;2024 - II
44946319;MKT-200;44946319-MKT200;2024 - II
44959844;DAT-201;44959844-DAT201;2025 - I
44959844;NEG-400;44959844-NEG400;2025 - II
44959844;MKT-200;44959844-MKT200;2025 - I
44959844;UX-100;44959844-UX100;2025 - II
44965151;DEV-101;44965151-DEV101;2025 - I
44965151;GEN-101;44965151-GEN101;2025 - II
44965151;IA-300;44965151-IA300;2025 - II
44965151;IA-400;44965151-IA400;2025 - I
44986230;GEN-101;44986230-GEN101;2025 - II
44986230;IA-400;44986230-IA400;2025 - II
44986230;MKT-200;44986230-MKT200;2025 - I
44986230;DAT-201;44986230-DAT201;2025 - II
44988381;MKT-200;44988381-MKT200;2025 - II
44988381;IA-300;44988381-IA300;2025 - II
44988381;DAT-101;44988381-DAT101;2025 - I
44988381;UX-100;44988381-UX100;2025 - I
44988509;UX-100;44988509-UX100;2025 - II
44988509;DEV-101;44988509-DEV101;2025 - I
44988509;NEG-400;44988509-NEG400;2025 - II
44998271;IA-400;44998271-IA400;2025 - II
44998271;UX-100;44998271-UX100;2025 - I
44998271;NEG-400;44998271-NEG400;2025 - I
44998271;DAT-101;44998271-DAT101;2025 - II
44998271;DEV-101;44998271-DEV101;2025 - II
44998271;IA-300;44998271-IA300;2025 - I
45002798;DAT-305;45002798-DAT305;2025 - II
45002798;GEN-101;45002798-GEN101;2025 - II
45002798;IA-400;45002798-IA400;2025 - II
45007686;GEN-101;45007686-GEN101;2025 - II
45007686;DAT-101;45007686-DAT101;2025 - II
45007686;IA-300;45007686-IA300;2025 - I
45007686;DEV-101;45007686-DEV101;2025 - II
45007686;IA-400;45007686-IA400;2025 - II
45011218;NEG-400;45011218-NEG400;2025 - II
45011218;DAT-305;45011218-DAT305;2025 - II
45011218;DEV-101;45011218-DEV101;2025 - I
45024595;IA-400;45024595-IA400;2025 - I
45024595;DEV-101;45024595-DEV101;2025 - I
45024595;NEG-400;45024595-NEG400;2025 - I
45038314;NEG-400;45038314-NEG400;2024 - II
45038314;IA-300;45038314-IA300;2024 - II
45039367;DAT-101;45039367-DAT101;2024 - I
45041443;DAT-201;45041443-DAT201;2025 - II
45041443;IA-300;45041443-IA300;2025 - I
45041476;IA-400;45041476-IA400;2025 - II
45041476;IA-300;45041476-IA300;2025 - II
45041476;DAT-201;45041476-DAT201;2025 - II
45055136;UX-100;45055136-UX100;2024 - I
45055136;MKT-200;45055136-MKT200;2024 - II
45066282;IA-400;45066282-IA400;2025 - II
45066439;NEG-400;45066439-NEG400;2025 - II
45066439;MKT-200;45066439-MKT200;2025 - II
45066439;IA-300;45066439-IA300;2025 - II
45068171;GEN-101;45068171-GEN101;2024 - I
45068171;DEV-101;45068171-DEV101;2024 - I
45076126;DAT-201;45076126-DAT201;2024 - II
45076126;IA-300;45076126-IA300;2024 - I
45076126;UX-100;45076126-UX100;2024 - II
45076705;DEV-101;45076705-DEV101;2025 - II
45076705;UX-100;45076705-UX100;2025 - I
45076705;GEN-101;45076705-GEN101;2025 - I
45076705;IA-400;45076705-IA400;2025 - II
45076705;IA-300;45076705-IA300;2025 - II
45076705;DAT-201;45076705-DAT201;2025 - II
45090532;IA-300;45090532-IA300;2024 - I
45090532;MKT-200;45090532-MKT200;2024 - I
45090532;DEV-101;45090532-DEV101;2024 - I
45090752;NEG-400;45090752-NEG400;2025 - I
45090752;GEN-101;45090752-GEN101;2025 - I
45090752;DAT-305;45090752-DAT305;2025 - II
45091268;IA-300;45091268-IA300;2024 - II
45105658;UX-100;45105658-UX100;2025 - I
45105658;DAT-101;45105658-DAT101;2025 - II
45105658;DAT-305;45105658-DAT305;2025 - II
45116252;DAT-201;45116252-DAT201;2024 - II
45128829;MKT-200;45128829-MKT200;2024 - II
45130131;DAT-101;45130131-DAT101;2024 - II
45130131;GEN-101;45130131-GEN101;2024 - II
45130131;IA-300;45130131-IA300;2024 - I
45130131;MKT-200;45130131-MKT200;2024 - II
45134203;DAT-305;45134203-DAT305;2025 - II
45134203;UX-100;45134203-UX100;2025 - II
45140374;DAT-101;45140374-DAT101;2024 - II
45140374;UX-100;45140374-UX100;2024 - II
45147679;GEN-101;45147679-GEN101;2024 - I
45147679;MKT-200;45147679-MKT200;2024 - II
45147679;DAT-201;45147679-DAT201;2024 - II
45150526;UX-100;45150526-UX100;2025 - I
45150526;GEN-101;45150526-GEN101;2025 - II
45153061;UX-100;45153061-UX100;2025 - II
45153061;IA-300;45153061-IA300;2025 - II
45153061;IA-400;45153061-IA400;2025 - I
45160188;IA-400;45160188-IA400;2025 - II
45170259;DAT-201;45170259-DAT201;2024 - II
45170259;UX-100;45170259-UX100;2024 - I
45170433;DEV-101;45170433-DEV101;2024 - II
45170433;IA-300;45170433-IA300;2024 - II
45171795;DEV-101;45171795-DEV101;2024 - I
45171795;IA-300;45171795-IA300;2024 - I
45177328;DAT-305;45177328-DAT305;2025 - II
45177328;NEG-400;45177328-NEG400;2025 - I
45177328;MKT-200;45177328-MKT200;2025 - I
45177328;DEV-101;45177328-DEV101;2025 - II
