Nombre;Apellido;Numero_Documento__c;Email;Telefono;Rol__c;Tipo_Documento__c
Julia;Moreno;43313143;julia.moreno@gmail.com;+54925785272;Alumno;DNI
Juliana;Gomez;43315303;juliana.gomez@hotmail.com;+54927215674;Alumno;DNI
Jazmin;Alvarez;43331228;jazmin.alvarez25@outlook.com;+54928252186;Alumno;DNI
Isabella;Roldan;43342517;isabella.roldan25@outlook.com;+54921184040;Alumno;DNI
Martina;Ferreyra;43344838;martina.ferreyra25@outlook.com;+54927270701;Alumno;DNI
Mia;Vazquez;43350438;mia.vazquez@yahoo.com;+54929016454;Alumno;DNI
Juan Martin;Rivero;43362081;juan.martin.rivero@outlook.com;+54937849092;Alumno;DNI
Justina;Castillo;43372972;justina.castillo25@outlook.com;+54938835674;Alumno;DNI
Miguel Angel;Fernandez;43388966;miguel.angel.fernandez@yahoo.com;+54934267701;Alumno;DNI
Dante;Suarez;43394175;dante.suarez@gmail.com;+54926610611;Alumno;DNI
Sofia;Romero;43399661;sofia.romero25@outlook.com;+54929662869;Alumno;DNI
Juan Ignacio;Sosa;43402603;juan.ignacio.sosa25@outlook.com;+54939948984;Alumno;DNI
Thiago;Muñoz;43416171;thiago.munoz25@outlook.com;+54936037408;Alumno;DNI
Lucía;Olivera;43416352;lucia.olivera@outlook.com;+54921674983;Alumno;DNI
Benjamin;Martinez;43447193;benjamin.martinez@gmail.com;+54929304243;Alumno;DNI
Martina;Gomez;43449566;martina.gomez@hotmail.com;+54935610521;Alumno;DNI
Juan Manuel;Gomez;43456083;juan.manuel.gomez25@outlook.com;+54939961245;Alumno;DNI
Francisco;Rodriguez;43462497;francisco.rodriguez25@outlook.com;+54936195749;Alumno;DNI
Alma;Vega;43471496;alma.vega25@outlook.com;+54923525627;Alumno;DNI
Facundo;Vega;43473683;facundo.vega25@outlook.com;+54937196444;Alumno;DNI
Thiago Joaquin;Gimenez;43483992;thiago.joaquin.gimenez@yahoo.com;+54938345945;Alumno;DNI
Renzo;Rodriguez;43492230;renzo.rodriguez25@outlook.com;+54933876333;Alumno;DNI
Morena;Perez;43496203;morena.perez25@outlook.com;+54929140349;Alumno;DNI
Manuel;Ruiz;43496917;manuel.ruiz@gmail.com;+54937222618;Alumno;DNI
Josefina;Lopez;43498834;josefina.lopez25@outlook.com;+54925062420;Alumno;DNI
Facundo;Maldonado;43506692;facundo.maldonado25@outlook.com;+54931810506;Alumno;DNI
Agustín;Vargas;43507384;agustin.vargas25@outlook.com;+54933277831;Alumno;DNI
Gael;Miranda;43521267;gael.miranda25@outlook.com;+54927536899;Alumno;DNI
Francisca;Rodriguez;43528816;francisca.rodriguez25@outlook.com;+54939730260;Alumno;DNI
Lucia;Mendoza;43529073;lucia.mendoza@outlook.com;+54927038970;Alumno;DNI
Thiago;Molina;43537356;thiago.molina25@outlook.com;+54924614112;Alumno;DNI
Morena;Romero;43539600;morena_romero24@nuevo-email.com;+54924318055;Alumno;DNI
Benjamin;Acuña;43542005;benjamin.acuna@outlook.com;+54929552425;Alumno;DNI
Giuliana;Campos;43542829;giuliana.campos25@outlook.com;+54923746730;Alumno;DNI
Joaquin;Fernandez;43549185;joaquin.fernandez@hotmail.com;+54937183602;Alumno;DNI
Maite;Torres;43549346;maite.torres25@outlook.com;+54922262116;Alumno;DNI
Lucas;Gutierrez;43554211;lucas.gutierrez@outlook.com;+54931084040;Alumno;DNI
Lucio;Lucero;43558573;lucio.lucero25@outlook.com;+54932670444;Alumno;DNI
Felipe;Flores;43583039;felipe.flores@outlook.com;+54938117512;Alumno;DNI
Ezequiel;Gonzalez;43597806;ezequiel.gonzalez25@outlook.com;+54931713315;Alumno;DNI
Lara;Gonzalez;43605753;lara.gonzalez25@outlook.com;+54924797242;Alumno;DNI
Facundo;Ayala;43615605;facundo.ayala25@outlook.com;+54938347596;Alumno;DNI
Lucía;Sosa;43624314;lucia.sosa25@outlook.com;+54927243920;Alumno;DNI
Carmela;Ledesma;43624806;carmela.ledesma25@outlook.com;+54938706600;Alumno;DNI
Milo;Rodriguez;43625205;milo_rodriguez24@nuevo-email.com;+54929190402;Alumno;DNI
Nicolas;Aguero;43632991;nicolas.aguero25@outlook.com;+54938707177;Alumno;DNI
Zoe Jazmin;Gutierrez;43647497;zoe.jazmin.gutierrez25@outlook.com;+54924606899;Alumno;DNI
Lara;Coronel;43651742;lara.coronel@yahoo.com;+54922425700;Alumno;DNI
Matias;Martinez;43651947;matias.martinez25@outlook.com;+54933976861;Alumno;DNI
Felicitas;Martinez;43652049;felicitas.martinez25@outlook.com;+54928181118;Alumno;DNI
Ramiro;Bustos;43662150;ramiro.bustos25@outlook.com;+54925946952;Alumno;DNI
Ludmila;Moreno;43663971;ludmila.moreno@hotmail.com;+54935237374;Alumno;DNI
Sofia;Godoy;43671191;sofia.godoy@yahoo.com;+54926568600;Alumno;DNI
Thiago Nahuel;Muñoz;43671566;thiago.nahuel.munoz25@outlook.com;+54937577861;Alumno;DNI
Micaela;Rodriguez;43678310;micaela.rodriguez25@outlook.com;+54937006729;Alumno;DNI
Samuel;Ojeda;43679905;samuel.ojeda25@outlook.com;+54931723633;Alumno;DNI
Lourdes;Correa;43690930;lourdes.correa25@outlook.com;+54935697113;Alumno;DNI
Isabel;Diaz;43695277;isabel_diaz24@nuevo-email.com;+54938120948;Alumno;DNI
Julian;Perez;43695456;julian.perez@outlook.com;+54933640937;Alumno;DNI
Lautaro Ezequiel;Martinez;43695489;lautaro.ezequiel.martinez@hotmail.com;+54927355450;Alumno;DNI
Nina;Suarez;43704659;nina.suarez25@outlook.com;+54922868138;Alumno;DNI
Bautista;Gimenez;43710760;bautista.gimenez@yahoo.com;+54923748134;Alumno;DNI
Sebastian;Blanco;43711417;sebastian.blanco25@outlook.com;+54937720801;Alumno;DNI
Gonzalo;Vega;43713231;gonzalo.vega25@outlook.com;+54925669799;Alumno;DNI
Pilar;Romero;43714584;pilar.romero25@outlook.com;+54927740490;Alumno;DNI
Lautaro;Carrizo;43720785;lautaro.carrizo@outlook.com;+54925931249;Alumno;DNI
Joaquin;Mansilla;43721576;joaquin.mansilla25@outlook.com;+54932112576;Alumno;DNI
Tobias;Diaz;43726508;tobias.diaz@gmail.com;+54928852045;Alumno;DNI
Julia;Garcia;43727225;julia.garcia@gmail.com;+54933308895;Alumno;DNI
Facundo;Medina;43729856;facundo.medina25@outlook.com;+54923419750;Alumno;DNI
Pedro;Rodriguez;43733466;pedro.rodriguez@yahoo.com;+54938094602;Alumno;DNI
Isabella;Benitez;43736953;isabella.benitez@hotmail.com;+54926677027;Alumno;DNI
Agustina;Blanco;43744263;agustina.blanco25@outlook.com;+54937035683;Alumno;DNI
Thiago Daniel;Duarte;43750283;thiago.daniel.duarte@hotmail.com;+54934896451;Alumno;DNI
Lola;Sanchez;43751737;lola.sanchez25@outlook.com;+54929790300;Alumno;DNI
Paloma;Aguero;43767499;paloma.aguero@yahoo.com;+54921987505;Alumno;DNI
Santino;Villalba;43771658;santino.villalba@outlook.com;+54936037640;Alumno;DNI
Benjamin;Rios;43773004;benjamin.rios@hotmail.com;+54931388805;Alumno;DNI
Vicente;Medina;43777501;vicente.medina@yahoo.com;+54936512667;Alumno;DNI
Julieta;Caceres;43799230;julieta.caceres@outlook.com;+54925845613;Alumno;DNI
Gino;Rios;43802935;gino.rios@outlook.com;+54926662954;Alumno;DNI
Felipe;Ramirez;43810640;felipe.ramirez@gmail.com;+54935252675;Alumno;DNI
Ramiro;Perez;43827991;ramiro.perez25@outlook.com;+54936314194;Alumno;DNI
Agustín;Lopez;43830930;agustin.lopez25@outlook.com;+54923916311;Alumno;DNI
Santino;Vargas;43831919;santino.vargas25@outlook.com;+54928246183;Alumno;DNI
Josefina;Rodriguez;43832291;josefina.rodriguez25@outlook.com;+54921721267;Alumno;DNI
Agustin;Nuñez;43847977;agustin.nunez25@outlook.com;+54929424189;Alumno;DNI
Thiago Daniel;Diaz;43864775;thiago.daniel.diaz@outlook.com;+54934821035;Alumno;DNI
Juan Manuel;Gonzalez;43867075;juan.manuel.gonzalez@hotmail.com;+54931486620;Alumno;DNI
Thiago Gabriel;Torres;43871165;thiago.gabriel.torres25@outlook.com;+54931755589;Alumno;DNI
Isabella;Alvarez;43871938;isabella.alvarez25@outlook.com;+54931915405;Alumno;DNI
Tobias;Mansilla;43888324;tobias.mansilla@outlook.com;+54931922155;Alumno;DNI
Uma;Martinez;43889224;uma.martinez25@outlook.com;+54931613837;Alumno;DNI
Julieta;Luna;43895529;julieta.luna25@outlook.com;+54921561266;Alumno;DNI
Morena Jazmin;Vera;43904377;morena.jazmin.vera25@outlook.com;+54931037839;Alumno;DNI
Maria Guadalupe;Romero;43904609;maria.guadalupe.romero@yahoo.com;+54929048289;Alumno;DNI
Sofia Belen;Romero;43914297;sofia.belen.romero@outlook.com;+54926042249;Alumno;DNI
Valentin;Gonzalez;43941263;valentin.gonzalez25@outlook.com;+54931514372;Alumno;DNI
Ciro;Caceres;43942866;ciro.caceres@yahoo.com;+54928108961;Alumno;DNI
Sofia;Ponce;43947996;sofia.ponce@gmail.com;+54934831858;Alumno;DNI
Luna;Sanchez;43948943;luna.sanchez@hotmail.com;+54927102305;Alumno;DNI
Juan Ignacio;Juarez;43956427;juan.ignacio.juarez@hotmail.com;+54929267185;Alumno;DNI
Santino;Martinez;43970719;santino.martinez@outlook.com;+54936871842;Alumno;DNI
Mateo;Morales;43972226;mateo.morales@yahoo.com;+54936432715;Alumno;DNI
Emma;Valdez;43978117;emma.valdez@yahoo.com;+54925523105;Alumno;DNI
Nicolas;Perez;43990468;nicolas.perez@hotmail.com;+54922514214;Alumno;DNI
Santino;Lopez;43991288;santino.lopez25@outlook.com;+54921395310;Alumno;DNI
Bautista;Torres;43991901;bautista.torres@yahoo.com;+54938217001;Alumno;DNI
Joaquin;Rodriguez;44012569;joaquin.rodriguez@yahoo.com;+54921251380;Alumno;DNI
Julieta;Coronel;44025027;julieta.coronel25@outlook.com;+54939662319;Alumno;DNI
Morena;Peralta;44047485;morena.peralta@hotmail.com;+54935958344;Alumno;DNI
Milagros;Soria;44047721;milagros_soria24@nuevo-email.com;+54936178080;Alumno;DNI
Thiago Valentin;Fernandez;44049715;thiago.valentin.fernandez25@outlook.com;+54926087431;Alumno;DNI
Julian;Gomez;44059178;julian.gomez25@outlook.com;+54928796484;Alumno;DNI
Alma;Diaz;44059778;alma.diaz@gmail.com;+54925227337;Alumno;DNI
Joaquin;Juarez;44062737;joaquin.juarez25@outlook.com;+54922008924;Alumno;DNI
Julia;Rodriguez;44064200;julia.rodriguez25@outlook.com;+54932940259;Alumno;DNI
Alma;Correa;44067426;alma.correa@yahoo.com;+54921783979;Alumno;DNI
Martina;Velazquez;44076200;martina.velazquez25@outlook.com;+54925868167;Alumno;DNI
Juan Cruz;Gonzalez;44084939;juan.cruz.gonzalez@yahoo.com;+54927921644;Alumno;DNI
Nahiara Jazmin;Gomez;44086116;nahiara.jazmin.gomez25@outlook.com;+54928113007;Alumno;DNI
Lola;Martinez;44094966;lola.martinez@hotmail.com;+54927028765;Alumno;DNI
Maria Paz;Escobar;44101321;maria.paz.escobar25@outlook.com;+54926102977;Alumno;DNI
Camila;Cabrera;44107875;camila.cabrera25@outlook.com;+54923072733;Alumno;DNI
Mia;Rios;44111228;mia.rios25@outlook.com;+54924123733;Alumno;DNI
Lautaro Ezequiel;Martinez;44113409;lautaro.ezequiel.martinez@outlook.com;+54928018475;Alumno;DNI
Ignacio;Ruiz;44115122;ignacio.ruiz25@outlook.com;+54938574661;Alumno;DNI
Emilia;Luna;44115909;emilia.luna25@outlook.com;+54935279657;Alumno;DNI
Juana;Bravo;44118742;juana.bravo25@outlook.com;+54928429518;Alumno;DNI
Juan Bautista;Gomez;44120543;juan.bautista.gomez@outlook.com;+54927524496;Alumno;DNI
Isabella;Martinez;44141804;isabella.martinez@yahoo.com;+54923212821;Alumno;DNI
Valentino;Gonzalez;44142004;valentino.gonzalez@outlook.com;+54922453394;Alumno;DNI
Valentin;Silva;44144505;valentin.silva@yahoo.com;+54925533837;Alumno;DNI
Pedro;Sosa;44173257;pedro.sosa25@outlook.com;+54929331433;Alumno;DNI
Ignacio;Chavez;44174755;ignacio.chavez25@outlook.com;+54939723790;Alumno;DNI
Julian;Gimenez;44176621;julian.gimenez25@outlook.com;+54931393290;Alumno;DNI
Santino;Torres;44182964;santino.torres25@outlook.com;+54939592093;Alumno;DNI
Juan Sebastian;Fernandez;44190336;juan.sebastian.fernandez25@outlook.com;+54928929959;Alumno;DNI
Thiago Leonel;Lopez;44197978;thiago.leonel.lopez25@outlook.com;+54926654161;Alumno;DNI
Felipe;Fernandez;44210932;felipe.fernandez@outlook.com;+54925614109;Alumno;DNI
Thiago Benjamin;Perez;44216431;thiago.benjamin.perez25@outlook.com;+54922996609;Alumno;DNI
Francesca;Bustos;44219639;francesca.bustos@yahoo.com;+54924496552;Alumno;DNI
Constantino;Moreno;44221505;constantino.moreno25@outlook.com;+54925041837;Alumno;DNI
Alma Valentina;Rojas;44224033;alma.valentina.rojas25@outlook.com;+54939186431;Alumno;DNI
Zoe;Ferreyra;44227115;zoe.ferreyra25@outlook.com;+54922741255;Alumno;DNI
Ana Paula;Perez;44228213;ana.paula.perez@gmail.com;+54934470887;Alumno;DNI
Geronimo;Acosta;44229724;geronimo.acosta25@outlook.com;+54925074379;Alumno;DNI
Mateo Ezequiel;Ferreyra;44235496;mateo.ezequiel.ferreyra25@outlook.com;+54921334336;Alumno;DNI
Malena;Diaz;44241859;malena.diaz25@outlook.com;+54939887159;Alumno;DNI
Sofia;Flores;44242303;sofia.flores@hotmail.com;+54928318762;Alumno;DNI
Benjamin;Romero;44242960;benjamin.romero25@outlook.com;+54936178558;Alumno;DNI
Juan Gabriel;Romero;44263113;juan.gabriel.romero@gmail.com;+54936069023;Alumno;DNI
Maria Paz;Rodriguez;44264848;maria.paz.rodriguez25@outlook.com;+54922429492;Alumno;DNI
Santiago;Lucero;44284431;santiago.lucero25@outlook.com;+54927931757;Alumno;DNI
Malena;Rodriguez;44284579;malena.rodriguez25@outlook.com;+54924409800;Alumno;DNI
Zoe;Fernandez;44286872;zoe.fernandez25@outlook.com;+54933584498;Alumno;DNI
Valentina ;Gonzalez;44289991;valentina.gonzalez@hotmail.com;+54939433955;Alumno;DNI
Sara;Leiva;44291013;sara.leiva25@outlook.com;+54938700298;Alumno;DNI
Isabella;Guzman;44305990;isabella.guzman25@outlook.com;+54927588829;Alumno;DNI
Morena;Duarte;44308885;morena.duarte@outlook.com;+54922499550;Alumno;DNI
Santino;Gonzalez;44313136;santino.gonzalez@hotmail.com;+54928613870;Alumno;DNI
Ignacio;Gomez;44334164;ignacio.gomez25@outlook.com;+54923654676;Alumno;DNI
Juan Ignacio;Martinez;44340522;juan.ignacio.martinez25@outlook.com;+54931343852;Alumno;DNI
Julieta;Gonzalez;44341695;julieta.gonzalez@gmail.com;+54926367869;Alumno;DNI
Benjamin;Gomez;44343101;benjamin.gomez25@outlook.com;+54931862222;Alumno;DNI
Bruno;Rodriguez;44343339;bruno.rodriguez25@outlook.com;+54924625981;Alumno;DNI
Kiara;Rodriguez;44345701;kiara.rodriguez25@outlook.com;+54923412551;Alumno;DNI
Florencia;Godoy;44358674;florencia.godoy@outlook.com;+54926534149;Alumno;DNI
Juliana;Vera;44370456;juliana.vera@outlook.com;+54929073012;Alumno;DNI
Benjamin;Silva;44376034;benjamin.silva25@outlook.com;+54926976166;Alumno;DNI
Bautista;Soto;44381082;bautista.soto25@outlook.com;+54923772963;Alumno;DNI
Martín;Castillo;44383216;martin.castillo25@outlook.com;+54925781165;Alumno;DNI
Francisco;Rodriguez;44385458;francisco.rodriguez@gmail.com;+54936069781;Alumno;DNI
Alma Mia;Rodriguez;44398280;alma.mia.rodriguez25@outlook.com;+54928874749;Alumno;DNI
Dante;Castillo;44407218;dante.castillo25@outlook.com;+54936403279;Alumno;DNI
Delfina;Castro;44412440;delfina.castro@yahoo.com;+54938535449;Alumno;DNI
Lorenzo;Luna;44415606;lorenzo.luna25@outlook.com;+54936212073;Alumno;DNI
Thiago Nicolas;Rivero;44419143;thiago.nicolas.rivero25@outlook.com;+54937424730;Alumno;DNI
Thiago Lionel;Flores;44419194;thiago.lionel.flores@outlook.com;+54921506044;Alumno;DNI
Thiago Valentin;Chavez;44427813;thiago.valentin.chavez@outlook.com;+54939948024;Alumno;DNI
Vicente;Sanchez;44436801;vicente.sanchez@outlook.com;+54923886574;Alumno;DNI
Catalina;Martinez;44441151;catalina.martinez@gmail.com;+54924738080;Alumno;DNI
Bastian;Barrios;44442488;bastian.barrios25@outlook.com;+54928526514;Alumno;DNI
Giuliana;Fernandez;44443284;giuliana.fernandez25@outlook.com;+54932237666;Alumno;DNI
Benjamin;Rodriguez;44445238;benjamin.rodriguez25@outlook.com;+54933088552;Alumno;DNI
Kiara;Nuñez;44454123;kiara.nunez25@outlook.com;+54934066420;Alumno;DNI
Ian Benjamin;Sanchez;44456279;ian.benjamin.sanchez@hotmail.com;+54933258497;Alumno;DNI
Thiago Nahuel;Gimenez;44473224;thiago.nahuel.gimenez25@outlook.com;+54927220256;Alumno;DNI
Joaquin;Suarez;44476887;joaquin.suarez25@outlook.com;+54921667577;Alumno;DNI
Maria Paz;Rodriguez;44477303;maria.paz.rodriguez25@outlook.com;+54925149424;Alumno;DNI
Valentino;Soria;44483113;valentino.soria@gmail.com;+54933203272;Alumno;DNI
Sol;Gonzalez;44488443;sol.gonzalez25@outlook.com;+54928886502;Alumno;DNI
Mia;Gimenez;44490644;mia.gimenez25@outlook.com;+54932503782;Alumno;DNI
Jazmin;Franco;44491570;jazmin.franco25@outlook.com;+54924310630;Alumno;DNI
Simon;Villalba;44492127;simon.villalba25@outlook.com;+54935972076;Alumno;DNI
Maria Victoria;Ramos;44492899;maria.victoria.ramos@outlook.com;+54922830598;Alumno;DNI
Maximiliano;Rojas;44502106;maximiliano.rojas@hotmail.com;+54926165886;Alumno;DNI
Emanuel;Rodriguez;44506499;emanuel.rodriguez@gmail.com;+54925268888;Alumno;DNI
Clara;Ledesma;44508081;clara.ledesma@outlook.com;+54922945934;Alumno;DNI
Nicolas;Martinez;44512365;nicolas.martinez25@outlook.com;+54922841152;Alumno;DNI
Francisco;Ortiz;44513749;francisco.ortiz@gmail.com;+54932943431;Alumno;DNI
Oriana;Gimenez;44516064;oriana.gimenez@gmail.com;+54922108961;Alumno;DNI
Bruno;Aguirre;44521729;bruno.aguirre25@outlook.com;+54924985280;Alumno;DNI
Catalina;Caceres;44521824;catalina.caceres@outlook.com;+54937180118;Alumno;DNI
Tiziano;Nuñez;44528233;tiziano.nunez@outlook.com;+54929758392;Alumno;DNI
Martina;Maidana;44536877;martina.maidana@hotmail.com;+54932272813;Alumno;DNI
Valentino;Cabrera;44544802;valentino.cabrera25@outlook.com;+54921565497;Alumno;DNI
Thiago Benjamin;Diaz;44554637;thiago.benjamin.diaz25@outlook.com;+54921444662;Alumno;DNI
Luca;Gutierrez;44554723;luca.gutierrez@gmail.com;+54936396498;Alumno;DNI
Emma;Vazquez;44555423;emma.vazquez@yahoo.com;+54935411746;Alumno;DNI
Victoria;Diaz;44563667;victoria.diaz@gmail.com;+54939745366;Alumno;DNI
Sofia;Gutierrez;44594931;sofia.gutierrez@yahoo.com;+54934724097;Alumno;DNI
Nina;Martinez;44613692;nina.martinez25@outlook.com;+54933277762;Alumno;DNI
Valentina;Soto;44617524;valentina.soto@outlook.com;+54936242276;Alumno;DNI
Bautista;Vega;44635112;bautista.vega@hotmail.com;+54933330825;Alumno;DNI
Maria Paz;Sosa;44640011;maria.paz.sosa25@outlook.com;+54933585318;Alumno;DNI
Paula;Ledesma;44651662;paula.ledesma25@outlook.com;+54932862293;Alumno;DNI
Constanza;Torres;44654200;constanza.torres@outlook.com;+54937854481;Alumno;DNI
Santino;Perez;44654293;santino.perez@yahoo.com;+54921944672;Alumno;DNI
Delfina;Garcia;44661890;delfina.garcia@hotmail.com;+54928092992;Alumno;DNI
Delfina;Garcia;44692963;delfina.garcia25@outlook.com;+54936522166;Alumno;DNI
Ignacio;Valdez;44698429;ignacio.valdez@outlook.com;+54922579840;Alumno;DNI
Alejo;Diaz;44698831;alejo.diaz@hotmail.com;+54936037832;Alumno;DNI
Isabel;Maidana;44700314;isabel.maidana25@outlook.com;+54924925919;Alumno;DNI
Jazmin;Gonzalez;44702371;jazmin.gonzalez25@outlook.com;+54939030070;Alumno;DNI
Alfonsina;Duarte;44713441;alfonsina.duarte@hotmail.com;+54925091276;Alumno;DNI
Guadalupe;Sosa;44713988;guadalupe.sosa@outlook.com;+54932732380;Alumno;DNI
Ana Paula;Flores;44717216;ana.paula.flores25@outlook.com;+54938679438;Alumno;DNI
Lautaro Benjamin;Gomez;44724307;lautaro.benjamin.gomez25@outlook.com;+54922125434;Alumno;DNI
Milo;Moyano;44726166;milo.moyano25@outlook.com;+54929289758;Alumno;DNI
Guillermina;Perez;44726844;guillermina.perez@yahoo.com;+54922548542;Alumno;DNI
Benjamin Alejandro;Morales;44730308;benjamin.alejandro.morales25@outlook.com;+54934203298;Alumno;DNI
Julieta;Duarte;44753132;julieta_duarte24@nuevo-email.com;+54928315109;Alumno;DNI
Maria Victoria;Gonzalez;44754060;maria.victoria.gonzalez25@outlook.com;+54926740499;Alumno;DNI
Renata;Benitez;44754301;renata.benitez25@outlook.com;+54932429792;Alumno;DNI
Valentina;Ponce;44765173;valentina.ponce@gmail.com;+54933795484;Alumno;DNI
Morena;Luna;44775708;morena.luna@yahoo.com;+54928460677;Alumno;DNI
Antonio;Barrios;44778294;antonio.barrios@gmail.com;+54921707223;Alumno;DNI
Sofia;Benitez;44780393;sofia.benitez@gmail.com;+54922479330;Alumno;DNI
Juan Pablo;Sanchez;44786123;juan.pablo.sanchez25@outlook.com;+54935898719;Alumno;DNI
Valentin;Medina;44791193;valentin.medina@gmail.com;+54922744510;Alumno;DNI
Thiago Leonel;Gonzalez;44807676;thiago.leonel.gonzalez@outlook.com;+54938465462;Alumno;DNI
Guadalupe;Suarez;44811354;guadalupe.suarez25@outlook.com;+54922030506;Alumno;DNI
Ciro Benjamin;Juarez;44811661;ciro.benjamin.juarez25@outlook.com;+54924476107;Alumno;DNI
Santiago;Sosa;44820591;santiago.sosa25@outlook.com;+54926109863;Alumno;DNI
Juan Martin;Alvarez;44827801;juan.martin.alvarez25@outlook.com;+54927148261;Alumno;DNI
Juan Sebastian;Pereyra;44830567;juan.sebastian.pereyra25@outlook.com;+54922421449;Alumno;DNI
Bruno;Ruiz;44831598;bruno.ruiz@outlook.com;+54939657714;Alumno;DNI
Tiziano Valentin;Miranda;44844263;tiziano.valentin.miranda25@outlook.com;+54926174221;Alumno;DNI
Máximo;Carrizo;44853849;maximo.carrizo25@outlook.com;+54933520346;Alumno;DNI
Julieta;Martinez;44858776;julieta.martinez25@outlook.com;+54927629518;Alumno;DNI
Catalina;Rodriguez;44859529;catalina.rodriguez@yahoo.com;+54935865103;Alumno;DNI
Emilia;Diaz;44870664;emilia.diaz@hotmail.com;+54935125116;Alumno;DNI
Pilar;Arias;44878225;pilar.arias25@outlook.com;+54937123590;Alumno;DNI
Bautista;Romero;44886400;bautista.romero@outlook.com;+54938139647;Alumno;DNI
Lola;Vargas;44898507;lola.vargas@gmail.com;+54924239477;Alumno;DNI
Benjamin Ezequiel;Benitez;44900640;benjamin.ezequiel.benitez@hotmail.com;+54937835346;Alumno;DNI
Luisana;Vega;44904880;luisana.vega@outlook.com;+54937866783;Alumno;DNI
Maximo;Aguirre;44904960;maximo.aguirre25@outlook.com;+54932138249;Alumno;DNI
Simon;Dominguez;44910143;simon.dominguez@hotmail.com;+54931328890;Alumno;DNI
Jazmin;Barrios;44911255;jazmin.barrios25@outlook.com;+54932422607;Alumno;DNI
Emma;Vazquez;44912505;emma.vazquez@outlook.com;+54925373053;Alumno;DNI
Ignacio;Diaz;44919962;ignacio.diaz@hotmail.com;+54939490167;Alumno;DNI
Maximo;Ruiz;44923903;maximo.ruiz25@outlook.com;+54922675590;Alumno;DNI
Milena;Escobar;44927685;milena.escobar@outlook.com;+54929752699;Alumno;DNI
Ema;Gomez;44946319;ema.gomez@outlook.com;+54935944144;Alumno;DNI
Santiago;Quiroga;44959844;santiago.quiroga25@outlook.com;+54925803858;Alumno;DNI
Elena;Luna;44965151;elena.luna25@outlook.com;+54931783640;Alumno;DNI
Samuel;Paez;44986230;samuel.paez25@outlook.com;+54929087183;Alumno;DNI
Nicolas;Torres;44988381;nicolas.torres25@outlook.com;+54931032180;Alumno;DNI
Delfina;Alvarez;44988509;delfina.alvarez25@outlook.com;+54938167473;Alumno;DNI
Guadalupe;Guzman;44998271;guadalupe.guzman25@outlook.com;+54932167688;Alumno;DNI
Pedro;Alvarez;45002798;pedro.alvarez25@outlook.com;+54922309622;Alumno;DNI
Alvaro;Gonzalez;45007686;alvaro.gonzalez25@outlook.com;+54937638121;Alumno;DNI
Giuliana;Ledesma;45011218;giuliana.ledesma25@outlook.com;+54931911011;Alumno;DNI
Joaquin;Aguirre;45024595;joaquin.aguirre25@outlook.com;+54921176640;Alumno;DNI
Salvador;Sanchez;45038314;salvador.sanchez@hotmail.com;+54929881095;Alumno;DNI
Mateo Agustin;Rodriguez;45039367;mateo.agustin.rodriguez@hotmail.com;+54936539166;Alumno;DNI
Constanza;Gutierrez;45041443;constanza.gutierrez25@outlook.com;+54932344070;Alumno;DNI
Olivia;Ramirez;45041476;olivia.ramirez25@outlook.com;+54925671752;Alumno;DNI
Juan Martin;Figueroa;45055136;juan.martin.figueroa@yahoo.com;+54931940163;Alumno;DNI
Juana;Benitez;45066282;juana.benitez25@outlook.com;+54925409858;Alumno;DNI
Ignacio;Aguirre;45066439;ignacio.aguirre25@outlook.com;+54931795575;Alumno;DNI
Giovanni;Gomez;45068171;giovanni.gomez@hotmail.com;+54937489979;Alumno;DNI
Felipe;Ojeda;45076126;felipe.ojeda@hotmail.com;+54922145024;Alumno;DNI
Tomás;Ortiz;45076705;tomas.ortiz25@outlook.com;+54938576471;Alumno;DNI
Delfina;Acosta;45090532;delfina.acosta@yahoo.com;+54939720578;Alumno;DNI
Lucas;Rodriguez;45090752;lucas.rodriguez25@outlook.com;+54939287601;Alumno;DNI
Lourdes;Alvarez;45091268;lourdes.alvarez@hotmail.com;+54935634379;Alumno;DNI
Tiziana;Aguirre;45105658;tiziana.aguirre25@outlook.com;+54924653819;Alumno;DNI
Josefina;Vazquez;45116252;josefina.vazquez@yahoo.com;+54931716830;Alumno;DNI
Luisina;Quiroga;45128829;luisina.quiroga@hotmail.com;+54924750424;Alumno;DNI
Mateo;Dominguez;45130131;mateo.dominguez@hotmail.com;+54921475969;Alumno;DNI
Lautaro Benjamin;Pereyra;45134203;lautaro.benjamin.pereyra25@outlook.com;+54932116916;Alumno;DNI
Antonio;Garcia;45140374;antonio.garcia@outlook.com;+54931615962;Alumno;DNI
Bastian;Torres;45147679;bastian.torres@outlook.com;+54921206852;Alumno;DNI
Mateo;Bustos;45150526;mateo.bustos25@outlook.com;+54926894844;Alumno;DNI
Bianca;Dominguez;45153061;bianca.dominguez25@outlook.com;+54929462035;Alumno;DNI
Juan Cruz;Ledesma;45160188;juan.cruz.ledesma25@outlook.com;+54926197571;Alumno;DNI
Santiago;Vera;45170259;santiago.vera@hotmail.com;+54926636938;Alumno;DNI
Thiago Agustin;Leiva;45170433;thiago.agustin.leiva@hotmail.com;+54937524905;Alumno;DNI
Sofia;Vega;45171795;sofia.vega@yahoo.com;+54923615465;Alumno;DNI
Mateo;Cabrera;45177328;mateo.cabrera25@outlook.com;+54936160407;Alumno;DNI
