"ID","Nombre","Apellido","Numero_Documento__c","Email","Telefono","Rol__c","Tipo_Documento__c","STATUS"
"003bm000011c9sHAAQ","Lara","Rodriguez","32357600","lara.rodriguez@hotmail.com","+54 9 3309 8485","Alumno","DNI","Item Created"
"003bm000011c9sIAAQ","Santino","Garcia","30985783","santino.garcia@yahoo.com","+54 9 3603 7412","Alumno","DNI","Item Created"
"003bm000011c9sJAAQ","Juan Cruz","Fernandez","32295114","juan.cruz.fernandez@yahoo.com","+54 9 2714 0828","Alumno","DNI","Item Created"
"003bm000011c9sKAAQ","Sofía","Gomez","38140531","sofia.gomez@outlook.com","+54 9 3718 4814","Alumno","DNI","Item Created"
"003bm000011c9sLAAQ","Tiziano","Nuñez","44528233","tiziano.nunez@outlook.com","+54 9 2975 8392","Alumno","DNI","Item Created"
"003bm000011c9sMAAQ","Maximo","Molina","30106929","maximo.molina@gmail.com","+54 9 3595 0394","Alumno","DNI","Item Created"
"003bm000011c9vbAAA","Juana","Cabrera","37605752","juana.cabrera@gmail.com","+54 9 2813 9806","Alumno","DNI","Item Created"
"003bm000011c9vcAAA","Bianca","Lopez","32440459","bianca.lopez@hotmail.com","+54 9 3173 2166","Alumno","DNI","Item Created"
"003bm000011c9vdAAA","Guadalupe","Gimenez","33352008","guadalupe.gimenez@gmail.com","+54 9 2941 1441","Alumno","DNI","Item Created"
"003bm000011c9veAAA","Amparo","Sosa","35625713","amparo.sosa@yahoo.com","+54 9 3242 9474","Alumno","DNI","Item Created"
"003bm000011c9vfAAA","Benicio","Gomez","36490297","benicio.gomez@yahoo.com","+54 9 3675 6025","Alumno","DNI","Item Created"
"003bm000011c9vgAAA","Thiago Benjamin","Benitez","31356012","thiago.benjamin.benitez@yahoo.com","+54 9 2522 7068","Alumno","DNI","Item Created"
"003bm000011c9vhAAA","Emma","Lucero","34446593","emma.lucero@outlook.com","+54 9 3142 8192","Alumno","DNI","Item Created"
"003bm000011c9viAAA","Thiago Daniel","Diaz","43864775","thiago.daniel.diaz@outlook.com","+54 9 3482 1035","Alumno","DNI","Item Created"
"003bm000011c9vjAAA","Ignacio","Castillo","42219949","ignacio.castillo@gmail.com","+54 9 2626 4764","Alumno","DNI","Item Created"
"003bm000011c9vkAAA","Julia","Flores","34039776","julia.flores@gmail.com","+54 9 3498 6730","Alumno","DNI","Item Created"
"003bm000011c9vlAAA","Benicio","Perez","39875233","benicio.perez@outlook.com","+54 9 2327 0125","Alumno","DNI","Item Created"
"003bm000011c9vmAAA","Felipe","Nuñez","30226372","felipe.nunez@gmail.com","+54 9 2202 2375","Alumno","DNI","Item Created"
"003bm000011c9vnAAA","Emma","Gomez","34912303","emma.gomez@yahoo.com","+54 9 3387 7261","Alumno","DNI","Item Created"
"003bm000011c9voAAA","Sofia","Ponce","43947996","sofia.ponce@gmail.com","+54 9 3483 1858","Alumno","DNI","Item Created"
"003bm000011c9vpAAA","Francesca","Bustos","44219639","francesca.bustos@yahoo.com","+54 9 2449 6552","Alumno","DNI","Item Created"
"003bm000011c9vqAAA","Tiziano Benjamin","Gonzalez","45941376","tiziano.benjamin.gonzalez@yahoo.com","+54 9 2202 1827","Alumno","DNI","Item Created"
"003bm000011c9vrAAA","Tiziano Benjamin","Acosta","32575818","tiziano.benjamin.acosta@yahoo.com","+54 9 2297 2531","Alumno","DNI","Item Created"
"003bm000011c9vsAAA","Isabella","Gimenez","34998039","","+54 9 3139 5102","Alumno","DNI","Item Created"
"003bm000011c9vtAAA","Violeta","Vazquez","31509667","","+54 9 3696 4967","Alumno","DNI","Item Created"
"003bm000011c9vuAAA","Lautaro","Figueroa","32702619","lautaro.figueroa@yahoo.com","+54 9 2667 1332","Alumno","DNI","Item Created"
"003bm000011c9vvAAA","Ludmila","Moreno","43663971","ludmila.moreno@hotmail.com","+54 9 3523 7374","Alumno","DNI","Item Created"
"003bm000011c9vwAAA","Priscila","Ortiz","37012198","priscila.ortiz@yahoo.com","+54 9 3538 1304","Alumno","DNI","Item Created"
"003bm000011c9vxAAA","Francisco","Caceres","41021877","francisco.caceres@outlook.com","+54 9 3650 9143","Alumno","DNI","Item Created"
"003bm000011c9vyAAA","Tomàs","Martinez","38370600","tomas.martinez@yahoo.com","+54 9 2854 5404","Alumno","DNI","Item Created"
"003bm000011c9vzAAA","Juan Ignacio","Barrios","31963378","juan.ignacio.barrios@yahoo.com","+54 9 2989 5261","Alumno","DNI","Item Created"
"003bm000011c9w0AAA","Antonia","Castillo","35111521","antonia.castillo@gmail.com","+54 9 3363 8314","Alumno","DNI","Item Created"
"003bm000011c9w1AAA","Lara","Gonzalez","38519723","lara.gonzalez@outlook.com","+54 9 3266 5415","Alumno","DNI","Item Created"
"003bm000011c9w2AAA","Sol","Gomez","38393673","sol.gomez@outlook.com","+54 9 2818 1789","Alumno","DNI","Item Created"
"003bm000011c9w3AAA","Valentina ","Gonzalez","44289991","valentina..gonzalez@hotmail.com","+54 9 3943 3955","Alumno","DNI","Item Created"
"003bm000011c9w4AAA","Isabella","Garcia","34078388","isabella.garcia@gmail.com","+54 9 3688 9612","Alumno","DNI","Item Created"
"003bm000011c9w5AAA","Juan Bautista","Vargas","30386383","juan.bautista.vargas@gmail.com","+54 9 2622 4096","Alumno","DNI","Item Created"
"003bm000011c9w6AAA","Giuliana","Gutierrez","30246491","giuliana.gutierrez@hotmail.com","+54 9 3452 0334","Alumno","DNI","Item Created"
"003bm000011c9w7AAA","Pedro","Silva","39341417","pedro.silva@hotmail.com","+54 9 2643 6929","Alumno","DNI","Item Created"
"003bm000011c9w8AAA","Juana","Ponce","36057182","juana.ponce@outlook.com","+54 9 2380 1772","Alumno","DNI","Item Created"
"003bm000011c9w9AAA","Sol","Gonzalez","41788868","sol.gonzalez@hotmail.com","+54 9 2884 2829","Alumno","DNI","Item Created"
"003bm000011c9wAAAQ","Agustin","Correa","35155914","agustin.correa@hotmail.com","+54 9 2626 1896","Alumno","DNI","Item Created"
"003bm000011c9wBAAQ","Benjamin","Garcia","38642477","benjamin.garcia@gmail.com","+54 9 3926 6299","Alumno","DNI","Item Created"
"003bm000011c9wCAAQ","Renata","Quiroga","40126484","renata.quiroga@hotmail.com","+54 9 3501 7223","Alumno","DNI","Item Created"
"003bm000011c9wDAAQ","Octavio","Gonzalez","45246102","octavio.gonzalez@gmail.com","+54 9 2417 1316","Alumno","DNI","Item Created"
"003bm000011c9wEAAQ","Sebastian","Ramos","33730130","sebastian.ramos@hotmail.com","+54 9 2745 9393","Alumno","DNI","Item Created"
"003bm000011c9wFAAQ","Nicolas","Lopez","36236123","nicolas.lopez@outlook.com","+54 9 2913 1391","Alumno","DNI","Item Created"
"003bm000011c9wGAAQ","Lautaro Benjamin","Alvarez","35468094","lautaro.benjamin.alvarez@outlook.com","+54 9 3414 2024","Alumno","DNI","Item Created"
"003bm000011c9wHAAQ","Juan Ignacio","Castillo","32150263","juan.ignacio.castillo@hotmail.com","+54 9 2722 2335","Alumno","DNI","Item Created"
"003bm000011c9wIAAQ","Thiago Daniel","Duarte","43750283","thiago.daniel.duarte@hotmail.com","+54 9 3489 6451","Alumno","DNI","Item Created"
"003bm000011c9wJAAQ","Santino","Diaz","37169999","santino.diaz@outlook.com","+54 9 3666 3683","Alumno","DNI","Item Created"
"003bm000011c9wKAAQ","Vicente","Sanchez","32811654","vicente.sanchez@hotmail.com","+54 9 2205 2983","Alumno","DNI","Item Created"
"003bm000011c9wLAAQ","Milena","Mendoza","32050515","milena.mendoza@yahoo.com","+54 9 3567 3099","Alumno","DNI","Item Created"
"003bm000011c9wMAAQ","Thiago Nahuel","Gomez","45605722","thiago.nahuel.gomez@gmail.com","+54 9 3705 5561","Alumno","DNI","Item Created"
"003bm000011c9wNAAQ","Tomas","Leiva","38268761","tomas.leiva@hotmail.com","+54 9 2513 5432","Alumno","DNI","Item Created"
"003bm000011c9wOAAQ","Octavio","Gomez","41620840","octavio.gomez@outlook.com","+54 9 3412 7365","Alumno","DNI","Item Created"
"003bm000011c9wPAAQ","Giovanni","Gomez","45068171","giovanni.gomez@hotmail.com","+54 9 3748 9979","Alumno","DNI","Item Created"
"003bm000011c9wQAAQ","Micaela","Miranda","38325772","micaela.miranda@hotmail.com","+54 9 3445 1776","Alumno","DNI","Item Created"
"003bm000011c9wRAAQ","Felipe","Ruiz","32682238","felipe.ruiz@yahoo.com","+54 9 3631 4213","Alumno","DNI","Item Created"
"003bm000011c9wSAAQ","Valentin","Suarez","37199951","valentin.suarez@hotmail.com","+54 9 2678 7699","Alumno","DNI","Item Created"
"003bm000011c9wTAAQ","Alma Mia","Carrizo","34494885","alma.mia.carrizo@outlook.com","+54 9 2129 3049","Alumno","DNI","Item Created"
"003bm000011c9wUAAQ","Morena","Soto","37915491","morena.soto@outlook.com","+54 9 2955 0590","Alumno","DNI","Item Created"
"003bm000011c9wVAAQ","Martina","Benitez","36470833","martina.benitez@hotmail.com","+54 9 3547 0946","Alumno","DNI","Item Created"
"003bm000011c9wWAAQ","Benicio","Acosta","34081471","benicio.acosta@hotmail.com","+54 9 2628 9859","Alumno","DNI","Item Created"
"003bm000011c9wXAAQ","Ciro","Lopez","30941372","ciro.lopez@yahoo.com","+54 9 3505 3066","Alumno","DNI","Item Created"
"003bm000011c9wYAAQ","Juana","Medina","31222266","juana.medina@gmail.com","+54 9 2646 9865","Alumno","DNI","Item Created"
"003bm000011c9wZAAQ","Zoe","Aguirre","45324229","zoe.aguirre@yahoo.com","+54 9 2495 8104","Alumno","DNI","Item Created"
"003bm000011c9waAAA","Valentina","Miranda","42693185","valentina.miranda@hotmail.com","+54 9 2941 4656","Alumno","DNI","Item Created"
"003bm000011c9wbAAA","Francisco","Ortiz","44513749","francisco.ortiz@gmail.com","+54 9 3294 3431","Alumno","DNI","Item Created"
"003bm000011c9wcAAA","Luisana","Sanchez","39605597","luisana.sanchez@gmail.com","+54 9 3474 8228","Alumno","DNI","Item Created"
"003bm000011c9wdAAA","Martin","Gutierrez","41702335","martin.gutierrez@outlook.com","+54 9 3704 6933","Alumno","DNI","Item Created"
"003bm000011c9weAAA","Guadalupe","Diaz","34731502","guadalupe.diaz@hotmail.com","+54 9 3562 8000","Alumno","DNI","Item Created"
"003bm000011c9wfAAA","Lautaro","Ramos","39563230","","+54 9 3436 0889","Alumno","DNI","Item Created"
"003bm000011c9wgAAA","Delfina","Medina","33436656","delfina.medina@gmail.com","+54 9 2175 2128","Alumno","DNI","Item Created"
"003bm000011c9whAAA","Ignacio","Diaz","44919962","ignacio.diaz@hotmail.com","+54 9 3949 0167","Alumno","DNI","Item Created"
"003bm000011c9wiAAA","Justina","Diaz","34657279","justina.diaz@hotmail.com","+54 9 2940 3217","Alumno","DNI","Item Created"
"003bm000011c9wjAAA","Kiara","Soria","36890268","kiara.soria@gmail.com","+54 9 3402 1940","Alumno","DNI","Item Created"
"003bm000011c9wkAAA","Benjamin","Valdez","37573276","benjamin.valdez@outlook.com","+54 9 2839 7571","Alumno","DNI","Item Created"
"003bm000011c9wlAAA","Mora","Valdez","45746270","mora.valdez@yahoo.com","+54 9 3416 1334","Alumno","DNI","Item Created"
"003bm000011c9wmAAA","Juan Ignacio","Gimenez","45331374","juan.ignacio.gimenez@gmail.com","+54 9 2865 1013","Alumno","DNI","Item Created"
"003bm000011c9wnAAA","Joaquin","Mansilla","34365303","joaquin.mansilla@hotmail.com","+54 9 2895 8083","Alumno","DNI","Item Created"
"003bm000011c9woAAA","Geronimo","Godoy","43043273","geronimo.godoy@yahoo.com","+54 9 2376 8022","Alumno","DNI","Item Created"
"003bm000011c9wpAAA","Agustín","Vargas","33037423","agustin.vargas@outlook.com","+54 9 2480 3891","Alumno","DNI","Item Created"
"003bm000011c9wqAAA","Isabella","Soto","41694165","isabella.soto@hotmail.com","+54 9 3558 2004","Alumno","DNI","Item Created"
"003bm000011c9wrAAA","Valentina ","Aguirre","33673050","valentina..aguirre@yahoo.com","+54 9 2325 1613","Alumno","DNI","Item Created"
"003bm000011c9wsAAA","Benjamin","Gomez","33386069","benjamin.gomez@gmail.com","+54 9 2999 3057","Alumno","DNI","Item Created"
"003bm000011c9wtAAA","Olivia","Villalba","36251602","olivia.villalba@yahoo.com","+54 9 2485 6233","Alumno","DNI","Item Created"
"003bm000011c9wuAAA","Tomas","Gomez","40059343","tomas.gomez@yahoo.com","+54 9 2591 5110","Alumno","DNI","Item Created"
"003bm000011c9wvAAA","Nina","Acosta","45908531","nina.acosta@yahoo.com","+54 9 2328 8839","Alumno","DNI","Item Created"
"003bm000011c9wwAAA","Santiago","Cardozo","45948143","santiago.cardozo@outlook.com","+54 9 3611 8096","Alumno","DNI","Item Created"
"003bm000011c9wxAAA","Thiago Agustin","Gomez","32180590","thiago.agustin.gomez@yahoo.com","+54 9 3993 3633","Alumno","DNI","Item Created"
"003bm000011c9wyAAA","Joaquin","Franco","30321355","joaquin.franco@yahoo.com","+54 9 2334 0837","Alumno","DNI","Item Created"
"003bm000011c9wzAAA","Victoria","Ramos","38567788","victoria.ramos@outlook.com","+54 9 3967 9507","Alumno","DNI","Item Created"
"003bm000011c9x0AAA","Josefina","Garcia","33547291","josefina.garcia@gmail.com","+54 9 2792 6449","Alumno","DNI","Item Created"
"003bm000011c9x1AAA","Santino","Gonzalez","45422028","santino.gonzalez@outlook.com","+54 9 2474 2803","Alumno","DNI","Item Created"
"003bm000011c9x2AAA","Maximiliano","Ramirez","41252196","maximiliano.ramirez@hotmail.com","+54 9 2194 0145","Alumno","DNI","Item Created"
"003bm000011c9x3AAA","Matias","Rivero","41174384","matias.rivero@yahoo.com","+54 9 3868 7669","Alumno","DNI","Item Created"
"003bm000011c9x4AAA","Simon","Ferreyra","42826422","simon.ferreyra@outlook.com","+54 9 2314 6197","Alumno","DNI","Item Created"
"003bm000011c9x5AAA","Mateo","Morales","43972226","mateo.morales@yahoo.com","+54 9 3643 2715","Alumno","DNI","Item Created"
"003bm000011c9x6AAA","Catalina","Martinez","44441151","catalina.martinez@gmail.com","+54 9 2473 8080","Alumno","DNI","Item Created"
"003bm000011c9x7AAA","Isabel","Diaz","43695277","","+54 9 3812 0948","Alumno","DNI","Item Created"
"003bm000011c9x8AAA","Abril","Morales","36800218","abril.morales@hotmail.com","+54 9 2710 3086","Alumno","DNI","Item Created"
"003bm000011c9x9AAA","Valentino","Martinez","33678309","","+54 9 2137 1058","Alumno","DNI","Item Created"
"003bm000011c9xAAAQ","Catalina","Quiroga","39224971","catalina.quiroga@outlook.com","+54 9 2268 0361","Alumno","DNI","Item Created"
"003bm000011c9xBAAQ","Joaquin","Romero","42905002","joaquin.romero@hotmail.com","+54 9 2595 2252","Alumno","DNI","Item Created"
"003bm000011c9xCAAQ","Tobias","Nuñez","34839561","tobias.nunez@yahoo.com","+54 9 3723 6714","Alumno","DNI","Item Created"
"003bm000011c9xDAAQ","Valentina","Ayala","32264676","valentina.ayala@yahoo.com","+54 9 3151 0774","Alumno","DNI","Item Created"
"003bm000011c9xEAAQ","Genaro","Valdez","40051802","genaro.valdez@outlook.com","+54 9 2691 5722","Alumno","DNI","Item Created"
"003bm000011c9xFAAQ","Rafael","Ledesma","30700814","rafael.ledesma@yahoo.com","+54 9 2976 2954","Alumno","DNI","Item Created"
"003bm000011c9xGAAQ","Rafael","Acuña","32134822","rafael.acuna@gmail.com","+54 9 3445 5159","Alumno","DNI","Item Created"
"003bm000011c9xHAAQ","Alma","Fernandez","32800317","alma.fernandez@yahoo.com","+54 9 3100 1657","Alumno","DNI","Item Created"
"003bm000011c9xIAAQ","Emma","Sosa","40220174","emma.sosa@hotmail.com","+54 9 2914 0113","Alumno","DNI","Item Created"
"003bm000011c9xJAAQ","Manuel","Ruiz","43496917","manuel.ruiz@gmail.com","+54 9 3722 2618","Alumno","DNI","Item Created"
"003bm000011c9xKAAQ","Alma","Ferreyra","33025091","alma.ferreyra@yahoo.com","+54 9 2291 1447","Alumno","DNI","Item Created"
"003bm000011c9xLAAQ","Delfina","Lopez","35569822","delfina.lopez@hotmail.com","+54 9 2250 8478","Alumno","DNI","Item Created"
"003bm000011c9xMAAQ","Lola","Lopez","42011137","lola.lopez@yahoo.com","+54 9 3894 4120","Alumno","DNI","Item Created"
"003bm000011c9xNAAQ","Valentina ","Flores","39679193","valentina..flores@hotmail.com","+54 9 2430 5261","Alumno","DNI","Item Created"
"003bm000011c9xOAAQ","Agustina","Olivera","33109769","agustina.olivera@outlook.com","+54 9 2368 8001","Alumno","DNI","Item Created"
"003bm000011c9xPAAQ","Lola","Aguirre","30300658","lola.aguirre@outlook.com","+54 9 2619 9992","Alumno","DNI","Item Created"
"003bm000011c9xQAAQ","Francisco","Ortiz","40863182","francisco.ortiz@outlook.com","+54 9 3575 7767","Alumno","DNI","Item Created"
"003bm000011c9xRAAQ","Lola","Caceres","34011987","lola.caceres@yahoo.com","+54 9 2996 4004","Alumno","DNI","Item Created"
"003bm000011c9xSAAQ","Maria Guadalupe","Ayala","45507315","maria.guadalupe.ayala@yahoo.com","+54 9 3647 1301","Alumno","DNI","Item Created"
"003bm000011c9xTAAQ","Thiago Valentin","Chavez","44427813","thiago.valentin.chavez@outlook.com","+54 9 3994 8024","Alumno","DNI","Item Created"
"003bm000011c9xUAAQ","Luna","Rojas","39921380","luna.rojas@outlook.com","+54 9 3575 8135","Alumno","DNI","Item Created"
"003bm000011c9xVAAQ","Antonella","Gimenez","42863827","antonella.gimenez@outlook.com","+54 9 2662 5205","Alumno","DNI","Item Created"
"003bm000011c9xWAAQ","Valentino","Gonzalez","44142004","valentino.gonzalez@outlook.com","+54 9 2245 3394","Alumno","DNI","Item Created"
"003bm000011c9xXAAQ","Luisana","Juarez","36462635","luisana.juarez@hotmail.com","+54 9 3608 6690","Alumno","DNI","Item Created"
"003bm000011c9xYAAQ","Santino","Gonzalez","38789605","santino.gonzalez@outlook.com","+54 9 3720 1467","Alumno","DNI","Item Created"
"003bm000011c9xZAAQ","Lucas","Gomez","32902968","lucas.gomez@gmail.com","+54 9 3456 0230","Alumno","DNI","Item Created"
"003bm000011c9xaAAA","Bruno","Moyano","31065119","bruno.moyano@yahoo.com","+54 9 2797 2420","Alumno","DNI","Item Created"
"003bm000011c9xbAAA","Juan Bautista","Gonzalez","41182374","juan.bautista.gonzalez@yahoo.com","+54 9 2662 2460","Alumno","DNI","Item Created"
"003bm000011c9xcAAA","Luna","Sanchez","43948943","luna.sanchez@hotmail.com","+54 9 2710 2305","Alumno","DNI","Item Created"
"003bm000011c9xdAAA","Valentino","Romero","42168576","valentino.romero@yahoo.com","+54 9 2742 3551","Alumno","DNI","Item Created"
"003bm000011c9xeAAA","Malena","Rodriguez","32487000","malena.rodriguez@hotmail.com","+54 9 3849 6653","Alumno","DNI","Item Created"
"003bm000011c9xfAAA","Santino","Ledesma","42954368","santino.ledesma@yahoo.com","+54 9 2214 7459","Alumno","DNI","Item Created"
"003bm000011c9xgAAA","Nina","Gomez","37665322","nina.gomez@hotmail.com","+54 9 3603 2237","Alumno","DNI","Item Created"
"003bm000011c9xhAAA","Mateo Ezequiel","Gomez","34457031","mateo.ezequiel.gomez@hotmail.com","+54 9 2178 0993","Alumno","DNI","Item Created"
"003bm000011c9xiAAA","Camila","Vargas","37123255","camila.vargas@yahoo.com","+54 9 2513 3451","Alumno","DNI","Item Created"
"003bm000011c9xjAAA","Nicolas","Lopez","36158336","nicolas.lopez@gmail.com","+54 9 2374 8631","Alumno","DNI","Item Created"
"003bm000011c9xkAAA","Tomàs","Villalba","34761805","tomas.villalba@outlook.com","+54 9 2388 0421","Alumno","DNI","Item Created"
"003bm000011c9xlAAA","Bruno","Ruiz","44831598","bruno.ruiz@outlook.com","+54 9 3965 7714","Alumno","DNI","Item Created"
"003bm000011c9xmAAA","Guillermina","Perez","44726844","guillermina.perez@yahoo.com","+54 9 2254 8542","Alumno","DNI","Item Created"
"003bm000011c9xnAAA","Amparo","Ojeda","30642032","amparo.ojeda@outlook.com","+54 9 2491 3594","Alumno","DNI","Item Created"
"003bm000011c9xoAAA","Tiziano Valentin","Rodriguez","34554870","tiziano.valentin.rodriguez@yahoo.com","+54 9 2399 3435","Alumno","DNI","Item Created"
"003bm000011c9xpAAA","Martina","Garcia","39724445","martina.garcia@yahoo.com","+54 9 3699 6992","Alumno","DNI","Item Created"
"003bm000011c9xqAAA","Juan Cruz","Gonzalez","44084939","juan.cruz.gonzalez@yahoo.com","+54 9 2792 1644","Alumno","DNI","Item Created"
"003bm000011c9xrAAA","Santiago","Maldonado","39839138","santiago.maldonado@gmail.com","+54 9 2354 9902","Alumno","DNI","Item Created"
"003bm000011c9xsAAA","Juan Ignacio","Juarez","43956427","juan.ignacio.juarez@hotmail.com","+54 9 2926 7185","Alumno","DNI","Item Created"
"003bm000011c9xtAAA","Sebastian","Gomez","41503023","sebastian.gomez@outlook.com","+54 9 2487 3994","Alumno","DNI","Item Created"
"003bm000011c9xuAAA","Paloma","Castro","32247069","paloma.castro@hotmail.com","+54 9 2200 1700","Alumno","DNI","Item Created"
"003bm000011c9xvAAA","Lucas Benjamin","Perez","36501353","lucas.benjamin.perez@outlook.com","+54 9 3997 1832","Alumno","DNI","Item Created"
"003bm000011c9xwAAA","Ciro","Ponce","30261560","ciro.ponce@gmail.com","+54 9 3375 2661","Alumno","DNI","Item Created"
"003bm000011c9xxAAA","Lucía","Bravo","36821499","lucia.bravo@yahoo.com","+54 9 2275 5768","Alumno","DNI","Item Created"
"003bm000011c9xyAAA","Antonio","Garcia","45140374","antonio.garcia@outlook.com","+54 9 3161 5962","Alumno","DNI","Item Created"
"003bm000011c9xzAAA","Juan Gabriel","Romero","44263113","juan.gabriel.romero@gmail.com","+54 9 3606 9023","Alumno","DNI","Item Created"
"003bm000011c9y0AAA","Lucía","Martinez","40237965","lucia.martinez@hotmail.com","+54 9 3634 6774","Alumno","DNI","Item Created"
"003bm000011c9y1AAA","Maria Belen","Benitez","31896700","maria.belen.benitez@outlook.com","+54 9 2269 3576","Alumno","DNI","Item Created"
"003bm000011c9y2AAA","Emilia","Luna","36985322","emilia.luna@outlook.com","+54 9 3150 4598","Alumno","DNI","Item Created"
"003bm000011c9y3AAA","Morena","Peralta","44047485","morena.peralta@hotmail.com","+54 9 3595 8344","Alumno","DNI","Item Created"
"003bm000011c9y4AAA","Dante","Suarez","43394175","dante.suarez@gmail.com","+54 9 2661 0611","Alumno","DNI","Item Created"
"003bm000011c9y5AAA","Helena","Lopez","32712408","helena.lopez@outlook.com","+54 9 2837 8733","Alumno","DNI","Item Created"
"003bm000011c9y6AAA","Juliana","Ortiz","40913314","juliana.ortiz@hotmail.com","+54 9 3356 4856","Alumno","DNI","Item Created"
"003bm000011c9y7AAA","Lisandro","Peralta","39479461","lisandro.peralta@yahoo.com","+54 9 2193 2637","Alumno","DNI","Item Created"
"003bm000011c9y8AAA","Juan Gabriel","Carrizo","39632675","juan.gabriel.carrizo@outlook.com","+54 9 3149 3579","Alumno","DNI","Item Created"
"003bm000011c9y9AAA","Francesca","Perez","38072230","francesca.perez@yahoo.com","+54 9 3556 0796","Alumno","DNI","Item Created"
"003bm000011c9yAAAQ","Thiago Benjamin","Soria","35213115","thiago.benjamin.soria@outlook.com","+54 9 3794 0567","Alumno","DNI","Item Created"
"003bm000011c9yBAAQ","Mateo","Vargas","31271467","mateo.vargas@yahoo.com","+54 9 2727 5989","Alumno","DNI","Item Created"
"003bm000011c9yCAAQ","Ambar","Vazquez","41813295","ambar.vazquez@yahoo.com","+54 9 2653 5052","Alumno","DNI","Item Created"
"003bm000011c9yDAAQ","Federico","Diaz","38941014","federico.diaz@hotmail.com","+54 9 2268 8021","Alumno","DNI","Item Created"
"003bm000011c9yEAAQ","Gael","Rojas","30815585","gael.rojas@outlook.com","+54 9 3945 8368","Alumno","DNI","Item Created"
"003bm000011c9yFAAQ","Julian","Bravo","37642410","julian.bravo@hotmail.com","+54 9 2473 0358","Alumno","DNI","Item Created"
"003bm000011c9yGAAQ","Ciro Benjamin","Molina","38480744","ciro.benjamin.molina@yahoo.com","+54 9 2573 6629","Alumno","DNI","Item Created"
"003bm000011c9yHAAQ","Paulina","Fernandez","36322281","paulina.fernandez@hotmail.com","+54 9 2896 3138","Alumno","DNI","Item Created"
"003bm000011c9yIAAQ","Lucas","Gutierrez","43554211","lucas.gutierrez@outlook.com","+54 9 3108 4040","Alumno","DNI","Item Created"
"003bm000011c9yJAAQ","Camila","Molina","42630421","camila.molina@gmail.com","+54 9 2273 5209","Alumno","DNI","Item Created"
"003bm000011c9yKAAQ","Bautista Benjamin","Godoy","39371126","bautista.benjamin.godoy@gmail.com","+54 9 2429 8619","Alumno","DNI","Item Created"
"003bm000011c9yLAAQ","Valentino","Garcia","39881121","valentino.garcia@gmail.com","+54 9 2377 5047","Alumno","DNI","Item Created"
"003bm000011c9yMAAQ","Francesca","Rodriguez","37284939","francesca.rodriguez@outlook.com","+54 9 3995 4462","Alumno","DNI","Item Created"
"003bm000011c9yNAAQ","Alma","Diaz","44059778","alma.diaz@gmail.com","+54 9 2522 7337","Alumno","DNI","Item Created"
"003bm000011c9yOAAQ","Lucas Benjamin","Sanchez","30445520","lucas.benjamin.sanchez@outlook.com","+54 9 2973 2240","Alumno","DNI","Item Created"
"003bm000011c9yPAAQ","Thiago Nicolas","Villalba","37239130","thiago.nicolas.villalba@yahoo.com","+54 9 3983 1375","Alumno","DNI","Item Created"
"003bm000011c9yQAAQ","Juan Ignacio","Ponce","34161904","juan.ignacio.ponce@yahoo.com","+54 9 2127 0479","Alumno","DNI","Item Created"
"003bm000011c9yRAAQ","Juan Cruz","Fernandez","31636346","juan.cruz.fernandez@gmail.com","+54 9 3794 6853","Alumno","DNI","Item Created"
"003bm000011c9ySAAQ","Camila","Correa","36050675","camila.correa@outlook.com","+54 9 3885 8201","Alumno","DNI","Item Created"
"003bm000011c9yTAAQ","Lourdes","Lopez","38221990","lourdes.lopez@yahoo.com","+54 9 2192 6523","Alumno","DNI","Item Created"
"003bm000011c9yUAAQ","Guadalupe","Rodriguez","35895932","guadalupe.rodriguez@yahoo.com","+54 9 2995 8689","Alumno","DNI","Item Created"
"003bm000011c9yVAAQ","Lorenzo","Martinez","34666804","lorenzo.martinez@gmail.com","+54 9 3740 2958","Alumno","DNI","Item Created"
"003bm000011c9yWAAQ","Renata","Medina","36514666","renata.medina@yahoo.com","+54 9 2518 2753","Alumno","DNI","Item Created"
"003bm000011c9yXAAQ","Valentin","Martinez","36948669","valentin.martinez@gmail.com","+54 9 2691 1897","Alumno","DNI","Item Created"
"003bm000011c9yYAAQ","Catalina","Gomez","41402719","catalina.gomez@outlook.com","+54 9 3917 2603","Alumno","DNI","Item Created"
"003bm000011c9yZAAQ","Luciano Benjamin","Fernandez","33033916","luciano.benjamin.fernandez@hotmail.com","+54 9 2147 0161","Alumno","DNI","Item Created"
"003bm000011c9yaAAA","Lara","Mendoza","37337493","lara.mendoza@outlook.com","+54 9 3486 2690","Alumno","DNI","Item Created"
"003bm000011c9ybAAA","Juan Ignacio","Fernandez","45931150","juan.ignacio.fernandez@outlook.com","+54 9 3568 1526","Alumno","DNI","Item Created"
"003bm000011c9ycAAA","Pedro","Torres","38749521","pedro.torres@hotmail.com","+54 9 3289 5543","Alumno","DNI","Item Created"
"003bm000011c9ydAAA","Antonio","Barrios","44778294","antonio.barrios@gmail.com","+54 9 2170 7223","Alumno","DNI","Item Created"
"003bm000011c9yeAAA","Rafael","Arias","41119537","rafael.arias@outlook.com","+54 9 3981 7786","Alumno","DNI","Item Created"
"003bm000011c9yfAAA","Delfina","Acuña","33567445","delfina.acuna@yahoo.com","+54 9 3150 4515","Alumno","DNI","Item Created"
