"Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","ERROR"
"45311516","MKT-200","45311516_MKT-200_2025-2","2025-2","Foreign key external ID: 45311516 not found for field Numero_Documento__c in entity Contact"
"45225711","DAT-101","45225711_DAT-101_2025-2","2025-2","Foreign key external ID: 45225711 not found for field Numero_Documento__c in entity Contact"
"46890428","UX-100","46890428_UX-100_2025-2","2025-2","Foreign key external ID: 46890428 not found for field Numero_Documento__c in entity Contact"
"32844429","DEV-101","32844429_DEV-101_2025-2","2025-2","Foreign key external ID: 32844429 not found for field Numero_Documento__c in entity Contact"
"31786305","DAT-305","31786305_DAT-305_2025-2","2025-2","Foreign key external ID: 31786305 not found for field Numero_Documento__c in entity Contact"
"33568791","IA-300","33568791_IA-300_2025-2","2025-2","Foreign key external ID: 33568791 not found for field Numero_Documento__c in entity Contact"
"31332769","UX-100","31332769_UX-100_2025-2","2025-2","Foreign key external ID: 31332769 not found for field Numero_Documento__c in entity Contact"
"33201122","DAT-305","33201122_DAT-305_2025-2","2025-2","Foreign key external ID: 33201122 not found for field Numero_Documento__c in entity Contact"
"40104822","GEN-101","40104822_GEN-101_2025-2","2025-2","Foreign key external ID: 40104822 not found for field Numero_Documento__c in entity Contact"
"40833222","MKT-200","40833222_MKT-200_2025-2","2025-2","Foreign key external ID: 40833222 not found for field Numero_Documento__c in entity Contact"
"33614240","IA-400","33614240_IA-400_2025-2","2025-2","Foreign key external ID: 33614240 not found for field Numero_Documento__c in entity Contact"
"38714246","IA-300","38714246_IA-300_2025-2","2025-2","Foreign key external ID: 38714246 not found for field Numero_Documento__c in entity Contact"
"31848115","IA-300","31848115_IA-300_2025-2","2025-2","Foreign key external ID: 31848115 not found for field Numero_Documento__c in entity Contact"
"40175984","DAT-305","40175984_DAT-305_2025-2","2025-2","Foreign key external ID: 40175984 not found for field Numero_Documento__c in entity Contact"
"32844429","NEG-400","32844429_NEG-400_2025-2","2025-2","Foreign key external ID: 32844429 not found for field Numero_Documento__c in entity Contact"
"43729856","GEN-101","43729856_GEN-101_2025-2","2025-2","Foreign key external ID: 43729856 not found for field Numero_Documento__c in entity Contact"
"40284355","DEV-101","40284355_DEV-101_2025-2","2025-2","Foreign key external ID: 40284355 not found for field Numero_Documento__c in entity Contact"
"40437078","DEV-101","40437078_DEV-101_2025-2","2025-2","Foreign key external ID: 40437078 not found for field Numero_Documento__c in entity Contact"
"44724307","DAT-201","44724307_DAT-201_2025-2","2025-2","Foreign key external ID: 44724307 not found for field Numero_Documento__c in entity Contact"
"41016204","IA-300","41016204_IA-300_2025-2","2025-2","Foreign key external ID: 41016204 not found for field Numero_Documento__c in entity Contact"
"32027618","NEG-400","32027618_NEG-400_2025-2","2025-2","Foreign key external ID: 32027618 not found for field Numero_Documento__c in entity Contact"
"35077928","UX-100","35077928_UX-100_2025-2","2025-2","Foreign key external ID: 35077928 not found for field Numero_Documento__c in entity Contact"
"37799625","DAT-305","37799625_DAT-305_2025-2","2025-2","Foreign key external ID: 37799625 not found for field Numero_Documento__c in entity Contact"
"44544802","GEN-101","44544802_GEN-101_2025-2","2025-2","Foreign key external ID: 44544802 not found for field Numero_Documento__c in entity Contact"
"38714246","MKT-200","38714246_MKT-200_2025-2","2025-2","Foreign key external ID: 38714246 not found for field Numero_Documento__c in entity Contact"
"44730308","NEG-400","44730308_NEG-400_2025-2","2025-2","Foreign key external ID: 44730308 not found for field Numero_Documento__c in entity Contact"
"43507384","DEV-101","43507384_DEV-101_2025-2","2025-2","Foreign key external ID: 43507384 not found for field Numero_Documento__c in entity Contact"
"30674136","UX-100","30674136_UX-100_2025-2","2025-2","Foreign key external ID: 30674136 not found for field Numero_Documento__c in entity Contact"
"36219416","GEN-101","36219416_GEN-101_2025-2","2025-2","Foreign key external ID: 36219416 not found for field Numero_Documento__c in entity Contact"
"33792064","DAT-101","33792064_DAT-101_2025-2","2025-2","Foreign key external ID: 33792064 not found for field Numero_Documento__c in entity Contact"
"43558573","MKT-200","43558573_MKT-200_2025-2","2025-2","Foreign key external ID: 43558573 not found for field Numero_Documento__c in entity Contact"
"31681085","DAT-305","31681085_DAT-305_2025-2","2025-2","Foreign key external ID: 31681085 not found for field Numero_Documento__c in entity Contact"
"43871938","NEG-400","43871938_NEG-400_2025-2","2025-2","Foreign key external ID: 43871938 not found for field Numero_Documento__c in entity Contact"
"30277884","GEN-101","30277884_GEN-101_2025-2","2025-2","Foreign key external ID: 30277884 not found for field Numero_Documento__c in entity Contact"
"43652049","IA-400","43652049_IA-400_2025-2","2025-2","Foreign key external ID: 43652049 not found for field Numero_Documento__c in entity Contact"
"36742732","NEG-400","36742732_NEG-400_2025-2","2025-2","Foreign key external ID: 36742732 not found for field Numero_Documento__c in entity Contact"
"37799625","GEN-101","37799625_GEN-101_2025-2","2025-2","Foreign key external ID: 37799625 not found for field Numero_Documento__c in entity Contact"
"44286872","UX-100","44286872_UX-100_2025-2","2025-2","Foreign key external ID: 44286872 not found for field Numero_Documento__c in entity Contact"
"33201122","MKT-200","33201122_MKT-200_2025-2","2025-2","Foreign key external ID: 33201122 not found for field Numero_Documento__c in entity Contact"
"33800391","GEN-101","33800391_GEN-101_2025-2","2025-2","Foreign key external ID: 33800391 not found for field Numero_Documento__c in entity Contact"
"32027618","MKT-200","32027618_MKT-200_2025-2","2025-2","Foreign key external ID: 32027618 not found for field Numero_Documento__c in entity Contact"
"40235116","DAT-305","40235116_DAT-305_2025-2","2025-2","Foreign key external ID: 40235116 not found for field Numero_Documento__c in entity Contact"
"46410216","NEG-400","46410216_NEG-400_2025-2","2025-2","Foreign key external ID: 46410216 not found for field Numero_Documento__c in entity Contact"
"35844073","DAT-305","35844073_DAT-305_2025-2","2025-2","Foreign key external ID: 35844073 not found for field Numero_Documento__c in entity Contact"
"44190336","DAT-201","44190336_DAT-201_2025-2","2025-2","Foreign key external ID: 44190336 not found for field Numero_Documento__c in entity Contact"
"37091816","IA-300","37091816_IA-300_2025-2","2025-2","Foreign key external ID: 37091816 not found for field Numero_Documento__c in entity Contact"
"31332769","IA-400","31332769_IA-400_2025-2","2025-2","Foreign key external ID: 31332769 not found for field Numero_Documento__c in entity Contact"
"35077928","DEV-101","35077928_DEV-101_2025-2","2025-2","Foreign key external ID: 35077928 not found for field Numero_Documento__c in entity Contact"
"38714246","DEV-101","38714246_DEV-101_2025-2","2025-2","Foreign key external ID: 38714246 not found for field Numero_Documento__c in entity Contact"
"34341037","UX-100","34341037_UX-100_2025-2","2025-2","Foreign key external ID: 34341037 not found for field Numero_Documento__c in entity Contact"
"46890428","GEN-101","46890428_GEN-101_2025-2","2025-2","Foreign key external ID: 46890428 not found for field Numero_Documento__c in entity Contact"
"43558573","GEN-101","43558573_GEN-101_2025-2","2025-2","Foreign key external ID: 43558573 not found for field Numero_Documento__c in entity Contact"
"44286872","NEG-400","44286872_NEG-400_2025-2","2025-2","Foreign key external ID: 44286872 not found for field Numero_Documento__c in entity Contact"
"41016204","DAT-305","41016204_DAT-305_2025-2","2025-2","Foreign key external ID: 41016204 not found for field Numero_Documento__c in entity Contact"
"32935035","NEG-400","32935035_NEG-400_2025-2","2025-2","Foreign key external ID: 32935035 not found for field Numero_Documento__c in entity Contact"
"40833222","IA-300","40833222_IA-300_2025-2","2025-2","Foreign key external ID: 40833222 not found for field Numero_Documento__c in entity Contact"
"40437078","MKT-200","40437078_MKT-200_2025-2","2025-2","Foreign key external ID: 40437078 not found for field Numero_Documento__c in entity Contact"
"44730308","DAT-201","44730308_DAT-201_2025-2","2025-2","Foreign key external ID: 44730308 not found for field Numero_Documento__c in entity Contact"
"34223113","GEN-101","34223113_GEN-101_2025-2","2025-2","Foreign key external ID: 34223113 not found for field Numero_Documento__c in entity Contact"
"43342517","GEN-101","43342517_GEN-101_2025-2","2025-2","Foreign key external ID: 43342517 not found for field Numero_Documento__c in entity Contact"
"31445923","IA-400","31445923_IA-400_2025-2","2025-2","Foreign key external ID: 31445923 not found for field Numero_Documento__c in entity Contact"
"41785959","DAT-101","41785959_DAT-101_2025-2","2025-2","Foreign key external ID: 41785959 not found for field Numero_Documento__c in entity Contact"
"39796864","DAT-101","39796864_DAT-101_2025-2","2025-2","Foreign key external ID: 39796864 not found for field Numero_Documento__c in entity Contact"
"38040781","NEG-400","38040781_NEG-400_2025-2","2025-2","Foreign key external ID: 38040781 not found for field Numero_Documento__c in entity Contact"
"46585675","DAT-101","46585675_DAT-101_2025-2","2025-2","Foreign key external ID: 46585675 not found for field Numero_Documento__c in entity Contact"
"31221480","IA-400","31221480_IA-400_2025-2","2025-2","Foreign key external ID: 31221480 not found for field Numero_Documento__c in entity Contact"
"41016204","MKT-200","41016204_MKT-200_2025-2","2025-2","Foreign key external ID: 41016204 not found for field Numero_Documento__c in entity Contact"
"34316765","GEN-101","34316765_GEN-101_2025-2","2025-2","Foreign key external ID: 34316765 not found for field Numero_Documento__c in entity Contact"
"44343339","MKT-200","44343339_MKT-200_2025-2","2025-2","Foreign key external ID: 44343339 not found for field Numero_Documento__c in entity Contact"
"44343339","IA-400","44343339_IA-400_2025-2","2025-2","Foreign key external ID: 44343339 not found for field Numero_Documento__c in entity Contact"
"38040781","DAT-305","38040781_DAT-305_2025-2","2025-2","Foreign key external ID: 38040781 not found for field Numero_Documento__c in entity Contact"
"34341037","MKT-200","34341037_MKT-200_2025-2","2025-2","Foreign key external ID: 34341037 not found for field Numero_Documento__c in entity Contact"
"44343339","DAT-101","44343339_DAT-101_2025-2","2025-2","Foreign key external ID: 44343339 not found for field Numero_Documento__c in entity Contact"
"41016204","IA-400","41016204_IA-400_2025-2","2025-2","Foreign key external ID: 41016204 not found for field Numero_Documento__c in entity Contact"
"36996781","GEN-101","36996781_GEN-101_2025-2","2025-2","Foreign key external ID: 36996781 not found for field Numero_Documento__c in entity Contact"
"47221206","GEN-101","47221206_GEN-101_2025-2","2025-2","Foreign key external ID: 47221206 not found for field Numero_Documento__c in entity Contact"
"41907942","IA-400","41907942_IA-400_2025-2","2025-2","Foreign key external ID: 41907942 not found for field Numero_Documento__c in entity Contact"
"30674136","IA-400","30674136_IA-400_2025-2","2025-2","Foreign key external ID: 30674136 not found for field Numero_Documento__c in entity Contact"
"43678310","UX-100","43678310_UX-100_2025-2","2025-2","Foreign key external ID: 43678310 not found for field Numero_Documento__c in entity Contact"
"33614240","DAT-201","33614240_DAT-201_2025-2","2025-2","Foreign key external ID: 33614240 not found for field Numero_Documento__c in entity Contact"
"45225711","DEV-101","45225711_DEV-101_2025-2","2025-2","Foreign key external ID: 45225711 not found for field Numero_Documento__c in entity Contact"
"44415606","DAT-201","44415606_DAT-201_2025-2","2025-2","Foreign key external ID: 44415606 not found for field Numero_Documento__c in entity Contact"
"43558573","NEG-400","43558573_NEG-400_2025-2","2025-2","Foreign key external ID: 43558573 not found for field Numero_Documento__c in entity Contact"
"40235116","NEG-400","40235116_NEG-400_2025-2","2025-2","Foreign key external ID: 40235116 not found for field Numero_Documento__c in entity Contact"
"40269989","DAT-305","40269989_DAT-305_2025-2","2025-2","Foreign key external ID: 40269989 not found for field Numero_Documento__c in entity Contact"
"46585675","UX-100","46585675_UX-100_2025-2","2025-2","Foreign key external ID: 46585675 not found for field Numero_Documento__c in entity Contact"
"46890428","IA-300","46890428_IA-300_2025-2","2025-2","Foreign key external ID: 46890428 not found for field Numero_Documento__c in entity Contact"
"40204911","DAT-305","40204911_DAT-305_2025-2","2025-2","Foreign key external ID: 40204911 not found for field Numero_Documento__c in entity Contact"
"35844073","DAT-201","35844073_DAT-201_2025-2","2025-2","Foreign key external ID: 35844073 not found for field Numero_Documento__c in entity Contact"
"33614240","GEN-101","33614240_GEN-101_2025-2","2025-2","Foreign key external ID: 33614240 not found for field Numero_Documento__c in entity Contact"
"35310111","NEG-400","35310111_NEG-400_2025-2","2025-2","Foreign key external ID: 35310111 not found for field Numero_Documento__c in entity Contact"
"46193548","DAT-305","46193548_DAT-305_2025-2","2025-2","Foreign key external ID: 46193548 not found for field Numero_Documento__c in entity Contact"
"31136038","DAT-305","31136038_DAT-305_2025-2","2025-2","Foreign key external ID: 31136038 not found for field Numero_Documento__c in entity Contact"
"33792064","IA-400","33792064_IA-400_2025-2","2025-2","Foreign key external ID: 33792064 not found for field Numero_Documento__c in entity Contact"
"33568791","GEN-101","33568791_GEN-101_2025-2","2025-2","Foreign key external ID: 33568791 not found for field Numero_Documento__c in entity Contact"
"45225711","IA-400","45225711_IA-400_2025-2","2025-2","Foreign key external ID: 45225711 not found for field Numero_Documento__c in entity Contact"
"34364066","IA-300","34364066_IA-300_2025-2","2025-2","Foreign key external ID: 34364066 not found for field Numero_Documento__c in entity Contact"
